update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,442627.84065420926,1.0,1.0,1.0,1.0,1.0,1.0,0.08750000000000124,0.7695216464992458,0.021862010863025878,0.18957808726039366,0.8104219127396064,1,-0.014781070221215487,1.1440684080123902,2.760686659812927,0.2105208495272807,0.8637277275323868,1.1664888978004455,6.287071386817843,0.043789389038085935,0.0002998847409179881,23.912346601486206
2,2048,882618.6229528468,1.0,1.0,1.0,1.0,1.0,1.0,0.053125000000000755,0.7376805337627284,0.039971984968228146,0.23445729489059022,0.7655427051094098,2,0.00424812757410109,0.7447106257081032,2.7571240782737734,-0.06288043899674661,1.1362019926309586,5.570382684469223,1.5893202632665635,0.34867844010000015,0.0002995391413931026,47.91412377357483
3,3072,486874.85031086206,1.0,1.0,1.0,1.0,1.0,1.0,0.07500000000000107,0.709905272932149,0.057355658403610225,0.26111368670478546,0.7388863132952146,1,-0.00013020116603001952,0.3475402265787125,2.7414557218551634,-0.002792159914181269,1.0048804700374603,0.9596885591745377,2.047773279249668,0.07178979876918531,0.00029896373431476147,71.55013227462769
4,4096,838485.466401346,1.0,1.0,1.0,1.0,1.0,1.0,0.07187500000000102,0.68945644266816,0.07387287709762637,0.290509447241622,0.709490552758378,2,0.005710509675554931,0.40341955348849295,2.731112611293793,0.017240920615073208,0.990672817826271,2.5599806934595106,2.205402484536171,0.38491882659985954,0.00029815940691897306,95.03024315834045
5,5120,882592.818916332,1.0,1.0,1.0,1.0,1.0,1.0,0.06875000000000098,0.6711460041296958,0.08879794617313816,0.32591027308192455,0.6740897269180754,2,-0.0013064883649349212,0.349612208455801,2.7190176963806154,0.0016395686050551638,1.0004875868558885,1.295495742559433,2.9162806808948516,0.07132623567587011,0.00029712739942028293,118.49057674407959
6,6144,442851.4122416526,1.0,1.0,1.0,1.0,1.0,1.0,0.08125000000000115,0.6539965788964675,0.10217758537732016,0.3298074454428755,0.6701925545571246,1,0.0034247678238898517,0.15138193853199483,2.71017439365387,0.011239923055401047,0.9931717932224273,1.7907656848430633,2.1674402862787248,0.15297332720161083,0.00029586930309945264,141.63093996047974
7,7168,882517.0081435964,1.0,1.0,1.0,1.0,1.0,1.0,0.07187500000000102,0.6375660844814866,0.11376828931466529,0.3558485243055556,0.6441514756944444,2,0.0016428411734523251,0.15904973186552523,2.7004528999328614,-0.0061639806635547245,1.008214145898819,2.3668043196201323,1.5247232615947723,0.2187211910960058,0.00029438705784982027,165.0805208683014
8,8192,882643.7309733331,1.0,1.0,1.0,1.0,1.0,1.0,0.06562500000000093,0.6227477298045891,0.12428212557754079,0.37074995932975435,0.6292500406702457,2,-0.0030561067862436174,0.0998869627714157,2.687728667259216,0.020897953646266655,0.9874065816402435,1.6718357414007188,0.8980228573083877,0.4358902819396966,0.0002926829491861255,188.4507532119751
9,9216,442770.39184149355,1.0,1.0,1.0,1.0,1.0,1.0,0.07500000000000107,0.6099163709587918,0.13407426494807237,0.3768660558015031,0.6231339441984969,1,0.0015804723836481572,0.04209373788908124,2.673847019672394,0.002017540273200791,1.0012691080570222,1.5805697754025458,0.7669108584523201,0.757231399273668,0.0002907596047204114,211.7877960205078
10,10240,418711.38713522255,0.0,0.0,0.95,1.0,0.875,0.875,0.0642857142857152,0.6099163709587918,0.13407426494807237,0.36741214057507987,0.6325878594249201,0,-0.014786323066800833,0.07313871309161186,2.6587581276893615,0.013663680349329166,0.9962387382984161,2.4928919315338134,1.3868771597743035,0.4400504384891382,0.00028861999011043737,233.83894228935242
