case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case1,1,89001,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.4892356607598231,1.3333030092204716,31.35000000000031
case1,1,89001,1,3,3,3,1,1,1,0.0,0.0,0.18955663224390787,2.0954434393181836,28.350000000000268
case1,1,89001,2,3,1,1,1,1,1,0.0,0.0,0.3836812717192469,2.5677876166387033,35.950000000000095
case1,1,89001,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.23663779299074328,1.9028303824941861,30.200000000000294
case1,1,89001,4,2,2,2,1,1,1,0.0,0.0,0.04456603276281815,2.006203715210117,26.750000000000245
case1,1,89001,5,2,2,2,1,1,1,0.0,0.0,0.31693593393282304,1.480716507556551,33.10000000000026
case1,1,89001,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.36398465713706013,1.197997108782085,29.25000000000028
case1,1,89001,7,2,2,2,1,1,1,0.0,0.0,0.48181477659855565,0.6379503743567352,28.50000000000027
