episode,seed,interceptor_hit_count,target_coverage_count,all_targets_hit,all_targets_coordinated,mission_success,E_co_time_s,E_n_g,E_miss_m,E_t_s,max_group_spread_s,mean_interceptor_min_distance_m,worst_interceptor_min_distance_m,elapsed_steps,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_population_cost,idbo_final_disagreement,repair_moves,raw_counts,final_counts
1,73401,20,8,True,True,True,0.026388888888889017,0.6942648783555326,1.8673169460625618,35.53125,0.10000000000000142,1.020475753361279,2.7982473507433006,742,0.06252227601816393,0.06252227601816393,870.5834739957936,0.0639466666671475,0.0,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[3, 2, 3, 2, 3, 2, 2, 3]"
2,73402,20,8,True,True,True,0.023263888888888452,0.6684765304751585,1.4940806133695417,35.3875,0.14999999999999858,1.102351575678541,2.707240536765455,746,0.23958036438678437,0.23958036438678437,939.2634499818087,0.258744445511134,0.0,0,"[3, 2, 3, 1, 3, 3, 2, 3]","[3, 2, 3, 1, 3, 3, 2, 3]"
3,73403,20,8,True,False,False,0.22465277777777817,0.7758251231609936,1.7496392511982772,36.556250000000006,1.1999999999999957,1.0692523720997387,2.98502150139851,780,0.2865195585935912,0.2865195585935912,931.5221099532209,0.8592677870857935,0.0,0,"[2, 3, 2, 3, 3, 2, 2, 3]","[2, 3, 2, 3, 3, 2, 2, 3]"
