update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,160231788.44921875,0.0,0.0,0.06458333333332966,0.7709627970755635,0.020292827152520152,0.19966666666666666,-0.006544427761764382,0.7398035913705826,2.752884578704834,0.0040591926766280085,0.000299991802820144,31.48351812362671
2,12000,162971315.4609375,0.0,0.0,0.04479166666666412,0.7446505913739638,0.038709346769422774,0.23008333333333333,-0.008950994198676199,0.3405927259474993,2.7430034637451173,0.004955356626588225,0.00029996721217948936,62.95877742767334
3,18000,164774955.26757812,0.0,0.0,0.04791666666666394,0.7209802701675809,0.05527560598178008,0.25555833333333333,-0.008376682369271294,0.11002154648303986,2.7303372740745546,0.007126044348332405,0.0002999262307746768,94.68759036064148
4,24000,163758502.10546875,0.0,0.0,0.0968749999999945,0.6996866218732907,0.07017721826297221,0.27905,-0.009224844770506025,0.048615251388400796,2.718522000312805,0.009401869931053408,0.00029986886309977926,126.7412760257721
5,30000,163684278.6328125,0.0,0.0,0.034374999999998046,0.6808477096932799,0.08355015602891838,0.301775,-0.008016297285212203,0.033848469518125056,2.707173764705658,0.014740067158825698,0.00029979511544580873,162.1105329990387
6,36000,163689105.28320312,0.0,0.0,0.031249999999998224,0.6637827723768426,0.09558838264507433,0.3177083333333333,-0.01022018924522854,0.028572344593703745,2.696850371360779,0.013996164631297181,0.00029970499590002654,194.79207801818848
7,42000,162403514.10546875,0.0,0.0,0.04666666666666401,0.6483562528737346,0.10635197400305456,0.334325,-0.011283841566182673,0.025269747618585824,2.683861482143402,0.017672925645038483,0.0002995985143450564,227.51108622550964
8,48000,163830806.6953125,0.0,0.0,0.034374999999998046,0.6347210399036944,0.1159479319411124,0.35268333333333335,-0.008951478300150483,0.018574206857010722,2.6693782806396484,0.01763823864463716,0.00029947568245780083,259.3289532661438
9,54000,163306139.71875,0.0,0.0,0.033124999999998114,0.6221621704875775,0.12453413435017191,0.36488333333333334,-0.009686344896908849,0.01747666927985847,2.656691038608551,0.02336683239636943,0.00029933651370816036,291.99115204811096
10,60000,160559292.34375,0.0,0.0,0.04624999999999737,0.6107480224335072,0.13248911063008165,0.3787916666666667,-0.009912911464925855,0.01882445500232279,2.643427610397339,0.025278881851894152,0.00029918102335755675,323.1827096939087
11,66000,159908294.95117188,0.0,0.0,0.049583333333330516,0.6007644321106601,0.1394869713914726,0.38785,-0.01219081565795932,0.01905271071009338,2.6299893736839293,0.026810536754783242,0.00029900922845725917,353.1438202857971
12,72000,160336029.50390625,0.0,0.0,0.04687499999999734,0.5916357877099176,0.14586098105233825,0.3980166666666667,-0.013635957305086776,0.016960512101650237,2.613274610042572,0.030766631196562245,0.0002988211478465144,385.02088832855225
13,78000,162418970.2734375,0.0,0.0,0.03499999999999801,0.5834909180495649,0.15165907576164944,0.40815,-0.014400829281657933,0.015249061165377498,2.5954734325408935,0.03499609244855746,0.0002986168021504807,417.27632999420166
14,84000,162088539.3046875,0.0,0.0,0.034374999999998046,0.5762729712930486,0.15665024171647016,0.4166666666666667,-0.011838779028039426,0.01583771831355989,2.5802109956741335,0.02609802534764012,0.00029839621377796666,448.93306374549866
15,90000,162053455.9296875,0.0,0.0,0.02499999999999858,0.5695164155853016,0.16124678042775792,0.42696666666666666,-0.011781704574241303,0.015217493195086718,2.5657435417175294,0.025983047136341496,0.000298159406918973,480.85258316993713
16,96000,162048043.04492188,0.0,0.0,0.015416666666665791,0.5637580046051479,0.16535513510412492,0.42855,-0.011159424498328008,0.015248430985957384,2.5523394346237183,0.021754641602472445,0.0002979064075420404,512.1309854984283
17,102000,162554498.828125,0.0,0.0,0.0281249999999984,0.5585282160560633,0.16912822796579935,0.43704166666666666,-0.011584036209387704,0.015076350048184394,2.5379717469215395,0.023874000213667746,0.0002976372433914015,544.678005695343
18,108000,163082965.15234375,0.0,0.0,0.031249999999998224,0.5537856874121794,0.17237988570294108,0.440375,-0.011567149008624256,0.015230031125247479,2.522533822059631,0.024273397569631518,0.0002973519439839389,576.6643614768982
19,114000,163164535.15429688,0.0,0.0,0.04062499999999769,0.5491883780521132,0.17554648783036958,0.44709166666666667,-0.01119334505056031,0.015207136794924737,2.507518970966339,0.022527527399634328,0.0002970505406059473,608.4964656829834
20,120000,162951574.171875,0.0,0.0,0.0252083333333319,0.5453771944634463,0.17836853514366602,0.450325,-0.011336254398338496,0.01567063513211906,2.492672324180603,0.022957656552394214,0.0002967330663097038,640.5893602371216
21,126000,162641305.50976562,0.0,0.0,0.031249999999998224,0.5417700214877411,0.1808429064310614,0.453775,-0.011009853036375717,0.015392728336155414,2.477949631214142,0.013441748984456048,0.0002963995559098426,671.8670554161072
