condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
formal_ablation_no_gru_case2,case2,no_gru,1,99035,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,1,nan,nan,nan,nan,2.4394682664538982,3.587508492568744,375691.06083037896,75.0,50.0,3.0,0.3,400.0,1.0,11.54746919070206,0.018354165003553073,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,2,99036,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,0,nan,nan,nan,nan,2.6023670066474742,3.6846029319420484,375604.70814598113,75.0,50.0,3.0,0.3,400.0,1.0,8.552943240924401,0.008641844456872052,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,3,99037,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,5,0,nan,nan,nan,nan,2.7153603733270564,4.010983499895271,375633.0644718233,75.0,50.0,3.0,0.3,400.0,1.0,10.713014922789327,0.01684886058819407,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,4,99038,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,7,1,nan,nan,nan,nan,2.109236490428463,3.0372658769920142,419369.09081286646,75.0,50.0,3.0,0.3,400.0,1.0,9.579609347991815,0.01688267377129962,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,5,99039,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,0,nan,nan,nan,nan,2.0660115428184946,3.2685061720704796,397020.85499650054,75.0,50.0,3.0,0.3,400.0,1.0,9.910521802930646,0.014774031192854198,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,6,99040,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,7,1,nan,nan,nan,nan,1.9799722368454329,3.422422154942582,419008.12459658115,75.0,50.0,3.0,0.3,400.0,1.0,10.080772992963904,0.021243773691200844,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,7,99041,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,1,nan,nan,nan,nan,2.2905455858827635,3.4082384401355132,397380.51832335436,75.0,50.0,3.0,0.3,400.0,1.0,10.28487130924016,0.011460260430974109,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,8,99042,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,0,nan,nan,nan,nan,2.2439964354910846,3.373382304627976,397307.94601581304,75.0,50.0,3.0,0.3,400.0,1.0,11.066784862635636,0.013390216748961934,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,9,99043,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,0,nan,nan,nan,nan,2.2292489321889226,4.586292685222604,375169.08299429377,75.0,50.0,3.0,0.3,400.0,1.0,10.509328942760737,0.018461796834696953,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,10,99044,nominal,fixed,0,0,0,0,unsuccessful_interception,7,6,0,nan,nan,nan,nan,2.597959898675756,3.5968462613861116,375602.8588347926,75.0,50.0,3.0,0.3,400.0,1.0,9.675934618548494,0.020166209739713805,0.0,nan,nan,nan,0
