update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,163329940.28320312,0.0,0.0,0.02916666666666501,0.7709927133672901,0.020270396093494222,0.200825,-0.007234511969727464,1.0076478093862533,2.751680839061737,0.0034328893825101353,0.000299991802820144,27.947781562805176
2,12000,165412949.87695312,0.0,0.0,0.0416666666666643,0.7449232140044324,0.0384404384809311,0.22823333333333334,-0.007751991727855056,0.47348461747169496,2.740247738361359,0.005622357973505276,0.00029996721217948936,58.033318758010864
3,18000,164729040.046875,0.0,0.0,0.03645833333333126,0.7215242996545926,0.05486003197178489,0.2548666666666667,-0.010245199623750523,0.12480542063713074,2.7265756487846375,0.006278110772663104,0.0002999262307746768,87.82289409637451
4,24000,163835003.83984375,0.0,0.0,0.05187499999999705,0.7004981762940636,0.06956522695764682,0.27931666666666666,-0.01061838251334848,0.06850098380818963,2.711394786834717,0.008941493251494442,0.00029986886309977926,116.41459584236145
5,30000,163316742.20117188,0.0,0.0,0.0281249999999984,0.6816339255057285,0.08286822328821758,0.29884166666666667,-0.010121845186222344,0.04593608295544982,2.6964370369911195,0.01395625713378812,0.00029979511544580873,145.70204281806946
6,36000,162941757.99804688,0.0,0.0,0.04374999999999751,0.6645442834329108,0.09484914005064154,0.31740833333333335,-0.010540618549566717,0.034121373295784,2.683444547653198,0.01747384427164992,0.00029970499590002654,174.91427063941956
7,42000,162049638.32421875,0.0,0.0,0.03479166666666469,0.6491320525748581,0.10549178308070943,0.3358,-0.008120260077703279,0.02549882810562849,2.670698094367981,0.02470304110741863,0.0002995985143450564,204.1510488986969
8,48000,162945106.4375,0.0,0.0,0.03937499999999776,0.6352851717257697,0.11521799061875616,0.3507166666666667,-0.00909998698043637,0.02098261872306466,2.658569169044495,0.026088920122310545,0.00029947568245780083,233.23986506462097
9,54000,162309197.44140625,0.0,0.0,0.030833333333331582,0.6228566400901867,0.12389759826760312,0.366825,-0.008859368861885741,0.0198126669973135,2.6461440086364747,0.01820888424853484,0.00029933651370816036,261.5733127593994
10,60000,161842046.23828125,0.0,0.0,1.3474999999999238,0.611561383970354,0.13172159852383894,0.37905833333333333,-0.01067380110034719,0.02048535691574216,2.633670210838318,0.02645285772607977,0.00029918102335755675,290.8686103820801
