episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73501,0,0,20,30.150000000000002,0.23852504239047073,0.23852504239047073
1,73501,1,1,21,29.900000000000002,1.7377496646243749,1.7377496646243749
1,73501,2,4,24,31.8,2.4386934950623873,2.4386934950623873
1,73501,3,3,23,30.1,0.8632088272491356,0.8632088272491356
1,73501,4,5,25,33.5,0.1135855211619122,0.1135855211619122
1,73501,5,5,25,33.45,0.6841032042598133,2.4977368632210797
1,73501,6,1,21,29.900000000000002,2.7417540943651435,2.7417540943651435
1,73501,7,1,21,29.900000000000002,1.0524456375086177,1.0524456375086177
1,73501,8,6,26,32.5,1.2466659738113512,1.2466659738113512
1,73501,9,0,20,30.150000000000002,0.4763968515413919,0.4763968515413919
1,73501,10,2,22,31.05,1.2497789884944743,1.2497789884944743
1,73501,11,3,23,30.05,0.6848907739536185,2.6523560730670734
1,73501,12,4,24,31.8,0.20001151074762097,0.20001151074762097
1,73501,13,5,25,33.45,0.4217223835906666,1.5753723493931988
1,73501,14,0,20,30.150000000000002,0.025876793430186108,0.025876793430186108
1,73501,15,7,27,31.5,2.259852239091838,2.259852239091838
1,73501,16,7,27,31.5,1.949657238728893,1.949657238728893
1,73501,17,6,26,32.5,0.6261323021871593,0.6261323021871593
1,73501,18,2,22,31.05,0.9630820945872794,0.9630820945872794
1,73501,19,4,24,31.75,0.8647219377599841,2.9137534891636143
2,73502,0,1,21,30.400000000000002,2.6479972535179885,2.6479972535179885
2,73502,1,0,20,30.5,0.40615939602124107,0.40615939602124107
2,73502,2,4,24,31.35,2.4293694010058844,2.4293694010058844
2,73502,3,3,23,30.400000000000002,2.265763524525006,2.265763524525006
2,73502,4,5,25,35.65,2.0125908381306146,2.0125908381306146
2,73502,5,5,25,35.65,1.1780497418753608,1.1780497418753608
2,73502,6,0,20,30.5,0.8213508609984217,0.8213508609984217
2,73502,7,0,20,30.5,0.5799088784641983,0.5799088784641983
2,73502,8,7,27,31.8,1.6256463990888617,1.6256463990888617
2,73502,9,1,21,30.400000000000002,1.94546265238353,1.94546265238353
2,73502,10,2,22,29.6,1.0514230161500737,1.0514230161500737
2,73502,11,4,24,31.35,0.5789576102236756,0.5789576102236756
2,73502,12,4,24,31.3,0.9360096157922874,2.9890585864383152
2,73502,13,2,22,29.6,0.7102111538737429,0.7102111538737429
2,73502,14,6,26,32.15,1.972062412453472,1.972062412453472
2,73502,15,7,27,31.8,0.698776439475428,0.698776439475428
2,73502,16,6,26,32.15,2.340716216310653,2.340716216310653
2,73502,17,1,21,30.400000000000002,2.1292741974387948,2.1292741974387948
2,73502,18,2,22,29.6,0.407090756374684,0.407090756374684
2,73502,19,3,23,30.400000000000002,0.7152072545288377,0.7152072545288377
3,73503,0,1,21,30.55,0.14386363161422283,0.14386363161422283
3,73503,1,1,21,30.55,0.39385137551142246,0.39385137551142246
3,73503,2,2,22,29.450000000000003,0.5955279785605762,0.5955279785605762
3,73503,3,3,23,29.25,0.1668788490984428,0.1668788490984428
3,73503,4,5,25,35.550000000000004,2.1761318923092094,2.1761318923092094
3,73503,5,4,24,36.45,0.12495930243505238,2.184713654947023
3,73503,6,7,27,35.85,0.4100945095545922,0.4100945095545922
3,73503,7,0,20,30.700000000000003,1.3248694784139208,1.3248694784139208
3,73503,8,0,20,30.700000000000003,1.271068206284307,1.271068206284307
3,73503,9,1,21,30.5,0.4524336764389326,2.370215802880191
3,73503,10,4,24,36.5,1.2919198637927323,1.2919198637927323
3,73503,11,3,23,29.200000000000003,0.6254918242487937,1.871475118352868
3,73503,12,2,22,29.450000000000003,0.955052293020292,0.955052293020292
3,73503,13,2,22,29.400000000000002,0.6416877377438956,1.3496041515982256
3,73503,14,0,20,30.700000000000003,0.7260054986502023,0.7260054986502023
3,73503,15,6,26,33.95,0.6744772179822962,2.49332327421675
3,73503,16,6,26,34.0,0.33519530330941694,0.33519530330941694
3,73503,17,3,23,29.25,0.9183585238413147,0.9183585238413147
3,73503,18,5,25,35.550000000000004,1.5017807393341263,1.5017807393341263
3,73503,19,6,26,34.9,1.3436960015757933,1.3436960015757933
