condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,1,99035,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,0,nan,nan,nan,nan,2.3572201658089234,3.200412908924414,397399.82011805754,75.0,50.0,3.0,0.3,400.0,1.0,11.54746919070206,0.018354165003553073,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,2,99036,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,4,0,nan,nan,nan,nan,2.585321768711294,3.6610808651600837,331617.1701728919,75.0,50.0,3.0,0.3,400.0,1.0,8.552943240924401,0.008641844456872052,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,3,99037,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,5,0,nan,nan,nan,nan,2.6866411086889244,4.062710405393974,375418.9551458859,75.0,50.0,3.0,0.3,400.0,1.0,10.713014922789327,0.01684886058819407,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,4,99038,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,7,0,nan,nan,nan,nan,2.162715803773092,3.0402856807646836,419179.74733828113,75.0,50.0,3.0,0.3,400.0,1.0,9.579609347991815,0.01688267377129962,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,5,99039,nominal,fixed,0,0,0,0,unsuccessful_interception,7,5,0,nan,nan,nan,nan,2.2485697455301232,3.30751832942967,353142.38043593324,75.0,50.0,3.0,0.3,400.0,1.0,9.910521802930646,0.014774031192854198,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,6,99040,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,7,0,nan,nan,nan,nan,2.2210537334084206,3.649415150985246,418893.93936699943,75.0,50.0,3.0,0.3,400.0,1.0,10.080772992963904,0.021243773691200844,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,7,99041,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,5,0,nan,nan,nan,nan,2.3376730561144043,4.053345756244663,375273.3137962151,75.0,50.0,3.0,0.3,400.0,1.0,10.28487130924016,0.011460260430974109,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,8,99042,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,7,0,nan,nan,nan,nan,2.2654346159263206,3.5415509334239577,418860.2247496837,75.0,50.0,3.0,0.3,400.0,1.0,11.066784862635636,0.013390216748961934,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,9,99043,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,4,0,nan,nan,nan,nan,2.4923180177063804,4.469748755128969,331366.98999070085,75.0,50.0,3.0,0.3,400.0,1.0,10.509328942760737,0.018461796834696953,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,10,99044,nominal,fixed,0,0,0,0,unsuccessful_interception,7,5,0,nan,nan,nan,nan,2.5907000288901907,3.4588396884486867,353505.7443342914,75.0,50.0,3.0,0.3,400.0,1.0,9.675934618548494,0.020166209739713805,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,11,99045,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,7,0,nan,nan,nan,nan,2.1975226643396484,3.0369765331040526,419133.51719377085,75.0,50.0,3.0,0.3,400.0,1.0,10.593209992251655,0.020839678074783482,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,12,99046,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,0,nan,nan,nan,nan,2.514811122361336,3.8832317558402107,375286.5636835647,75.0,50.0,3.0,0.3,400.0,1.0,10.868833025871496,0.016618997262293215,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,13,99047,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,4,1,nan,nan,nan,nan,2.2597352598649425,3.562460379884002,353589.2899223867,75.0,50.0,3.0,0.3,400.0,1.0,14.760361258712413,0.014361044773209498,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,14,99048,nominal,fixed,0,0,0,0,unsuccessful_interception,7,5,0,nan,nan,nan,nan,2.396151104474936,4.519252339577772,353027.59424235957,75.0,50.0,3.0,0.3,400.0,1.0,11.746176073577645,0.01688271496728957,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,15,99049,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,7,0,nan,nan,nan,nan,2.0536037519456167,3.0080725755962945,419057.7052720233,75.0,50.0,3.0,0.3,400.0,1.0,12.796517574053796,0.011414418714033986,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,16,99050,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,0,nan,nan,nan,nan,2.4256209353183893,3.2610044872730057,396991.1609657047,75.0,50.0,3.0,0.3,400.0,1.0,12.171245759143728,0.011969319679391648,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,17,99051,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,1,nan,nan,nan,nan,2.555859776303946,3.837574878840293,375416.8937049402,75.0,50.0,3.0,0.3,400.0,1.0,13.182621546181071,0.011644022989495184,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,18,99052,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,5,0,nan,nan,nan,nan,2.3288222094346147,3.651615938391824,353660.31951318507,75.0,50.0,3.0,0.3,400.0,1.0,12.479225377416913,0.008525793305334492,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,19,99053,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,0,nan,nan,nan,nan,2.138957821229815,3.1859217740785106,397232.0164804236,75.0,50.0,3.0,0.3,400.0,1.0,10.773166659706403,0.01293099815002221,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,20,99054,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,6,1,nan,nan,nan,nan,2.3366461663351137,3.411954841019033,375268.2099993364,75.0,50.0,3.0,0.3,400.0,1.0,11.096979205784484,0.019297395582652595,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,21,99055,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,5,0,nan,nan,nan,nan,2.378906339027219,3.5835214959613375,375307.51815928257,75.0,50.0,3.0,0.3,400.0,1.0,11.496691134924339,0.011621421361260051,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,22,99056,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,7,0,nan,nan,nan,nan,2.2047425897551163,3.452717037468766,418999.8729557214,75.0,50.0,3.0,0.3,400.0,1.0,10.405930556516266,0.021883550507405338,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,23,99057,nominal,fixed,0,0,0,0,unsuccessful_interception,7,5,0,nan,nan,nan,nan,2.6006334827882536,3.604689435775545,353339.6790559973,75.0,50.0,3.0,0.3,400.0,1.0,12.836359710935199,0.012291829622118456,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case2,case2,no_attention_residual,24,99058,nominal,fixed,1,0,0,0,incomplete_cooperative_group,8,5,0,nan,nan,nan,nan,2.6644796469198244,5.025439120730246,353263.7969178903,75.0,50.0,3.0,0.3,400.0,1.0,11.230930595902846,0.016030255071762596,0.0,nan,nan,nan,0
