condition,case,variant,episode,seed,defender_id,target_id,time,dist_to_target,defender_pos_x,defender_pos_y,defender_pos_z
final_case4_plot_source_clean,case4,full,3,98103,8,20,25.75000000000023,1.1018211540697807,766.3166708722501,-120.86296254890203,477.0779627931287
final_case4_plot_source_clean,case4,full,3,98103,18,22,25.75000000000023,2.7939820091775296,180.47810725831337,755.9191631982948,519.155613330786
final_case4_plot_source_clean,case4,full,3,98103,15,27,26.850000000000247,1.8537617112184561,645.2583168752898,-470.9100845930303,448.5737497123217
final_case4_plot_source_clean,case4,full,3,98103,7,27,27.05000000000025,2.6518879598757343,641.0038360519443,-467.11877816554596,445.2495827076601
final_case4_plot_source_clean,case4,full,3,98103,3,23,27.450000000000255,2.6271543272418767,-683.4583096816997,410.93025555793895,492.1262098552015
final_case4_plot_source_clean,case4,full,3,98103,11,23,27.450000000000255,1.3324599860052277,-684.2685917099074,411.72405430004926,492.7669143096217
final_case4_plot_source_clean,case4,full,3,98103,19,23,27.600000000000257,0.7296673589962348,-682.023153503622,410.3285861031457,490.999057871189
final_case4_plot_source_clean,case4,full,3,98103,12,24,28.250000000000266,1.5827003314892267,-926.1312381796545,139.75193595735655,435.207141516242
final_case4_plot_source_clean,case4,full,3,98103,4,24,28.40000000000027,0.15238038664173786,-924.1247790018247,139.2133249384156,434.18035873726507
final_case4_plot_source_clean,case4,full,3,98103,14,26,28.700000000000273,2.8649030652042695,-226.41400006454256,-894.7073232623762,371.50981376681415
final_case4_plot_source_clean,case4,full,3,98103,6,26,28.900000000000276,0.19586261337675523,-225.45401051000627,-892.5078545007087,370.49004763272825
final_case4_plot_source_clean,case4,full,4,98104,11,23,24.95000000000022,0.8349189300215668,-627.8173182026179,355.57827568274666,448.7594280060978
final_case4_plot_source_clean,case4,full,4,98104,3,23,25.00000000000022,1.201588215488333,-626.6261349276737,354.4529502758086,447.6414106078301
final_case4_plot_source_clean,case4,full,4,98104,19,23,25.10000000000022,1.239402307492729,-624.5492306583321,353.04894495818195,445.961621903948
final_case4_plot_source_clean,case4,full,4,98104,13,25,25.400000000000226,2.4795592926661323,-315.014417904627,-698.1539206315299,423.46471592527865
final_case4_plot_source_clean,case4,full,4,98104,2,22,25.500000000000227,2.417055201827186,232.35659175309488,731.2909383700801,486.5762155986592
final_case4_plot_source_clean,case4,full,4,98104,10,22,25.500000000000227,2.3183209846297084,232.34660556801967,731.3704969007861,486.6398148739556
final_case4_plot_source_clean,case4,full,4,98104,18,22,25.60000000000023,0.8080593445793162,231.70414190094723,730.5053041370828,485.9287763530204
final_case4_plot_source_clean,case4,full,4,98104,5,25,25.65000000000023,0.16937075363125495,-313.44001584578655,-694.5280153493924,421.08363256847076
final_case4_plot_source_clean,case4,full,4,98104,14,26,26.200000000000237,0.446527382634355,-161.61703762284486,-810.0596110524606,384.3348189298864
final_case4_plot_source_clean,case4,full,4,98104,6,26,26.30000000000024,1.689838112526363,-161.23397924666972,-806.2703037491082,382.3131732023239
final_case4_plot_source_clean,case4,full,4,98104,1,21,27.15000000000025,1.498559640747375,425.1481537197268,793.0801391464622,383.38050534955266
final_case4_plot_source_clean,case4,full,4,98104,9,21,27.20000000000025,1.5133720444205696,424.42279975984883,792.0088311856659,382.77053756701537
final_case4_plot_source_clean,case4,full,4,98104,17,21,27.250000000000252,0.15529344399507664,424.6762950528149,791.9214807985197,382.7852655803104
final_case4_plot_source_clean,case4,full,4,98104,12,24,27.300000000000253,0.6208013830913843,-851.9809169013596,210.56333684371143,477.75717863255306
final_case4_plot_source_clean,case4,full,4,98104,4,24,27.350000000000254,2.604075618536507,-849.1205990535007,210.3117980979384,476.1522353803273
final_case4_plot_source_clean,case4,full,4,98104,0,20,28.000000000000263,2.610604889440555,814.754013390808,-296.94980514862084,476.135490164338
final_case4_plot_source_clean,case4,full,4,98104,15,27,28.050000000000264,0.28774793943770527,723.2314617709965,-424.9912696418686,503.89924961956166
final_case4_plot_source_clean,case4,full,4,98104,16,20,28.050000000000264,1.1039102449318337,814.9462653218251,-296.7940016704424,476.22000043171977
final_case4_plot_source_clean,case4,full,4,98104,7,27,28.150000000000265,1.3865741441964132,720.4649282683417,-422.93624702253885,501.7564330229096
final_case4_plot_source_clean,case4,full,4,98104,8,20,28.150000000000265,1.5609636996292224,812.3629010697072,-295.9448311032322,474.61357429754895
final_case4_plot_source_clean,case4,full,5,98105,12,24,25.10000000000022,1.23300351883235,-797.0799291691991,268.3860744907545,358.42685268546944
final_case4_plot_source_clean,case4,full,5,98105,4,24,25.200000000000223,2.169637071147683,-793.8248840735246,267.5252225897473,356.78272882962216
final_case4_plot_source_clean,case4,full,5,98105,15,27,25.200000000000223,1.8024107277538397,739.18134970637,-346.0995748344908,388.1828731919076
final_case4_plot_source_clean,case4,full,5,98105,7,27,25.300000000000225,0.25032828843012433,738.2269709259227,-345.8665624819134,387.6922928189993
final_case4_plot_source_clean,case4,full,5,98105,14,26,26.750000000000245,0.8064806232004192,-229.30231002966372,-850.8695443422673,357.3568581655748
final_case4_plot_source_clean,case4,full,5,98105,6,26,26.900000000000247,0.33730998459973804,-228.4210927862416,-847.8040657672713,355.88661986327907
final_case4_plot_source_clean,case4,full,5,98105,11,23,26.900000000000247,1.5288482212831505,-679.1995073770241,360.26031103909037,509.7004308241336
final_case4_plot_source_clean,case4,full,5,98105,3,23,26.950000000000248,1.2127153662622032,-678.5379203426282,359.92022910702184,509.1697660062736
final_case4_plot_source_clean,case4,full,5,98105,13,25,27.00000000000025,1.1443492837785563,-376.79947462779506,-727.4480088766437,485.976944192146
final_case4_plot_source_clean,case4,full,5,98105,19,23,27.05000000000025,2.320668150031211,-676.1042884350387,358.2368092560953,507.2055149139312
final_case4_plot_source_clean,case4,full,5,98105,5,25,27.10000000000025,1.6173818017899004,-375.35828060995794,-725.1700396672509,484.26902420809785
final_case4_plot_source_clean,case4,full,5,98105,0,20,27.20000000000025,0.946302803202464,860.6656608638851,-264.3805916433667,429.0839017941995
final_case4_plot_source_clean,case4,full,5,98105,16,20,27.20000000000025,1.6826638172088497,860.0019942334985,-264.3591427300946,428.7377286263672
final_case4_plot_source_clean,case4,full,5,98105,8,20,27.300000000000253,0.7322787093609298,858.8102712628406,-263.7721177974847,428.06081363359226
final_case4_plot_source_clean,case4,full,5,98105,2,22,28.45000000000027,1.2584229990609959,271.69758667106873,818.3633097907617,529.9505390259907
final_case4_plot_source_clean,case4,full,5,98105,18,22,28.45000000000027,2.28112415102822,271.6944347125115,817.4297536934153,529.4455499699689
final_case4_plot_source_clean,case4,full,5,98105,10,22,28.50000000000027,1.6537789014197875,271.3017141347597,816.836396983428,528.9454883477118
final_case4_plot_source_clean,case4,full,5,98105,1,21,28.750000000000274,1.2692688103767098,539.4113831227896,677.8266915743309,553.1279149339448
final_case4_plot_source_clean,case4,full,5,98105,17,21,28.800000000000274,0.4851535279838069,539.7063384527784,677.8043568330239,553.1537515038377
final_case4_plot_source_clean,case4,full,5,98105,9,21,28.850000000000275,0.3940941315742499,538.86561961244,676.7292978849757,552.2300694755359
