condition,case,variant,episode,seed,defender_id,target_id,time,dist_to_target,defender_pos_x,defender_pos_y,defender_pos_z
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,1,21,25.300000000000225,2.7890833601078815,376.14099422101623,720.0269797136463,410.6211365784567
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,9,21,25.350000000000225,0.7761818200675565,376.6564347685643,720.2511617346199,410.91941218319874
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,17,21,25.400000000000226,1.4431672052818945,375.56784368757525,718.7107161838808,409.8558753925473
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,15,27,25.950000000000234,0.24072697040739413,721.0484368933306,-332.5463289432,433.79067817671125
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,7,27,26.050000000000235,1.4458893857321535,717.906166228104,-330.57779442755304,431.58800248161276
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,13,25,26.35000000000024,2.226178624293021,-272.3748377339383,-789.3615154400669,441.34578750848175
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,5,25,26.550000000000242,0.8036263245927484,-271.14809939057056,-785.9059256748889,439.23392471827333
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,0,20,26.750000000000245,0.7299262178783238,801.2481883257451,-243.10520797788126,400.1181462580072
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,16,20,26.750000000000245,1.3429147962284054,800.6933916248425,-243.07845713581315,399.8063669779749
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,14,26,26.850000000000247,2.4843620320080873,-184.4353784314365,-820.6722399525887,452.69310236529594
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,8,20,26.900000000000247,1.9294038937330682,797.0660486605021,-242.04761083926576,397.8340192679656
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,6,26,27.00000000000025,2.557430704512674,-183.75871402003253,-817.3884163712586,450.77628549763494
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,12,24,27.20000000000025,2.146328617509262,-843.7351321603157,95.75697664631217,489.0678681326226
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,2,22,27.300000000000253,2.0930444490642373,209.9645961232283,864.0826620380152,414.333611841116
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,18,22,27.300000000000253,2.632566276583125,209.97783687873618,863.5958745958826,414.08753806036117
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,4,24,27.350000000000254,2.7416995654706855,-839.9944458024723,95.62549873253843,486.85327799403706
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,10,22,27.400000000000254,0.1939516527057531,209.4844907162786,863.4954842426716,414.0229930413694
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,3,23,27.950000000000262,2.5529866504566123,-758.208699741071,409.5606148621676,451.02205694625684
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,11,23,27.950000000000262,1.279477741421728,-759.0423606019266,410.3238791679523,451.6503162668574
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,27,99427,19,23,28.050000000000264,1.709352515028824,-756.6250813477399,408.75240353490904,450.0143191889159
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,14,26,25.300000000000225,0.7087825120959678,-155.62772821042057,-713.3955977852902,512.7205759543544
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,6,26,25.400000000000226,0.5409856815575359,-155.16704832110628,-711.2526314792884,511.0544356438468
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,0,20,25.900000000000233,2.785405789974418,766.2358208581157,-183.3963440515978,471.8982676850399
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,11,23,25.900000000000233,1.917761531289553,-658.5366002960686,473.4919137206367,447.773946416698
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,3,23,25.950000000000234,0.171547360182619,-658.6458603053138,473.9423253196869,448.04472483576257
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,16,20,25.950000000000234,1.9454623064496093,765.8486995709114,-183.2350312296127,471.65372043363874
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,19,23,26.000000000000234,1.2205890681760956,-657.1338663146186,472.534970631811,446.7758203601028
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,8,20,26.050000000000235,2.898318829811768,762.8945014885969,-182.6266938409792,469.72089966889473
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,15,27,26.100000000000236,2.9871166136660112,664.5089006175648,-450.0301338078912,496.0486878573127
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,7,27,26.200000000000237,2.68640914878314,662.8194853150591,-448.7134683657114,494.64450424793193
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,13,25,26.800000000000246,1.3343454887635167,-490.831097042495,-692.6520819736,399.7487175672461
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,5,25,26.900000000000247,2.816947404179927,-488.1556670555246,-689.7262163155797,397.7771117806762
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,1,21,26.950000000000248,1.2176141055569805,406.0160881899302,761.4826091270369,462.0353582925086
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,9,21,27.00000000000025,0.24314350965347706,406.2592058672886,761.4465287331017,462.0817523162951
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,17,21,27.00000000000025,2.30954196595906,404.85904028848665,759.7824834004488,460.85616743296265
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,2,22,27.20000000000025,0.4143902730381224,242.83838286233498,801.1159843574859,468.2735002139041
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,10,22,27.20000000000025,2.7683571873525064,242.76061434912836,798.6629997162154,467.0279782420229
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,18,22,27.300000000000253,0.3332469287528143,242.19868077298412,798.9213156587302,466.8596367989382
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,12,24,27.70000000000026,2.2549650241466503,-893.7346085163005,224.1218474065951,418.61383654065634
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,28,99428,4,24,27.80000000000026,2.719466308595935,-891.0021731085195,223.6185192910486,417.2223228249747
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,29,99429,11,23,23.950000000000205,1.2976768557341685,-667.2142053260588,348.36737029393805,415.7141884780124
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,29,99429,3,23,24.000000000000206,0.4728446511518226,-666.7441500839932,348.15117731594296,415.41737558533384
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,29,99429,19,23,24.050000000000207,0.8507436935572854,-665.4394399333254,347.29583312641824,414.4587077099461
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,29,99429,12,24,24.20000000000021,1.3182803627837403,-788.9902575153882,184.0848105299188,385.955660475391
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,29,99429,4,24,24.25000000000021,2.586596258663751,-786.6858176351654,183.89699089482014,384.6971402016183
