episode,seed,interceptor_hit_count,target_coverage_count,all_targets_hit,all_targets_coordinated,mission_success,E_co_time_s,E_n_g,E_miss_m,E_t_s,max_group_spread_s,mean_interceptor_min_distance_m,worst_interceptor_min_distance_m,elapsed_steps,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_population_cost,idbo_final_disagreement,repair_moves,raw_counts,final_counts
1,73501,20,8,True,True,True,0.021527777777778628,0.8077823934525996,1.6577922894654749,35.1875,0.14999999999999858,1.0510870511134978,2.9964142736562245,785,0.09670409768412348,0.09670409768412348,1596.7925929580815,0.15027067158863386,0.0,0,"[3, 3, 2, 2, 3, 3, 2, 2]","[3, 3, 2, 2, 3, 3, 2, 2]"
2,73502,20,8,True,True,True,0.020138888888889817,0.908149592215166,1.3314276152854854,35.175,0.09999999999999432,0.915618986556559,2.83878672887088,792,0.06988010575613576,0.06988010575613576,1715.5124060227536,0.0738391065735315,0.0,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[3, 3, 3, 2, 3, 2, 2, 2]"
3,73503,20,8,True,False,False,0.07951388888888881,0.7964344870307722,1.1824743820282266,35.712500000000006,1.1000000000000014,0.8076463850266258,1.7403171160809667,788,0.20557247781912283,0.20557247781912283,890.2727849781513,1.0431376496278464,0.0,0,"[3, 3, 3, 3, 2, 2, 3, 1]","[3, 3, 3, 3, 2, 2, 3, 1]"
