condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
formal_ablation_no_gru_case2,case2,no_gru,61,99461,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04409722222222282,0.5935473187740201,1.4948965510451446,27.41250000000025,1.2040739666802123,2.6346341065421783,441794.3605882476,32.300000000000004,0.0,0.0,0.0,0.0,1.0,10.68092142758776,0.02307686952784486,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,62,99462,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05347222222222303,0.37941404831263503,1.7247554004558678,27.16875000000025,1.5648405150978595,2.746459228523233,441766.5116953252,30.35,0.0,0.0,0.0,0.0,1.0,9.684459909944655,0.013313194609471309,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,63,99463,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05277777777777848,0.5625412056477588,1.1650553546316256,27.91250000000026,0.9788593101768598,2.7684578185282507,441810.5024062276,29.35,0.0,0.0,0.0,0.0,1.0,8.91659828874993,0.010827056215055102,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,64,99464,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04131944444444498,0.4885421145390687,1.3455115286572514,28.181250000000265,1.2005462785260819,2.688344944161127,441850.2240581869,30.75,0.0,0.0,0.0,0.0,1.0,10.287746127667628,0.01934035749715889,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,65,99465,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.027430555555555847,0.3508243848178578,1.5643961653416918,28.712500000000272,1.3604174753313665,2.914884896925256,441855.2392712631,30.35,0.0,0.0,0.0,0.0,1.0,12.45789849178213,0.019696997099350435,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,66,99466,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.03680555555555613,0.39183082590179763,1.9322070663544884,27.406250000000256,1.4848281139129529,2.8304651068234112,441776.34690669115,29.8,0.0,0.0,0.0,0.0,1.0,9.835624085403671,0.008977290387481698,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,67,99467,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.03923611111111132,0.47596382290782036,1.3961474093405015,27.700000000000255,1.2145139093697799,2.0997493464483132,441768.6397697708,32.35,0.0,0.0,0.0,0.0,1.0,12.012978677200477,0.018843947970725666,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,68,99468,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.030555555555555742,0.6661497637303924,1.7185259230731984,27.85000000000026,1.1368792683934827,2.991413735566399,441815.37915079965,29.55,0.0,0.0,0.0,0.0,1.0,11.943020840877287,0.023910757483148533,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,69,99469,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04513888888888973,0.5053149740851259,1.5781229028588182,27.73125000000026,1.2616705741467857,2.964060029465122,441797.3958570847,30.8,0.0,0.0,0.0,0.0,1.0,12.614765381781021,0.023190858669989354,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,70,99470,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.03819444444444523,0.5763459748315073,1.4694542536801527,26.662500000000243,1.279623412609085,2.701684046797021,441743.6442293447,29.05,0.0,0.0,0.0,0.0,1.0,11.179833827189695,0.01935903161512776,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,71,99471,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04548611111111186,0.4093975173846023,1.7098982811132295,28.012500000000262,1.5111327963440386,2.4564083433694046,441810.97347385576,30.5,0.0,0.0,0.0,0.0,1.0,9.06177705813458,0.018057076307401304,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,72,99472,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.03750000000000068,0.5558664647487773,1.9340427600447994,27.13125000000025,1.4865209710369365,2.9670054707809803,441764.9359403696,29.5,0.0,0.0,0.0,0.0,1.0,12.483711615408929,0.011281405750643906,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,73,99473,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.043402777777778345,0.49758118393745154,1.2429766071448571,28.243750000000265,0.8994096762454573,2.366414027227586,441809.0108686395,30.650000000000002,0.0,0.0,0.0,0.0,1.0,12.699729069936135,0.024355199515120635,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,74,99474,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.044444444444445175,0.593367015244024,1.5694377513389857,27.66875000000026,1.1971047265546269,2.9281051925092116,441775.9893517727,29.85,0.0,0.0,0.0,0.0,1.0,11.824376119109186,0.020039857231687396,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,75,99475,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04236111111111196,0.5713265423206291,1.6960216962148427,27.12500000000025,1.4597494406189537,2.816798525668021,441775.2698212845,30.55,0.0,0.0,0.0,0.0,1.0,10.143684178781394,0.025901174118435864,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,76,99476,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.031944444444444844,0.4872136049790662,1.5973741758602342,27.29375000000025,1.3747052644395656,2.6364032394775574,441766.37266917375,28.5,0.0,0.0,0.0,0.0,1.0,11.497799703604773,0.01561290504235391,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,77,99477,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.050347222222223285,0.6425747492579146,1.6826148815825581,28.393750000000267,1.3846718604993866,2.668042028046876,441838.0768155445,30.55,0.0,0.0,0.0,0.0,1.0,10.229159494987927,0.01619247962581071,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,78,99478,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04201388888888953,0.6040485861941297,1.736108231711318,28.043750000000266,1.3990726203283916,2.6438360209250393,441809.1969424111,30.8,0.0,0.0,0.0,0.0,1.0,11.428546190766479,0.009540475194846838,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,79,99479,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.037152777777778256,0.5267989623971696,1.7604106131556967,27.61250000000026,1.5084525587159292,2.982158797769383,441781.44030771835,30.1,0.0,0.0,0.0,0.0,1.0,11.480035421792174,0.01717020194226021,0.0,nan,nan,nan,0
formal_ablation_no_gru_case2,case2,no_gru,80,99480,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.023263888888889563,0.4908882246069497,1.5263772207121575,27.79375000000026,1.3013960199935322,2.6266689378034194,441831.36697376554,31.1,0.0,0.0,0.0,0.0,1.0,11.833830024973716,0.02078818807366571,0.0,nan,nan,nan,0
