case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case2,1,90077,0,3,3,3,1,1,1,0.20000000000000284,0.0777777777777781,0.1632133530835798,2.371233159982053,29.30000000000028
case2,1,90077,1,3,3,2,1,0,0,0.0,0.0,0.4808092937293073,2.6179865879110586,26.150000000000237
case2,1,90077,2,3,3,3,1,1,1,0.09999999999999432,0.04444444444444192,0.3010884943802458,2.8298894672067587,37.25000000000002
case2,1,90077,3,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.45153853001356137,2.618435804677774,28.150000000000265
case2,1,90077,4,2,2,2,1,1,1,0.0,0.0,0.2940483742344229,2.2844148685539847,24.850000000000218
case2,1,90077,5,2,1,1,1,1,1,0.0,0.0,0.3491760400638054,2.0515470625443624,42.14999999999974
case2,1,90077,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.1929384835500348,2.04633571692136,26.30000000000024
case2,1,90077,7,2,2,2,1,1,1,0.0,0.0,0.31752352918467835,2.2630397455469025,27.550000000000257
