episode,case,target_num,hit_count,target_hit_count,target_sync_count,all_hit,all_sync,max_sync_spread,mean_sync_spread,mean_agent_return,team_return
1,case1,8,20,8,8,True,True,0.0500030517578125,0.03749990463256836,412.5594136801781,8251.188273603562
2,case1,8,19,8,7,True,False,0.0500030517578125,0.035714831203222275,417.4097345557995,8348.19469111599
3,case1,8,20,8,8,True,True,0.0500030517578125,0.03750038146972656,412.524407836725,8250.4881567345
4,case1,8,20,8,8,True,True,0.0500030517578125,0.0312504768371582,412.6094937476097,8252.189874952193
5,case1,8,20,8,8,True,True,0.0500030517578125,0.03750038146972656,412.61309253361543,8252.261850672308
6,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,412.6812146813842,8253.624293627683
7,case1,8,20,8,8,True,True,0.0500030517578125,0.0312504768371582,412.6127845935058,8252.255691870116
8,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,412.53133498700333,8250.626699740067
9,case1,8,20,8,8,True,True,0.0500030517578125,0.03125,412.5607689011842,8251.215378023684
10,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,412.5609467663802,8251.218935327604
11,case1,8,20,8,8,True,True,0.0500030517578125,0.0312504768371582,412.53596268277613,8250.719253655523
12,case1,8,19,8,7,True,False,0.0500030517578125,0.01875019073486328,417.42291962567253,8348.45839251345
13,case1,8,20,8,8,True,True,0.0500030517578125,0.03750038146972656,412.5929161111591,8251.858322223183
14,case1,8,20,8,8,True,True,0.0500030517578125,0.03750038146972656,412.59850375927056,8251.97007518541
15,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,412.48713766154833,8249.742753230967
16,case1,8,20,8,8,True,True,0.0500030517578125,0.03125,412.5509301890619,8251.018603781238
17,case1,8,20,8,8,True,True,0.0500030517578125,0.03750038146972656,412.5679664522642,8251.359329045285
18,case1,8,20,8,8,True,True,0.0500030517578125,0.0312504768371582,412.5643329549581,8251.286659099162
19,case1,8,20,8,8,True,True,0.0500030517578125,0.0312504768371582,412.5981237814296,8251.962475628592
20,case1,8,20,8,8,True,True,0.0500030517578125,0.03125,412.57201306463685,8251.440261292737
