case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case2,1,90037,0,3,3,3,1,1,1,0.20000000000000284,0.0777777777777781,0.40527054392387746,1.6155526443289647,29.30000000000028
case2,1,90037,1,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.43246863127389085,2.6496207312334707,26.200000000000237
case2,1,90037,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.5161758546593438,2.675477156229574,37.350000000000016
case2,1,90037,3,3,3,3,1,1,1,0.20000000000000284,0.08888888888889095,0.233991295221489,1.892175987316379,28.150000000000265
case2,1,90037,4,2,2,2,1,1,1,0.0,0.0,0.38454207499279525,2.0766893654217338,24.850000000000218
case2,1,90037,5,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.10709085901989812,1.8558771574324364,26.750000000000245
case2,1,90037,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.23807741450867598,1.8520185516625363,26.30000000000024
case2,1,90037,7,2,2,2,1,1,1,0.0,0.0,0.2976978034121066,2.009498797663881,27.550000000000257
