condition,case,variant,episode,seed,defender_id,target_id,time,dist_to_target,defender_pos_x,defender_pos_y,defender_pos_z
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,10,22,25.60000000000023,0.4470135949507722,160.54751215895737,773.2423408956507,481.5892869239816
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,16,20,25.65000000000023,1.2135471563681164,793.8214656180003,-135.8766358214218,470.35284299355015
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,18,22,25.65000000000023,2.028518855027715,160.37530516151935,770.8862100881855,480.0542415235563
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,8,20,25.70000000000023,2.770325891446565,791.4036314046183,-135.71511489992284,468.8431740414321
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,15,27,26.30000000000024,1.0434028724988464,672.9443864501139,-480.34320133483743,459.0546936486458
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,7,27,26.40000000000024,1.0039773935762373,671.2943636022457,-479.01016982250445,457.7788489463292
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,13,25,26.900000000000247,0.604446895209522,-386.55404301338604,-687.7391482664443,536.1725357126422
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,5,25,27.00000000000025,0.7994423062473595,-385.17690729945565,-685.7193194982605,534.3920608741081
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,11,23,28.100000000000264,2.0444216170256615,-800.3765196013203,432.8007298630374,405.6252918453176
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,14,26,28.100000000000264,0.215663034151543,-252.27522063417442,-851.539085355284,501.3116836031625
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,3,23,28.150000000000265,1.6726942206785254,-799.5732856446817,432.38661685085003,405.1892754773831
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,6,26,28.150000000000265,1.730064773333942,-251.86290419724585,-849.0597260675409,499.784755446475
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,1,21,28.250000000000266,0.20764163601700938,500.5378517306839,747.9221560431666,481.68664470852804
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,19,23,28.250000000000266,0.9082606095690671,-797.9811168111898,431.5771354735407,404.32240645213875
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,17,21,28.300000000000267,1.9115180127755793,498.7173107988606,745.8812177615506,480.04902777937593
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,3,99403,9,21,28.40000000000027,0.7008703759452326,498.1234027520395,744.7131921094614,479.3008209771878
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,2,22,24.750000000000217,1.6117925773458053,221.64486591037314,705.4964244311158,439.15495310384904
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,10,22,24.800000000000217,1.4486301004810669,221.26551914795348,704.5115178989666,438.4833147418971
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,18,22,24.800000000000217,0.3896194193043952,221.31281956685135,705.5195724588679,439.05447158496156
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,14,26,25.550000000000228,0.3414851899561768,-303.4555564902035,-739.6917094428491,406.28424689684425
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,6,26,25.70000000000023,0.25390815439842584,-302.22112425723367,-736.9335799540436,404.56437248509275
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,12,24,25.70000000000023,1.896723168089853,-720.9343856982476,136.24097638763115,542.7184935416074
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,4,24,25.850000000000232,0.4998328557454892,-719.2613312197486,135.3769719847549,541.1802091507784
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,11,23,26.50000000000024,1.3004191991016187,-760.3584001024581,358.2072013146474,367.91825072899906
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,3,23,26.550000000000242,1.1205795685160809,-759.5032183491328,357.7635348279061,367.4486598297485
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,19,23,26.650000000000244,2.2134382404496433,-756.7343372392476,356.1006979879954,365.88267325635815
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,13,25,27.00000000000025,2.228366800444451,-341.06102844071904,-709.7293687433184,499.6519361863757
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,5,25,27.15000000000025,2.412323465293681,-339.1464849131079,-706.4162953613195,497.1213746522369
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,1,21,27.450000000000255,2.3747707521106607,485.75800930078395,760.4566149464636,372.75042691855134
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,17,21,27.500000000000256,2.3185018033571074,485.01002252748947,759.4530046457563,372.1802615588009
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,9,21,27.600000000000257,2.8075216184942615,483.12716636783256,757.0692010154949,370.78644472727353
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,0,20,28.900000000000276,0.5828558951371077,852.3895635660191,-204.11204489378707,462.98165194078945
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,16,20,28.900000000000276,0.5235704365863731,852.493582817632,-204.0618532251062,463.03971875665235
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,8,20,29.050000000000278,0.7686826314054614,848.6498322800816,-203.35165235840086,460.7971069212993
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,15,27,29.20000000000028,1.5363986300533647,813.5985253282446,-472.92248957717965,436.44972842868145
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,4,99404,7,27,29.350000000000282,1.7408984468857909,810.7010921263357,-471.0487966473415,434.75764526200413
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,13,25,25.60000000000023,0.4178536725506993,-391.6903002683641,-631.5011905805358,490.72013769331676
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,5,25,25.75000000000023,1.9084662499517258,-388.6245047043059,-627.8372105314801,487.453439543416
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,12,24,25.80000000000023,0.6752901848080626,-786.8189627752351,174.7802974215796,437.4290467501971
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,4,24,25.950000000000234,0.4184100661902166,-783.3999745903634,173.90690479000807,435.30323479204424
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,0,20,26.35000000000024,2.184198612333394,745.3302514289213,-221.34139039656927,481.5974552754913
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,16,20,26.35000000000024,1.7067580682743075,745.7215174269738,-221.4035561841607,481.86463030466376
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,8,20,26.50000000000024,0.1549278788635806,744.1488727770275,-220.55100859908666,480.6750112879094
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,11,23,26.550000000000242,2.7093253221179876,-659.5312716010847,491.13131815568096,485.7939475022792
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,3,23,26.600000000000243,1.7938648270618598,-659.1092809442827,491.09230599507225,485.6150299650907
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,19,23,26.650000000000244,2.918232646349918,-657.6841348867105,489.6477779660178,484.31639117262944
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,2,22,26.800000000000246,0.6901736269693298,315.20179485356425,766.3803256247763,466.1608523885707
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,18,22,26.800000000000246,2.0707354468067347,315.0984912642371,765.1162518911323,465.41447908417325
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,10,22,26.850000000000247,2.245745925817598,314.5121861120977,763.8729062688267,464.5828972712146
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,15,27,27.10000000000025,1.2823250130473705,748.4964240034633,-447.80525137805114,417.977201195937
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,7,27,27.250000000000252,0.8019890555250574,745.8018355627618,-446.0895277214223,416.2812566966271
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,14,26,27.550000000000257,1.6889213756515866,-199.23935602349778,-813.1260925368372,466.257014789566
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,6,26,27.70000000000026,2.5022321855904504,-198.4600700914613,-808.7581005751321,463.6719232735618
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,1,21,28.50000000000027,0.2567449899395666,519.6225139090095,709.950405763236,546.076113261727
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,17,21,28.50000000000027,0.9182150573225756,518.9887174433094,709.4667593109791,545.5939373835461
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,5,99405,9,21,28.55000000000027,2.9133411257389863,516.9152205415401,707.4241691815935,543.7723235698792
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,13,25,24.25000000000021,0.6557971351209332,-413.66443738722865,-660.408384215611,365.99460327068806
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,5,25,24.35000000000021,0.14379057438752657,-412.7984601274768,-659.0415149689019,365.1613210069016
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,2,22,24.500000000000213,2.4309196263753217,140.92159537736583,744.9819641761966,414.4114560099431
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,10,22,24.500000000000213,2.741249518806878,140.9269145025466,744.7096797724349,414.25943707432197
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,18,22,24.600000000000215,0.8352176055164389,140.32242254251872,743.9772632714403,413.7904868840042
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,12,24,26.600000000000243,2.8648600276335676,-801.9255233955182,218.47646834844045,492.64133500191565
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,4,24,26.750000000000245,1.4308249194898734,-800.2010037681102,217.83318191249094,491.4401600057261
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,0,20,26.950000000000248,1.9619835733407194,841.3840566065417,-202.61787508160805,422.4800662658231
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,16,20,27.00000000000025,1.9514931327636262,840.24821145183,-202.42843656396064,421.8585208733728
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,8,20,27.10000000000025,2.51316906194568,837.4938880049053,-201.81153271981478,420.3558066998613
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,11,23,27.400000000000254,2.3334033327883428,-737.5762677335439,428.9647393259621,480.8398051741232
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,3,23,27.450000000000255,0.7030792604549794,-737.6719683569484,429.3487542533734,480.95565305316666
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,19,23,27.500000000000256,1.7845929975753585,-736.0224670916532,428.08867498524404,479.75805910242553
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,14,26,27.600000000000257,2.768135717166588,-216.47597887942064,-864.1820452488471,479.12665127847987
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,15,27,27.650000000000258,2.3722659451071424,718.5158239764746,-457.83727509699514,484.54321172575237
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,1,21,27.70000000000026,2.222277073056998,430.7881614917653,746.1357283435093,461.73226069638184
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,6,26,27.70000000000026,2.1892487375483802,-215.9653304732275,-862.4219762887576,478.0771453053638
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,7,27,27.80000000000026,0.3482256283992764,716.9747790780085,-457.14567628844065,483.401021555451
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,9,21,27.80000000000026,2.8696675410805415,428.8933516112323,743.6780210099583,460.01481512021206
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,6,99406,17,21,27.85000000000026,0.3182294247894145,430.182763584802,744.6176502135925,460.69695922516314
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,1,21,23.850000000000204,0.5473357435630334,359.56100858545926,688.1716132023818,393.2765274385772
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,9,21,23.950000000000205,0.3437612692438457,358.64539461244163,686.384670591755,392.14131475267703
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,17,21,23.950000000000205,0.4225764122262049,358.69917211374735,686.5455417659894,392.23134453272576
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,2,22,24.30000000000021,0.594533240895971,283.5466185889568,680.972060929608,406.4016109073899
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,15,27,24.30000000000021,2.1886878519003354,655.5365169993236,-441.0242287534269,392.9761742127029
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,10,22,24.35000000000021,1.3242948680640678,283.0634151777856,679.0820135460552,405.2146177439085
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,13,25,24.35000000000021,1.2233125578631403,-397.6740317122686,-653.7322709403069,373.1230258777645
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,18,22,24.35000000000021,0.3601275534593854,283.19311714010877,680.0103056246951,405.7590778385562
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,7,27,24.40000000000021,1.282629571306015,654.2586898446353,-440.1825528145938,392.1715352435276
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,5,25,24.550000000000214,1.3507238636213772,-394.73719973096865,-649.7489129571705,370.4243493018062
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,11,23,24.600000000000215,2.0781987836539604,-637.7320738375737,462.5439197848155,389.6842306654468
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,12,24,24.600000000000215,1.3174523593236276,-764.9934070597084,192.1564382523658,399.95079368412814
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,3,23,24.650000000000215,0.3078602046856571,-637.9790350136682,463.2248673080796,390.10694770007814
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,19,23,24.700000000000216,0.4573265351389315,-636.6442994605947,462.02150790480533,389.0932071240974
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,4,24,24.750000000000217,1.9204793612628182,-760.8481215285929,191.3086937998022,397.5594753200729
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,0,20,25.900000000000233,2.270560951779803,687.6675985695883,-246.85113519455703,520.2818782263079
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,16,20,25.900000000000233,0.9670189498330967,688.8022775114358,-246.88943752898487,521.0421234103625
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,8,20,26.000000000000234,1.5645953405851942,686.1210228159539,-246.1254191845388,518.9701547639987
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,14,26,27.80000000000026,2.9194088479013884,-300.62974172616975,-809.5768317079596,391.8569664248825
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,7,99407,6,26,27.950000000000262,1.9625348720989728,-299.4771022404535,-806.6907979711209,390.315637075201
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,11,23,24.35000000000021,1.4116935947781937,-685.2552926579842,336.91283934528315,428.3481932416661
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,3,23,24.40000000000021,2.0044812063161137,-683.8403954657688,335.96626825724053,427.28161432399367
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,19,23,24.450000000000212,0.19890985456443044,-684.0498428574298,336.43531023611683,427.5857916534786
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,14,26,26.150000000000237,1.8786925403901666,-331.7960704670696,-774.4952072556415,403.54204306584967
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,6,26,26.250000000000238,0.7678468038997365,-331.04722546046406,-773.3337950242333,402.8166192225486
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,0,20,26.850000000000247,2.5355872133153654,820.0130712948584,-238.72013470422118,430.8299597296377
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,16,20,26.950000000000248,0.37283939647488185,819.6356309783047,-238.24112370448586,430.6031097566353
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,8,20,27.05000000000025,1.4533377102769776,816.2033671367416,-237.47617348822573,428.6244612557539
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,1,21,27.80000000000026,0.2447461173800566,425.49845934026115,804.0463118545878,430.0238926009124
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,9,21,27.80000000000026,1.81878178428775,424.4238489135261,802.8621326604331,429.1484938949183
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,13,25,27.80000000000026,2.814805847716563,-386.7445644331844,-809.8316894398507,436.9387015546723
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,17,21,27.85000000000026,0.413186460241415,424.620245373415,802.6760220618556,429.14973700581317
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,5,25,27.950000000000262,2.853459610895788,-384.9789066718149,-806.5875075767922,435.03675146161
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,12,24,28.300000000000267,2.5967756239628015,-953.3492917115615,155.9583565013666,376.1722466536094
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,4,24,28.45000000000027,1.7751040895416232,-950.7081649782482,155.52204206924213,375.0449207284942
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,15,27,29.30000000000028,2.215845986771161,803.0061365318302,-421.0976199162604,469.75270336477087
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,7,27,29.450000000000284,2.271408282141949,800.1343434603037,-419.3865814871973,467.96094337241857
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,2,22,30.100000000000293,0.3303504684065035,238.9598435202091,932.5731671747556,547.2840460247041
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,10,22,30.100000000000293,1.0546892187327053,238.93015311867825,931.9231457854006,546.9241615072972
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,8,99408,18,22,30.150000000000293,0.8866925102478269,238.70156823261783,931.0624354610844,546.3796961892751
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,12,24,24.050000000000207,0.9652757059609419,-720.3448679664205,258.1035322994041,423.2844868367155
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,4,24,24.100000000000207,2.969406715542707,-717.4361035179927,257.6492033483411,421.51164376626895
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,13,25,24.25000000000021,2.8208723892363956,-293.541546685049,-691.9871001934484,396.4124661887245
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,5,25,24.40000000000021,1.5357553191778126,-292.4579250412194,-689.4795461927121,394.87566375995385
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,11,23,24.500000000000213,2.419313621047006,-714.6642791182519,314.8239421155737,417.1324721339213
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,3,23,24.550000000000214,1.0592122822331913,-714.599236880428,315.079684531791,417.14852573916016
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,19,23,24.600000000000215,1.0509099181699588,-713.6198503689079,314.56877213433387,416.50884444311197
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,1,21,24.750000000000217,2.8413240931718367,468.4774489605884,620.2641169635738,431.66771683667827
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,0,20,24.850000000000218,0.5094547446362013,766.2097331854004,-164.53204436581083,350.5109293242477
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,17,21,24.850000000000218,0.519352121271728,468.50874499662314,619.8159623041586,431.4219783489567
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,16,20,24.90000000000022,0.7461459477291956,764.5120776285823,-164.35269861646998,349.5926166747161
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,9,99409,9,21,24.95000000000022,1.6721451294030119,466.1393193051357,617.4304634174442,429.4666664404817
