episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73501,0,0,20,34.2,1.6069714898344336,1.6069714898344336
1,73501,1,1,21,33.300000000000004,0.3070456246218602,0.3070456246218602
1,73501,2,4,24,34.7,0.49219323119600084,0.49219323119600084
1,73501,3,3,23,31.35,2.198117811573704,2.198117811573704
1,73501,4,5,25,37.5,1.6117596809898438,1.6117596809898438
1,73501,5,5,25,37.5,0.9829905450346378,0.9829905450346378
1,73501,6,1,21,33.300000000000004,1.9849765137119388,1.9849765137119388
1,73501,7,1,21,33.300000000000004,0.0487988983141509,0.0487988983141509
1,73501,8,6,26,34.9,0.46356453014217724,0.46356453014217724
1,73501,9,0,20,34.2,1.6579704618033182,1.6579704618033182
1,73501,10,2,22,32.7,1.8763276765972887,1.8763276765972887
1,73501,11,3,23,31.35,0.08775931786101714,0.08775931786101714
1,73501,12,4,24,34.65,0.6452319117118436,0.6452319117118436
1,73501,13,5,25,37.45,1.0339108036261837,2.9280783647006356
1,73501,14,0,20,34.2,1.8430220156936332,1.8430220156936332
1,73501,15,7,27,33.2,1.6280893812023791,1.6280893812023791
1,73501,16,7,27,33.2,1.6252260001402414,1.6252260001402414
1,73501,17,6,26,34.9,0.3433930076514514,0.3433930076514514
1,73501,18,2,22,32.7,1.7640463451595707,1.7640463451595707
1,73501,19,4,24,34.6,0.6201090029496005,2.6801081283811508
2,73502,0,1,21,32.9,1.5240221535621359,1.5240221535621359
2,73502,1,0,20,35.9,0.8731187208365927,0.8731187208365927
2,73502,2,4,24,33.25,0.8303201616018276,0.8303201616018276
2,73502,3,3,23,31.950000000000003,1.3885217872795617,1.3885217872795617
2,73502,4,5,25,38.5,0.18114755109440944,0.18114755109440944
2,73502,5,5,25,38.45,0.4039969945639341,2.2922162838059967
2,73502,6,0,20,35.9,1.2746101214455618,1.2746101214455618
2,73502,7,0,20,35.9,0.010931994394788353,0.010931994394788353
2,73502,8,7,27,33.550000000000004,2.2485051740838675,2.2485051740838675
2,73502,9,1,21,32.9,0.7839263324037772,0.7839263324037772
2,73502,10,2,22,32.25,0.6503684525838838,0.6503684525838838
2,73502,11,4,24,33.2,0.8521396012742392,1.2080500753526637
2,73502,12,4,24,33.2,0.6406274487365566,0.6406274487365566
2,73502,13,2,22,32.25,0.19027602695843188,0.19027602695843188
2,73502,14,6,26,33.9,1.6242889197785317,1.6242889197785317
2,73502,15,7,27,33.550000000000004,1.4767441518856637,1.4767441518856637
2,73502,16,6,26,33.9,2.4415600366361883,2.4415600366361883
2,73502,17,1,21,32.9,1.2824428146633398,1.2824428146633398
2,73502,18,2,22,32.25,0.33789981183246826,0.33789981183246826
2,73502,19,3,23,31.950000000000003,0.2932449146318039,0.2932449146318039
3,73503,0,1,21,33.1,2.0309622447048565,2.0309622447048565
3,73503,1,1,21,33.1,1.8011605260066572,1.8011605260066572
3,73503,2,2,22,31.950000000000003,0.11735039304667194,0.11735039304667194
3,73503,3,3,23,30.950000000000003,0.12137421527711464,1.963261695906285
3,73503,4,5,25,38.35,2.2944596655657596,2.2944596655657596
3,73503,5,4,24,36.85,0.5069910506664174,0.5069910506664174
3,73503,6,7,27,35.85,0.4100945095545922,0.4100945095545922
3,73503,7,0,20,36.2,1.561452155920933,1.561452155920933
3,73503,8,0,20,36.2,1.9260504180929203,1.9260504180929203
3,73503,9,1,21,33.1,0.8529869221000302,0.8529869221000302
3,73503,10,4,24,36.85,2.886869127697763,2.886869127697763
3,73503,11,3,23,30.950000000000003,0.10915821042098083,0.10915821042098083
3,73503,12,2,22,31.950000000000003,1.2960378147800686,1.2960378147800686
3,73503,13,2,22,31.900000000000002,0.8426967488774915,1.2122327481928552
3,73503,14,0,20,36.2,1.277889722153039,1.277889722153039
3,73503,15,6,26,34.25,0.13572838083068486,0.13572838083068486
3,73503,16,6,26,34.25,0.7762681653442735,0.7762681653442735
3,73503,17,3,23,31.0,0.21523352980625218,0.21523352980625218
3,73503,18,5,25,38.35,1.813117422705787,1.813117422705787
3,73503,19,6,26,34.9,1.6620841749765587,1.6620841749765587
