condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
formal_ablation_full_case2,case2,full,81,99481,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04131944444444513,0.4047162781751579,1.6361727391926753,28.97500000000028,1.3159322068068764,2.6314222311304234,441897.48927518615,31.700000000000003,0.0,0.0,0.0,0.0,1.0,9.581071159746504,0.023078146380407973,0.0,nan,nan,nan,0
formal_ablation_full_case2,case2,full,82,99482,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04479166666666715,0.48035605795062886,1.5479600570206862,27.500000000000256,1.4516967779762493,2.9526149169877103,441776.8612983992,30.450000000000003,0.0,0.0,0.0,0.0,1.0,11.918142917397423,0.014771645274776786,0.0,nan,nan,nan,0
formal_ablation_full_case2,case2,full,83,99483,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04305555555555607,0.5307035678116732,1.658699376746408,28.43750000000027,1.2506218002672522,2.9202267963989734,441795.8390271008,31.5,0.0,0.0,0.0,0.0,1.0,11.769379581354924,0.018269366352436534,0.0,nan,nan,nan,0
formal_ablation_full_case2,case2,full,84,99484,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.03958333333333404,0.4543121220164622,1.8048932353565124,26.88125000000025,1.4020006073894704,2.7354199802347634,441749.92824433744,28.950000000000003,0.0,0.0,0.0,0.0,1.0,11.605429131625614,0.013882895566659368,0.0,nan,nan,nan,0
formal_ablation_full_case2,case2,full,85,99485,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.047222222222223095,0.5257438436074168,1.7014123277156166,27.05625000000025,1.241907933528596,2.385046759656492,441768.01875745284,29.5,0.0,0.0,0.0,0.0,1.0,9.789519246961445,0.016118087772530137,0.0,nan,nan,nan,0
formal_ablation_full_case2,case2,full,86,99486,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05104166666666769,0.47130700204956616,1.7812825493044582,27.306250000000254,1.5141018886013031,2.5685388940113905,441770.98213784565,29.35,0.0,0.0,0.0,0.0,1.0,10.504843790009389,0.010409625959635052,0.0,nan,nan,nan,0
formal_ablation_full_case2,case2,full,87,99487,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04895833333333351,0.4812010187780816,1.7140380323378195,28.03125000000024,1.1733313546254913,2.842708551922843,441788.4450204945,34.6,0.0,0.0,0.0,0.0,1.0,13.292402917445552,0.01910115071970094,0.0,nan,nan,nan,0
formal_ablation_full_case2,case2,full,88,99488,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.038541666666667654,0.6149208302510204,1.368101466364634,28.275000000000265,1.2259346731643233,2.7998287194241622,441835.7841986211,30.35,0.0,0.0,0.0,0.0,1.0,10.630821749352606,0.016974621091213015,0.0,nan,nan,nan,0
formal_ablation_full_case2,case2,full,89,99489,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04097222222222241,0.5898693937325511,1.8029461125106028,27.787500000000254,1.5049809731143915,2.844187624530045,441746.1422755816,32.800000000000004,0.0,0.0,0.0,0.0,1.0,8.775230587739767,0.018873749474233658,0.0,nan,nan,nan,0
formal_ablation_full_case2,case2,full,90,99490,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.03819444444444493,0.603668994170053,1.801923443677006,28.412500000000268,1.4791675414318712,2.7540797623538786,441836.26805587934,31.55,0.0,0.0,0.0,0.0,1.0,11.987696672280295,0.0164164395660397,0.0,nan,nan,nan,0
