update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,375645.7247229107,0.0,0.0,0.85,0.875,0.875,0.875,0.12142857142857315,0.8000000000000002,1.1102230246251565e-16,0.1866601514781334,0.8133398485218666,0,-0.019328779401257636,1.0976488053798676,2.7598716616630554,0.30868175759831046,0.8549836933612823,1.3485329747200012,7.4669561088085175,0.043789389038085935,0.0002998847409179881,19.314267873764038
2,2048,177625.68541603535,0.0,0.0,0.9,1.0,0.875,0.875,0.12142857142857315,0.7709560362386143,0.021230160407774534,0.19223985890652556,0.8077601410934744,1,0.0010599124012514948,0.2997064687311649,2.757585370540619,-0.09952676647108287,1.1541739463806153,2.472309848666191,2.1394126147031782,0.15652511949278702,0.0002995391413931026,38.230780601501465
3,3072,220226.81656964868,0.0,0.0,0.85,1.0,0.75,0.75,0.11666666666666832,0.7400278761677483,0.038887874873318067,0.21411146556577218,0.7858885344342278,1,0.0022943790536373854,0.3177170912269503,2.749064099788666,0.01376398774312797,0.9911250025033951,1.5381992489099503,1.2881292216479778,0.24866615782114307,0.00029896373431476147,56.232675075531006
4,4096,375726.22995585203,0.0,0.0,0.85,1.0,0.75,0.75,0.12500000000000178,0.7400278761677483,0.038887874873318067,0.2661225938082143,0.7338774061917857,0,0.0009477361105382443,0.6882924288511276,2.7373372673988343,0.011999692411573415,1.001027876138687,1.9316773921251298,2.879969224333763,0.4799827195070796,0.00029815940691897306,74.72643232345581
5,5120,375622.67811658233,0.0,0.0,0.9,1.0,0.75,0.75,0.12500000000000178,0.7157804322147207,0.055243775407534335,0.26316221765913755,0.7368377823408624,1,0.0012298811692744494,0.5437019258737564,2.721029591560364,-0.002619984323387059,1.006934431195259,1.419990873336792,1.308623330667615,0.06483854810994928,0.00029712739942028293,93.3848204612732
6,6144,66593.36866625398,0.0,0.0,0.95,1.0,0.875,0.75,3.949999999999784,0.6931162322682097,0.07009805164359204,0.3200078003120125,0.6799921996879875,1,0.00038946596905589106,0.11158402662258596,2.709104228019714,0.014403355848539256,0.9984191209077835,1.2507581509649754,1.1124260768294334,0.1390591882680295,0.00029586930309945264,111.41697144508362
7,7168,353653.2120964527,0.0,0.0,0.8,0.875,0.75,0.75,0.13333333333333522,0.6931162322682097,0.07009805164359204,0.315375130418287,0.684624869581713,0,-0.0016873005428351463,0.5036662131547928,2.7002431631088255,0.022268049134518898,0.9863082945346833,1.1959368124604226,1.7077824622392654,0.18475438518087467,0.00029438705784982027,129.99942255020142
8,8192,397640.6619669646,0.0,0.0,0.95,1.0,0.875,0.75,0.7142857142856828,0.6726363201042536,0.08440616536743155,0.3215718379042161,0.6784281620957838,1,0.0015527317766100169,0.5161285333335399,2.6944621443748473,0.01082933215522588,0.9904995292425156,1.6674855768680572,1.8452868826687336,0.15849703968475473,0.0002926829491861255,148.53790092468262
9,9216,66857.62244523317,0.0,0.0,0.9,1.0,0.75,0.625,4.624999999999745,0.6520173343509417,0.09318932919473581,0.33588110403397026,0.6641188959660297,1,-0.00211952583049424,0.1035076498053968,2.685977005958557,0.012369167346617615,0.9814985930919647,1.6370367929339409,0.5475798428058625,0.20724187709155537,0.0002907596047204114,167.0081810951233
10,10240,331008.25728726597,0.0,0.0,0.75,0.875,0.75,0.75,0.13333333333333522,0.6520173343509417,0.09318932919473581,0.3783677094641271,0.6216322905358729,0,0.006260409788228572,0.4398607615381479,2.6792319893836973,0.019122086839007135,0.970977321267128,2.456021027266979,1.3388279974460602,0.5904900000000002,0.00028861999011043737,185.36360597610474
11,11264,397132.158573607,0.0,0.0,0.9,1.0,0.875,0.75,0.43571428571427007,0.6334573022736267,0.10240311699951193,0.364352810062092,0.635647189937908,1,-0.002033452084288001,0.4546801447868347,2.6620421767234803,-0.005282874044102881,1.0173534452915192,1.0430825233459473,0.853866246342659,0.07178979876918531,0.00028626740448684966,204.05270433425903
12,12288,43734.42781322752,0.0,0.0,0.85,1.0,0.75,0.75,0.13333333333333522,0.616993846105222,0.11158666090229567,0.4145708807939551,0.5854291192060449,1,-0.003695998794864863,0.06511055349837988,2.64829705953598,0.008612334140703037,0.9864898711442948,0.8709587417542934,0.4988421730697155,0.024634804902391012,0.00028370547536616097,222.37812972068787
13,13312,419283.8496596813,0.0,0.0,0.95,1.0,0.875,0.75,3.6642857142855143,0.616993846105222,0.11158666090229567,0.4322546698237306,0.5677453301762694,0,0.0030785653740167617,0.5172446988523006,2.648586797714233,0.035703584956442345,0.9202207326889038,2.003118798136711,1.344450980424881,0.9,0.0002809381530573832,240.68403840065002
14,14336,375592.3350401819,0.0,0.0,0.95,1.0,0.875,0.75,3.6642857142855143,0.6050412301338751,0.12015053040996072,0.4071362450559623,0.5928637549440376,1,0.0006289336830377579,0.39013020843267443,2.636269688606262,-0.006432316493328693,1.0371618747711182,1.1331761986017228,0.8823259517550468,0.10941898913151243,0.0002779697045709368,259.2620506286621
15,15360,419663.91137975454,1.0,0.0,1.0,1.0,1.0,0.875,0.26249999999999263,0.5966313193790971,0.12794407846857728,0.4188068920676203,0.5811931079323797,1,-0.0020561825076583773,0.41730461567640303,2.621731758117676,0.015710759889130444,0.9938644617795944,1.0118881568312645,1.2442141816020011,0.06358673741282435,0.00027480470703923057,277.86236119270325
16,16384,66507.81519126333,0.0,0.0,0.95,1.0,0.875,0.75,3.864285714285503,0.5866319730291014,0.13543833577004907,0.46365209865858936,0.5363479013414106,1,-0.0021603663451969625,0.08327180079650134,2.613458049297333,0.016124400321810485,0.9814748674631119,1.8604608744382858,0.48877529352903365,0.11224232983651905,0.00027144804065905466,295.83157873153687
17,17408,397562.997808367,0.0,0.0,0.9,1.0,0.875,0.875,0.1285714285714304,0.5866319730291014,0.13543833577004907,0.4522,0.5478,0,-0.004716945439577102,0.34315095394849776,2.6063355922698976,0.020413482281665195,0.9768957704305649,1.0043135970830916,1.362356747686863,0.13637443075137065,0.0002679048811666714,314.37212228775024
18,18432,375723.20944263414,1.0,0.0,1.0,1.0,1.0,0.875,3.5249999999998085,0.5802217616014806,0.14166347265831994,0.4363465749139819,0.5636534250860181,1,0.0015034896088764072,0.2832175321877003,2.597351002693176,0.01566022727113676,0.9666380494832992,1.99057497382164,1.0022188812494277,0.32498016129818313,0.0002641806918572047,333.0791013240814
19,19456,67215.68443860114,0.0,0.0,0.9,1.0,0.875,0.75,0.6428571428571155,0.5692376377547254,0.1463880273075782,0.45528771384136857,0.5447122861586314,1,-0.00530794829246588,0.07631870801560581,2.5850011110305786,0.012077980940866862,0.9740738868713379,0.9051697835326195,0.48022637106478216,0.13767599448144976,0.00026028121516063503,351.34056210517883
20,20480,441024.5702805817,1.0,0.0,1.0,1.0,1.0,0.875,0.3249999999999904,0.5645481913487456,0.15189533861835713,0.5065284178187404,0.4934715821812596,1,-0.0040823835879564285,0.2805565223097801,2.5753684639930725,0.019331023178805078,0.9616147726774216,1.4580435007810593,1.296803730726242,0.10975000227482423,0.0002562124637873889,369.7638032436371
21,21504,397498.29122024775,0.0,0.0,0.9,1.0,0.875,0.875,0.12142857142857315,0.5645481913487456,0.15189533861835713,0.47877333889642226,0.5212266611035777,0,-0.003692926652729511,0.19913578107953073,2.570123386383057,0.020964033964132732,0.9610020965337753,1.437420980632305,0.9702454932034016,0.1968490719864052,0.00025198071145717487,388.6109013557434
22,22528,287680.2979065683,0.0,0.0,0.9,1.0,0.875,0.875,0.12142857142857315,0.5603851320142741,0.15678563943407967,0.44407239097504586,0.5559276090249542,1,-0.008348981669405476,0.1597059652209282,2.5628393292427063,0.015347102751618635,0.9333829551935195,1.197618691623211,0.6495026104152203,0.15692050149829076,0.00024759248322536254,407.56293535232544
23,23552,65470.608712354675,0.0,0.0,0.8,0.875,0.75,0.625,4.241666666666434,0.5473766977058472,0.15915982951669452,0.4639393185774683,0.5360606814225317,1,-0.0012215245747938751,0.07655458548106253,2.553774380683899,0.006371821485210205,1.0489875853061676,2.452948588132858,0.7073376391083002,0.5609121476101242,0.0002430545454218202,426.3283362388611
24,24576,353563.0614028573,0.0,0.0,0.8,0.875,0.75,0.75,0.13333333333333522,0.5473766977058472,0.15915982951669452,0.5120126448893573,0.4879873551106428,0,-0.0018186393601354212,0.1755788190290332,2.545794403553009,0.01117632080926611,0.9784560352563858,1.8971835911273955,0.7179974392056465,0.39604539464022415,0.00023837389521772477,445.08616828918457
25,25600,441620.0923134871,0.0,0.0,0.95,1.0,0.875,0.75,0.328571428571419,0.5431072933657572,0.16332671470318932,0.46568546386638004,0.53431453613362,1,-0.002841587027069181,0.2444558333605528,2.536881923675537,0.009785922248783763,0.9661704868078231,1.3268085300922394,0.7310963109135628,0.1677823758505098,0.00023355774983643056,463.87930274009705
26,26624,44868.18491508067,0.0,0.0,0.95,1.0,0.875,0.75,3.942857142856927,0.5387985578504658,0.16662124849620275,0.48644930526895036,0.5135506947310496,1,0.0016354817431420087,0.039907535817474124,2.5293908953666686,0.013967032270806045,1.0148070812225343,1.9779720842838286,0.3913063358515501,0.26655017985641494,0.00022861353542503438,481.7601466178894
27,27648,397365.64192795753,0.0,0.0,0.9,1.0,0.75,0.75,0.13333333333333522,0.5387985578504658,0.16662124849620275,0.5228554289142171,0.47714457108578284,0,0.000398644944652915,0.19889742992818354,2.5207417130470278,2.9265779567011484e-05,0.9928039222955704,2.1093069553375243,0.8370389729738236,0.1524453285851933,0.00022354887560379483,500.11316871643066
