environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
6.00000000,150.6758561,117.80707,183.5446423,5,5
12.00000000,152.7006226,131.5917736,173.8094717,5,5
18.00000000,157.4897884,143.2839153,171.6956614,5,5
24.00000000,157.8503472,145.5960006,170.1046937,5,5
30.00000000,158.0673921,148.964747,167.1700372,5,5
36.00000000,159.7084822,152.1518696,167.2650949,5,5
42.00000000,161.3768735,155.4805377,167.2732093,5,5
48.00000000,159.771601,153.1019696,166.4412323,5,5
54.00000000,159.7901383,155.6567873,163.9234893,5,5
60.00000000,159.9211808,155.6756342,164.1667273,5,5
66.00000000,160.7920951,158.1690628,163.4151273,5,5
72.00000000,160.0304464,155.9852216,164.0756713,5,5
78.00000000,160.0943635,155.9936377,164.1950893,5,5
84.00000000,160.9866622,153.9223534,168.050971,5,5
90.00000000,161.7657188,154.3403215,169.1911161,5,5
96.00000000,161.0161038,151.9349742,170.0972334,5,5
102.00000000,161.0352634,154.6245426,167.4459843,5,5
108.00000000,161.8065545,156.8177884,166.7953206,5,5
114.00000000,162.5421465,157.9515676,167.1327253,5,5
120.00000000,160.889312,154.9884648,166.7901592,5,5
126.00000000,158.5254747,148.1978043,168.8531451,5,5
132.00000000,157.750741,149.9246537,165.5768284,5,5
138.00000000,156.1752648,146.9457116,165.404818,5,5
144.00000000,154.5911271,145.0650172,164.1172369,5,5
150.00000000,155.3988343,145.3753397,165.4223289,5,5
156.00000000,157.6779285,146.7927091,168.563148,5,5
162.00000000,159.2465055,148.6489855,169.8440256,5,5
168.00000000,161.6292628,152.617063,170.6414625,5,5
174.00000000,161.6522706,152.859355,170.4451861,5,5
180.00000000,160.8146305,152.6671269,168.9621341,5,5
186.00000000,161.6885912,152.8263199,170.5508625,5,5
192.00000000,160.1405032,148.7352617,171.5457447,5,5
198.00000000,158.5685023,146.5847304,170.5522742,5,5
204.00000000,157.7682066,147.4284998,168.1079135,5,5
210.00000000,157.7634313,151.5537763,163.9730864,5,5
216.00000000,156.9451578,149.8356348,164.0546808,5,5
