environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
522.00000000,163.6662345,160.9348257,166.3976434,5,5
528.00000000,163.6862868,160.9749759,166.3975976,5,5
534.00000000,163.7032548,160.9303787,166.476131,5,5
540.00000000,163.7048508,160.8756411,166.5340606,5,5
546.00000000,163.7143652,160.8845469,166.5441835,5,5
552.00000000,163.7066673,160.8700183,166.5433164,5,5
558.00000000,163.7126868,160.9004454,166.5249283,5,5
564.00000000,164.5449912,162.3039194,166.786063,5,5
570.00000000,165.3674304,165.2379023,165.4969584,5,5
576.00000000,165.3811796,165.2578521,165.5045071,5,5
582.00000000,165.4050674,165.2592274,165.5509075,5,5
588.00000000,165.4371427,165.2841929,165.5900925,5,5
594.00000000,165.470141,165.3130694,165.6272126,5,5
600.00000000,165.4994946,165.3267636,165.6722255,5,5
