update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,106012200.3647461,0.25,0.25,0.027901785714284255,0.8000000000000002,1.1102230246251565e-16,0.0,-0.00035472892923280595,0.5386325746774674,2.762065756320953,0.003414723804338525,0.0002999262307746768,29.176873207092285
2,12000,146391121.51464844,0.75,0.75,0.029017857142855492,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0011908258486073465,0.3778994791209698,2.774944305419922,0.002470623735731157,0.00029970499590002654,59.7046172618866
3,18000,166516700.34765625,1.0,1.0,0.029687499999998535,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0012227502884343266,0.12267144499346613,2.7881397008895874,0.0029296907847493033,0.0002993365137081604,90.29121828079224
4,24000,146689801.5107422,0.75,0.75,0.027455357142855692,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0009474944788962602,0.05991208693012595,2.7996450901031493,0.003164728868256006,0.0002988211478465144,120.8449375629425
5,30000,167106333.109375,1.0,1.0,0.032812499999998135,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0011236316262511537,0.03471687017008662,2.8108422994613647,0.0030316529281313232,0.000298159406918973,151.8660819530487
6,36000,126342118.95898438,0.5,0.5,0.028571428571426947,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0015893183212028817,0.022928671073168518,2.8230881571769713,0.003570244073057527,0.0002973519439839389,181.8015673160553
7,42000,166762773.3671875,1.0,1.0,0.031249999999998224,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0013445842923829332,0.0276307528372854,2.8375240921974183,0.0028354302069296426,0.00029639955590984266,212.62391209602356
8,48000,146941680.85546875,0.75,0.75,0.037053571428569326,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0016076539875939488,0.014458687044680119,2.852086579799652,0.0034188668464558702,0.00029530318258873023,243.09131979942322
9,54000,167023715.33007812,1.0,1.0,0.032812499999998135,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0011496302322484553,0.01231141909956932,2.8670905947685243,0.0029920548906673615,0.0002940639060087029,273.57539677619934
10,60000,167227235.87109375,1.0,1.0,0.031249999999998335,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0008722215090529062,0.011196875339373946,2.8776523947715758,0.003340084181878078,0.00029268294918612537,304.3831624984741
11,66000,146594643.4482422,0.75,0.75,0.032142857142855315,0.8000000000000002,1.1102230246251565e-16,0.0,-0.001443227895651944,0.009238733886741101,2.890683662891388,0.0031310860104381668,0.00029116167495865663,334.8925633430481
12,72000,166847557.9638672,1.0,1.0,0.031249999999998224,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0008399796904996037,0.00875408872961998,2.905205750465393,0.0020401576629203388,0.0002895015846402935,365.3930354118347
13,78000,147030701.45703125,0.75,0.75,0.029017857142855492,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0008900974382413552,0.008190916548483074,2.91821928024292,0.003877184844594428,0.0002877043165397551,396.52863669395447
14,84000,146913020.2890625,0.75,0.75,0.02589285714285567,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0007289284898433834,0.007623698911629617,2.933463716506958,0.0033107567986628617,0.0002857716443436699,428.1098005771637
15,90000,167415266.81445312,1.0,1.0,0.03906249999999778,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0007651783933397382,0.007706815935671329,2.9455006241798403,0.0026874913909157526,0.00028370547536616097,457.5777630805969
16,96000,167164908.7529297,1.0,1.0,0.02656249999999849,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0006658256868831813,0.007710521062836051,2.95662442445755,0.00301189423511736,0.00028150784866655756,488.50878739356995
17,102000,146951313.2548828,0.75,0.75,0.031026785714284064,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0005325161997461692,0.007086000614799559,2.971419167518616,0.0030384568820583267,0.00027918093303708956,518.9070284366608
18,108000,166673477.9453125,1.0,1.0,0.029687499999998423,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0009864853403996677,0.007651201053522527,2.981583571434021,0.0030944058256394515,0.00027672702486255125,549.6937937736511
19,114000,166273491.1015625,1.0,1.0,0.029687499999998312,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0009304749837610871,0.00756873581558466,2.9943482637405396,0.002415485543906687,0.000274148545854047,580.3706953525543
20,120000,126940385.44628906,0.5,0.5,0.03660714285714078,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0006827936886111274,0.00665169283747673,3.0062157273292542,0.0031138207067114452,0.00027144804065905466,609.8291575908661
21,126000,128748473.93847656,0.5,0.5,0.029910714285712587,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0009902629157295451,0.008249500836245715,3.017363429069519,0.0024408388934517244,0.0002686281743501657,640.1057775020599
22,132000,148804632.77929688,0.75,0.75,0.026116071428569945,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0010518520430196077,0.007547165220603347,3.027020263671875,0.002575111511999273,0.0002656917297949805,670.9062514305115
23,138000,148649718.05371094,0.75,0.75,0.031026785714283953,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0010876085492782296,0.006775378505699337,3.0343034505844115,0.0024719105252623552,0.0002626416049097537,701.5854272842407
24,144000,166879652.05859375,1.0,1.0,0.034374999999998046,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0012803765159333125,0.005944037204608321,3.0418197870254517,0.0037410975806446032,0.00025948080979950103,732.4293966293335
25,150000,127017416.54296875,0.5,0.5,0.025446428571427124,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0008925457368604839,0.0054578323848545555,3.0514734983444214,0.0034069775752629816,0.00025621246378738883,763.6525287628174
26,156000,166807987.74023438,1.0,1.0,0.031249999999998224,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0011859310448926407,0.006274559791199863,3.061880075931549,0.0028929879717249475,0.00025283979233633894,795.2205214500427
27,162000,167275549.5439453,1.0,1.0,0.0281249999999984,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0010668996397726004,0.006306338170543313,3.0733610510826113,0.0025416450875283434,0.0002493661238658859,826.8056724071503
