episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73201,0,1,21,32.300000000000004,0.16255613605047475,1.9307215758308902
1,73201,1,7,27,32.7,0.12288444277383306,0.12288444277383306
1,73201,2,4,24,nan,105.33267694720902,nan
1,73201,3,5,25,37.15,0.6327957385778028,1.2724012690154858
1,73201,4,7,27,33.75,2.4455319920345095,2.4455319920345095
1,73201,5,5,25,37.2,0.991637158644075,2.8908584101543204
1,73201,6,6,26,33.5,2.2575735473975613,2.2575735473975613
1,73201,7,6,26,33.5,0.30818290691910327,0.30818290691910327
1,73201,8,0,20,37.35,0.5650732943895517,0.5650732943895517
1,73201,9,1,21,32.4,1.348142095349928,1.348142095349928
1,73201,10,2,22,35.050000000000004,0.7067355639068326,0.7067355639068326
1,73201,11,3,23,33.550000000000004,0.683825853661983,2.6221590264119445
1,73201,12,4,24,nan,111.59165943523361,nan
1,73201,13,3,23,33.95,1.2825010301071653,1.2825010301071653
1,73201,14,7,27,32.7,0.2209211713694341,0.2209211713694341
1,73201,15,0,20,37.35,0.3097806963422697,0.3097806963422697
1,73201,16,2,22,35.5,0.19127043640509656,0.19127043640509656
1,73201,17,2,22,36.5,2.8310652082824914,2.8310652082824914
1,73201,18,5,25,37.25,1.0086727467350862,1.0086727467350862
1,73201,19,3,23,33.6,0.5445476380005702,1.8317778703323675
2,73202,0,6,26,32.9,0.5094449320074036,0.5094449320074036
2,73202,1,0,20,38.7,0.8209913623470659,0.8209913623470659
2,73202,2,3,23,36.35,2.5475744937128826,2.5475744937128826
2,73202,3,6,26,34.25,2.045545747324687,2.045545747324687
2,73202,4,4,24,nan,110.0160771819651,nan
2,73202,5,5,25,37.0,0.31734165022616884,1.595508767610798
2,73202,6,3,23,36.300000000000004,0.7027024511413167,2.7105296521066675
2,73202,7,7,27,32.95,0.7753820139966439,1.2054627184842728
2,73202,8,0,20,38.7,0.19046328229256404,2.0459649907179065
2,73202,9,5,25,38.400000000000006,1.0658255317705732,1.0658255317705732
2,73202,10,2,22,34.2,0.863984588158231,1.1180907358535523
2,73202,11,1,21,34.45,0.7799624579670031,0.7799624579670031
2,73202,12,4,24,nan,114.64068506568408,nan
2,73202,13,4,24,nan,108.08717123143045,nan
2,73202,14,1,21,32.65,0.20056643035232777,2.0864972055636493
2,73202,15,1,21,32.550000000000004,0.6960211782072839,1.247491882475903
2,73202,16,0,20,38.75,0.2903630508689013,0.2903630508689013
2,73202,17,7,27,33.0,0.13629992854793838,0.13629992854793838
2,73202,18,2,22,34.25,1.1569098923767125,1.1569098923767125
2,73202,19,3,23,34.6,1.1641624440613303,2.7444809484178236
