episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73301,0,1,21,34.550000000000004,1.6605193914061973,1.6605193914061973
1,73301,1,0,20,37.300000000000004,1.1441300842947908,1.1441300842947908
1,73301,2,5,25,36.1,0.24988462894123273,0.24988462894123273
1,73301,3,3,23,33.050000000000004,2.8395226020963666,2.8395226020963666
1,73301,4,4,24,35.85,0.3777406034189277,0.3777406034189277
1,73301,5,4,24,35.800000000000004,0.7241037357551589,2.783936295367729
1,73301,6,6,26,37.300000000000004,2.932113808520061,2.932113808520061
1,73301,7,0,20,37.300000000000004,0.6142225903811134,0.6142225903811134
1,73301,8,1,21,34.550000000000004,2.690779589950137,2.690779589950137
1,73301,9,1,21,34.550000000000004,0.3760861648181552,0.3760861648181552
1,73301,10,5,25,36.050000000000004,0.16223161210987516,1.747669359461977
1,73301,11,3,23,33.050000000000004,0.26220434489186906,0.26220434489186906
1,73301,12,5,25,36.050000000000004,0.5450507375935382,2.44291881702838
1,73301,13,2,22,35.65,1.6669094458380609,1.6669094458380609
1,73301,14,0,20,37.300000000000004,0.8572624624177879,0.8572624624177879
1,73301,15,6,26,37.300000000000004,1.6451266824637558,1.6451266824637558
1,73301,16,7,27,36.95,0.7814784695017051,0.7814784695017051
1,73301,17,7,27,36.9,0.5675379714007642,2.5461464445043895
1,73301,18,2,22,35.65,2.4694847444437067,2.4694847444437067
1,73301,19,3,23,33.050000000000004,0.5163204724638442,0.5163204724638442
2,73302,0,1,21,35.25,1.3225427096666815,1.3225427096666815
2,73302,1,7,27,36.6,0.8069388761569928,2.784719803121342
2,73302,2,2,22,35.45,2.1633254256538597,2.1633254256538597
2,73302,3,3,23,33.7,2.0779652151269823,2.0779652151269823
2,73302,4,2,22,35.45,0.3371058216471502,0.3371058216471502
2,73302,5,4,24,32.4,0.08770164644469743,0.08770164644469743
2,73302,6,0,20,37.85,0.2209557336485983,0.2209557336485983
2,73302,7,0,20,37.800000000000004,0.2505867276498242,1.6512538899500588
2,73302,8,1,21,35.25,2.166336725048177,2.166336725048177
2,73302,9,6,26,36.75,2.182926915144527,2.182926915144527
2,73302,10,5,25,35.95,1.7118363120876934,1.7118363120876934
2,73302,11,4,24,32.35,0.8620685577279562,2.921003985704296
2,73302,12,5,25,35.95,2.399224118125251,2.399224118125251
2,73302,13,2,22,35.4,0.4399323637588327,2.4158160723001547
2,73302,14,6,26,36.7,0.6581091645659786,2.5249889139403425
2,73302,15,7,27,36.65,0.08761893405394683,0.08761893405394683
2,73302,16,6,26,36.75,1.4060090392901834,1.4060090392901834
2,73302,17,0,20,37.800000000000004,0.5794982546233765,2.47929083019981
2,73302,18,4,24,32.4,1.1345626888868237,1.1345626888868237
2,73302,19,3,23,33.7,0.19513478319429853,0.19513478319429853
