update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,442637.49333795905,1.0,1.0,1.0,1.0,1.0,1.0,0.06875000000000098,0.7694876422622744,0.021741151966205033,0.19937390947346814,0.8006260905265319,1,-0.020820990460924803,0.5923597946763038,2.7563148498535157,0.27175593886697264,0.8385156631469727,0.9428412079811096,5.289988587796688,0.01946195068359375,0.0002998847409179881,21.991705656051636
2,2048,882625.1145247575,1.0,1.0,1.0,1.0,1.0,1.0,0.05000000000000049,0.7369141631512683,0.03994895436801513,0.2325076053889613,0.7674923946110387,2,-0.011796122556552291,0.6180766880512237,2.7470840573310853,-0.03193421882683287,1.1028097182512284,7.071505618095398,2.0217387646436693,0.43046721000000016,0.0002995391413931026,41.688292503356934
3,3072,486889.13643473387,1.0,1.0,1.0,1.0,1.0,1.0,0.07500000000000107,0.7077709066095507,0.05655317800672851,0.2718836993504485,0.7281163006495515,1,0.002008846862008795,0.3127914860844612,2.7329875826835632,-0.03367744821812703,1.035989475250244,1.279203298687935,2.679824423789978,0.0523347633027361,0.00029896373431476147,62.92073631286621
4,4096,838513.1777483597,1.0,1.0,1.0,1.0,1.0,1.0,0.08125000000000115,0.6854544424389817,0.07269197666705271,0.29334344364404485,0.7066565563559551,2,0.014501630654558539,0.47077328264713286,2.7211100220680238,0.026828317395937572,0.9872857570648194,3.7904884278774262,2.627329817414284,0.38742048900000015,0.00029815940691897306,84.63257813453674
5,5120,882619.7443282111,1.0,1.0,1.0,1.0,1.0,1.0,0.08125000000000115,0.6657940366411028,0.08746079794372474,0.31121480115023603,0.688785198849764,2,1.4102982822805643e-05,0.4311086475849152,2.7077823996543886,-0.0010440419958443997,1.0045077830553055,1.686140015721321,1.6792801573872567,0.2692117453844449,0.00029712739942028293,105.45435619354248
6,6144,442814.5951567553,1.0,1.0,1.0,1.0,1.0,1.0,0.06250000000000089,0.6480312554190331,0.10057035757267643,0.33530592291462974,0.6646940770853702,1,0.007172862649895251,0.2157147027552128,2.6966843366622926,0.016761319853940037,0.9886677980422973,3.1843459457159042,1.6683513067662716,0.9,0.00029586930309945264,126.01343536376953
7,7168,882543.6530042975,1.0,1.0,1.0,1.0,1.0,1.0,0.08125000000000115,0.6317652835044839,0.11215271702271269,0.3607615534823172,0.6392384465176828,2,0.0021581823937594892,0.40919128209352496,2.6834272146224976,-0.03573884491476531,1.0324801802635193,1.9116593658924104,2.3298427402973174,0.10941898913151243,0.00029438705784982027,146.9038209915161
8,8192,419317.7292729765,0.0,0.0,0.95,1.0,0.875,0.875,0.05714285714285795,0.6317652835044839,0.11215271702271269,0.4045695531431457,0.5954304468568543,0,-0.00045954922679811714,0.2948737621307373,2.6698143601417543,0.019449868347592554,0.9949412316083908,2.1257764428853987,1.2419359967112542,0.21460523876828225,0.0002926829491861255,165.84248805046082
9,9216,441898.86215821095,0.5,0.5,0.975,1.0,0.9375,0.9375,0.06919642857142955,0.6170792022690482,0.12353250125909392,0.3780023534297778,0.6219976465702222,2,-0.0004252610029652715,0.22107894271612166,2.6598071575164797,0.01236150264667486,0.9949950218200684,1.4137450516223908,0.8886944897472858,0.34093607687842664,0.0002907596047204114,185.24259400367737
10,10240,486877.0605860241,1.0,1.0,1.0,1.0,1.0,1.0,0.06875000000000098,0.6048407575316376,0.13313551284482283,0.38516302104828726,0.6148369789517127,1,-0.0019101833022432402,0.22075201645493508,2.652224624156952,-0.01231508550797431,1.0119543343782424,1.1332322895526885,1.4322435513138772,0.05117267611865711,0.00028861999011043737,205.1614933013916
11,11264,838526.6368926759,1.0,1.0,1.0,1.0,1.0,1.0,0.0562500000000008,0.5925650778193567,0.14142476154874734,0.40429909578212136,0.5957009042178786,2,0.02173495776951313,0.3710327044129372,2.644625198841095,0.04199566405543172,0.9694968491792679,4.312689393758774,0.44808668568730353,0.47829690000000014,0.00028626740448684966,225.05188155174255
12,12288,882618.7127388328,1.0,1.0,1.0,1.0,1.0,1.0,0.07812500000000111,0.5826781179232399,0.14917325143136248,0.41631321370309954,0.5836867862969005,2,6.464797770604492e-05,0.37324885874986646,2.6308003425598145,-0.014718545081349944,1.0058883070945739,1.170472002029419,0.7151406303048133,0.05814973700304011,0.00028370547536616097,244.96112728118896
13,13312,442809.1381427124,1.0,1.0,1.0,1.0,1.0,1.0,0.06875000000000098,0.5748205969438749,0.15694909236610907,0.4182089245321818,0.5817910754678182,1,0.0019630755472462625,0.18798161447048187,2.6199358820915224,0.023857031798140693,0.9884761899709702,1.213686180114746,0.8381296835839749,0.2851250567406368,0.0002809381530573832,264.8758227825165
14,14336,882514.427338101,1.0,1.0,1.0,1.0,1.0,1.0,0.07500000000000107,0.5683919492426266,0.16401394388256463,0.4365836376519322,0.5634163623480678,2,-0.0007495380821637809,0.36215038746595385,2.602801835536957,-0.00958676557734261,0.9967156410217285,0.9502472341060638,0.2789611332118511,0.03466455053847289,0.0002779697045709368,286.54056191444397
15,15360,816779.9373658076,1.0,1.0,1.0,1.0,1.0,1.0,0.06875000000000098,0.5628109647539404,0.1702666846763755,0.4521322420848589,0.5478677579151411,1,-0.0015700147836469115,0.3258240193128586,2.5930487513542175,0.027259312434921912,0.9988247573375701,1.3364670306444169,0.5907163932919502,0.1421463225518254,0.00027480470703923057,307.73293447494507
16,16384,508600.79831280187,1.0,1.0,1.0,1.0,1.0,1.0,0.07187500000000102,0.5573306622863823,0.1758245254301217,0.4553617772241254,0.5446382227758746,2,-0.0014976756239775569,0.19115991219878198,2.5859174132347107,0.017400275805244246,0.9946193337440491,1.0821827590465545,0.4743545286357403,0.37637174991366346,0.00027144804065905466,328.87717461586
17,17408,882559.7477771305,1.0,1.0,1.0,1.0,1.0,1.0,0.08125000000000115,0.5515840959042493,0.18047006244922903,0.4435738382849059,0.5564261617150942,2,-0.0017888253554701806,0.34915298968553543,2.5768762826919556,0.009045206299995213,1.0039117842912675,1.1919773161411285,0.766562832891941,0.26153416916381805,0.0002679048811666714,348.6855983734131
18,18432,596898.6668243222,1.0,1.0,1.0,1.0,1.0,1.0,0.06250000000000089,0.5458314109025493,0.18449172917180856,0.46878224974200206,0.5312177502579979,1,0.0019807512115221472,0.21885646879673004,2.569132137298584,0.006248315516639641,0.9997100532054901,2.6386248260736465,0.3525468498468399,0.37394143174008304,0.0002641806918572047,368.73127269744873
19,19456,728500.7462262958,1.0,1.0,1.0,1.0,1.0,1.0,0.06562500000000093,0.5399489411522509,0.1878216581657554,0.4536527463040898,0.5463472536959102,2,-0.001598766929237172,0.2961088791489601,2.5576395750045777,-0.009329383823904405,1.0105090737342834,1.021378031373024,0.4076940532773733,0.050513942537518924,0.00026028121516063503,388.5613286495209
