case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case1,1,89020,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.3911682546684189,1.111154419194152,31.35000000000031
case1,1,89020,1,3,3,3,1,1,1,0.0,0.0,0.14495239996817758,1.4050750143112058,28.350000000000268
case1,1,89020,2,3,1,1,1,1,1,0.0,0.0,0.42003667860138766,1.5214932846896696,34.700000000000166
case1,1,89020,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.02656135653943918,1.2851154172246753,30.200000000000294
case1,1,89020,4,2,2,2,1,1,1,0.0,0.0,0.3796213418770533,2.005876938184113,26.750000000000245
case1,1,89020,5,2,2,2,1,1,1,0.0,0.0,0.22264913088901528,0.7038901704197926,33.10000000000026
case1,1,89020,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.3449642417910648,1.7903373289145286,29.25000000000028
case1,1,89020,7,2,2,2,1,1,1,0.0,0.0,0.08226434437608687,0.6936501541230059,28.50000000000027
