condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
case1_supplement_n400_full,case1,full,161,102161,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06979166666666767,0.03641033152646152,1.4241779612557839,27.26250000000025,0.9009122520750367,2.9179103206252397,441716.94938379165,30.55,0.0,0.0,0.0,0.0,1.0,11.379634212234642,0.013188535958485362,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,162,102162,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07916666666666765,0.034406212604949575,1.19459034992745,25.425000000000225,0.8245043014350417,2.8169499589074833,441583.1442782849,27.1,0.0,0.0,0.0,0.0,1.0,11.529168337929445,0.014294632002297112,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,163,102163,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07326388888888997,0.030161011187446664,1.6595331043025272,27.32500000000025,0.9505306853540173,2.884711284664715,441668.14933409076,30.200000000000003,0.0,0.0,0.0,0.0,1.0,11.520948841023833,0.013480880752063506,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,164,102164,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0843750000000015,0.03605188053851757,1.5464814224931147,26.806250000000247,0.8279368642918744,2.268568596702816,441658.79722327105,28.5,0.0,0.0,0.0,0.0,1.0,12.497929637354117,0.010565602357658454,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,165,102165,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0638888888888897,0.03139184975509915,1.0712819002336142,26.581250000000242,0.7747661295372147,2.739167727568825,441664.1434047941,27.6,0.0,0.0,0.0,0.0,1.0,13.247191561347542,0.01814535735019709,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,166,102166,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07743055555555685,0.029931641915097833,1.3618406018634874,26.662500000000243,0.8057106046616955,2.845851890989365,441638.46590454725,29.0,0.0,0.0,0.0,0.0,1.0,11.616799774323118,0.018367579396253077,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,167,102167,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07326388888888997,0.02608687822601185,1.6515783116725269,26.537500000000243,0.8735990780740863,2.6388561495701937,441638.41681329254,28.1,0.0,0.0,0.0,0.0,1.0,11.302855196003458,0.018075629753395713,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,168,102168,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07638888888889002,0.03262500887523331,1.292547058070478,26.181250000000233,0.7600891897885287,2.2230055615443534,441608.92181306315,29.1,0.0,0.0,0.0,0.0,1.0,13.168603190606019,0.014251295667218365,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,169,102169,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08541666666666818,0.024423723718230192,1.6677676261473362,27.77500000000026,0.8990745889302488,2.8217370809955558,441717.5461581986,29.35,0.0,0.0,0.0,0.0,1.0,10.543111953769825,0.009046488552110614,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,170,102170,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07395833333333424,0.025431337593097153,1.584262727141723,25.881250000000232,1.0477453868455568,2.9773207073144228,441570.80610125436,29.55,0.0,0.0,0.0,0.0,1.0,11.961473786768533,0.012596069263146664,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,171,102171,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08263888888888997,0.028995435669992485,1.4778460767258386,26.156250000000238,0.8139677797485965,2.6703210232466983,441607.4464580693,27.700000000000003,0.0,0.0,0.0,0.0,1.0,9.293764663133727,0.013399736081061151,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,172,102172,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07500000000000137,0.03189015031965152,0.9517941188188674,27.10000000000025,0.6244833922463474,1.7765455181197443,441667.137258997,28.400000000000002,0.0,0.0,0.0,0.0,1.0,10.61154031885438,0.014939094105308637,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,173,102173,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06597222222222321,0.031607374247274396,1.368526085861352,27.518750000000257,0.9870256333322154,2.966719564891548,441703.4999811901,28.85,0.0,0.0,0.0,0.0,1.0,10.290147029966384,0.015270317941555188,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,174,102174,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08472222222222332,0.03076992391358403,1.7503653826306955,26.712500000000247,1.079885091737013,2.4878500739275546,441632.14098715765,29.8,0.0,0.0,0.0,0.0,1.0,11.28855198368472,0.02534248371122709,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,175,102175,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07569444444444517,0.03725448985651928,1.451960367282218,26.293750000000237,0.8799457239213462,2.9397515491987387,441601.563572903,27.6,0.0,0.0,0.0,0.0,1.0,10.207410211347371,0.012404990176650865,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,176,102176,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0812500000000016,0.04377232624885781,1.6228600650384792,26.787500000000243,0.9972685025816158,2.6381594681030136,441639.7871210653,29.55,0.0,0.0,0.0,0.0,1.0,11.721961083012864,0.021087771038090876,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,177,102177,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07222222222222315,0.03638035479177045,1.1267438317822256,26.59375000000024,0.662392095516577,1.5971328724938108,441642.02264747024,29.1,0.0,0.0,0.0,0.0,1.0,11.715754146743594,0.011668928907269576,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,178,102178,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08263888888889026,0.03666332466802508,1.3532195855489064,26.45000000000024,0.818193242023581,2.5785799022891873,441601.01102540223,27.6,0.0,0.0,0.0,0.0,1.0,11.393752085286962,0.011884596211724363,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,179,102179,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07361111111111211,0.03876318842520461,1.6413701981190971,27.656250000000256,0.888266858534869,2.126156566788983,441724.4732272752,29.700000000000003,0.0,0.0,0.0,0.0,1.0,7.6840318367570095,0.022198943886560362,0.0,nan,nan,nan,0
case1_supplement_n400_full,case1,full,180,102180,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07916666666666794,0.02309757015758024,1.4891453162585435,25.900000000000233,0.8449823526692082,2.870890024104376,441631.1824490119,27.700000000000003,0.0,0.0,0.0,0.0,1.0,9.584994433627562,0.013118402579956596,0.0,nan,nan,nan,0
