episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73201,0,1,21,32.300000000000004,0.5169752832416913,1.4353535549660175
1,73201,1,7,27,32.65,0.4960307495684288,1.4910971114932885
1,73201,2,4,24,nan,104.36892179463842,nan
1,73201,3,5,25,37.1,0.4424504277775655,2.341516473830922
1,73201,4,7,27,33.7,2.7922514375757945,2.7922514375757945
1,73201,5,5,25,37.2,1.3682205027273875,1.3682205027273875
1,73201,6,6,26,33.5,1.4450894457563348,1.4450894457563348
1,73201,7,6,26,33.5,0.5156354076738398,0.5156354076738398
1,73201,8,0,20,37.300000000000004,2.621008004437009,2.621008004437009
1,73201,9,1,21,32.4,0.8540407825041283,0.8540407825041283
1,73201,10,2,22,35.0,0.3789850585519327,2.3568344118224456
1,73201,11,3,23,33.550000000000004,0.9727361623348212,0.9727361623348212
1,73201,12,4,24,nan,110.35507222394102,nan
1,73201,13,3,23,33.9,2.4135212771474817,2.4135212771474817
1,73201,14,7,27,32.65,0.2567863845762301,1.7565384653750395
1,73201,15,0,20,37.300000000000004,2.2733029653484293,2.2733029653484293
1,73201,16,2,22,35.45,0.20439595059503812,1.7764377675606429
1,73201,17,2,22,36.45,1.7490593774335879,1.7490593774335879
1,73201,18,5,25,37.2,2.156256378492132,2.156256378492132
1,73201,19,3,23,33.550000000000004,0.8073517799953511,2.8074247578018343
2,73202,0,6,26,32.9,0.13485861039333358,0.13485861039333358
2,73202,1,0,20,38.6,0.702031664001045,2.5983155476125255
2,73202,2,3,23,36.300000000000004,1.9425626378468999,1.9425626378468999
2,73202,3,6,26,34.25,1.2577796982444949,1.2577796982444949
2,73202,4,4,24,nan,109.19642793248596,nan
2,73202,5,5,25,37.0,0.8607484669515594,2.940261840060648
2,73202,6,3,23,36.300000000000004,0.3911929855721555,0.3911929855721555
2,73202,7,7,27,32.95,0.20361902697402146,0.20361902697402146
2,73202,8,0,20,38.650000000000006,0.9655000786850051,0.9655000786850051
2,73202,9,5,25,38.35,0.7471138556987142,0.7471138556987142
2,73202,10,2,22,34.2,0.6891039678704778,0.6891039678704778
2,73202,11,1,21,34.4,0.6949849468766105,0.6949849468766105
2,73202,12,4,24,nan,113.68712384273078,nan
2,73202,13,4,24,nan,107.29678258199881,nan
2,73202,14,1,21,32.65,0.48589522926349316,1.4619287807806607
2,73202,15,1,21,32.550000000000004,0.6166264068099581,0.6166264068099581
2,73202,16,0,20,38.650000000000006,1.9808817375441234,1.9808817375441234
2,73202,17,7,27,32.95,2.373183238946982,2.373183238946982
2,73202,18,2,22,34.25,0.7698664086769778,0.7698664086769778
2,73202,19,3,23,34.6,1.2466309781648464,1.2466309781648464
