condition,case,variant,episode,seed,defender_id,target_id,time,dist_to_target,defender_pos_x,defender_pos_y,defender_pos_z
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,12,24,25.150000000000222,2.579376211948745,-726.1531506458939,246.637351259447,472.9443192097867
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,4,24,25.250000000000224,0.35265864084056736,-725.9801943234685,245.929315675307,472.5592169648248
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,13,25,27.400000000000254,2.826330526152124,-376.4063869853614,-780.6927274939873,465.41329815287526
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,2,22,27.500000000000256,2.548017764037417,129.9440205192701,895.5408006957732,395.70816548923955
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,10,22,27.500000000000256,2.9251759392416536,129.93018446823055,895.2017928959383,395.5432528333483
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,11,23,27.500000000000256,1.4793401127771415,-730.4861378618903,456.21781379626384,452.09301191503283
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,3,23,27.550000000000257,0.6413900519115647,-730.0051109724429,455.95457864287886,451.783304896014
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,5,25,27.600000000000257,0.1865674647252836,-375.5499298858397,-778.2989678970104,463.9543297798149
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,18,22,27.600000000000257,0.3595482308832891,129.43312130653106,895.0305213442339,395.48982438417784
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,19,23,27.600000000000257,2.7271828063459997,-727.6539391432553,453.93648160999044,449.9800303459923
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,14,26,27.650000000000258,2.6083263312027816,-236.70432795416798,-784.5356797349904,468.38007649705736
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,6,26,27.80000000000026,0.735962441100578,-235.77111468661013,-782.5513396629942,466.95482568477706
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,15,27,28.000000000000263,1.596657306558309,750.2897795331211,-382.12282257191464,515.0081391418955
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,7,27,28.100000000000264,1.2508460741594785,748.3913318477988,-381.0994873092967,513.5858430715978
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,1,21,28.50000000000027,0.3084003120202508,533.3105423139822,710.8194580282624,497.2094104403707
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,17,21,28.55000000000027,0.7729593993121946,531.9992532775467,709.4883178001883,496.11577827091793
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,9,21,28.650000000000272,1.9550543676171082,529.639156088428,706.894127374126,494.0961585480088
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,0,20,28.950000000000276,1.7170060377884053,835.2388967220018,-166.89426703069967,519.2564072720824
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,16,20,29.000000000000277,0.2822510318105736,835.5284136807135,-166.68914983206406,519.400564592727
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,14,99414,8,20,29.15000000000028,0.2596031711318317,832.4174950261593,-166.12681416943641,517.2934495196359
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,1,21,25.350000000000225,1.0062891538478123,350.3363949103834,697.4418323241816,431.2980051680884
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,9,21,25.350000000000225,2.5720705190725495,349.30752870156624,696.4398345049278,430.57114376998993
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,17,21,25.400000000000226,2.194827629289921,348.9628989664464,695.5594188464779,429.9948327977185
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,12,24,25.950000000000234,2.587395621471094,-719.8324233880908,170.29742514415227,528.2407580975007
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,4,24,26.050000000000235,2.559110792784574,-717.563476858025,169.8528220038299,526.5040520524418
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,2,22,27.20000000000025,2.9416029008449467,127.63830335130487,849.5859222527831,461.750509587982
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,10,22,27.250000000000252,0.5547115437292158,127.35308773254783,850.5003984793033,462.33577408964726
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,18,22,27.300000000000253,1.8474982786577783,127.24163664925172,848.2382742522913,460.982394191127
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,13,25,27.350000000000254,0.28466914907518137,-382.1609304243483,-801.090165467264,465.02408287790183
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,0,20,27.400000000000254,0.5803617177838285,818.7374353521403,-200.90434001413576,443.3184916485252
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,5,25,27.400000000000254,2.0089226180787803,-380.5842993798966,-798.7891282440543,463.5050633426036
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,16,20,27.400000000000254,1.402932353937784,817.8888908938096,-200.94037259466575,442.9185471520364
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,8,20,27.450000000000255,2.6363527181245447,815.5007823432262,-200.61453445792242,441.6429134131658
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,15,27,28.900000000000276,1.3043139913199162,717.8766449736097,-546.7613633437968,512.2975889600127
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,7,27,29.000000000000277,1.5678384978352875,716.1126301220868,-545.2450892766038,510.92015113625354
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,11,23,29.400000000000283,2.4320857983372206,-834.0994950715442,467.8592041103953,433.04999583015496
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,15,99415,14,26,29.400000000000283,0.738029667377683,-319.7061615149206,-871.2702108212662,498.4917189416761
