episode,seed,interceptor_hit_count,target_coverage_count,all_targets_hit,all_targets_coordinated,mission_success,E_co_time_s,E_n_g,E_miss_m,E_t_s,max_group_spread_s,mean_interceptor_min_distance_m,worst_interceptor_min_distance_m,elapsed_steps,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_population_cost,idbo_final_disagreement,repair_moves,raw_counts,final_counts
1,73501,20,8,True,True,True,0.024305555555555063,0.8847404578791058,1.5197898592165613,35.7625,0.15000000000000568,0.9293898789626682,2.6490422685514448,800,0.09670409768412348,0.09670409768412348,1657.4049410410225,0.15027067158863386,0.0,0,"[3, 3, 2, 2, 3, 3, 2, 2]","[3, 3, 2, 2, 3, 3, 2, 2]"
2,73502,20,8,True,True,True,0.02013888888888967,0.8169589430005655,1.5712162826253309,35.88125000000001,0.10000000000000142,0.9271313302969091,2.6751158493416107,804,0.06988010575613576,0.06988010575613576,1771.673538023606,0.0738391065735315,0.0,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[3, 3, 3, 2, 3, 2, 2, 2]"
3,73503,20,8,True,False,False,0.07673611111111091,0.6791118383923833,1.3752569745265435,36.39375,1.1000000000000014,0.9379190908907636,2.8707384180610527,795,0.20557247781912283,0.20557247781912283,1749.3860099930316,1.0431376496278464,0.0,0,"[3, 3, 3, 3, 2, 2, 3, 1]","[3, 3, 3, 3, 2, 2, 3, 1]"
