episode,seed,interceptor_hit_count,target_coverage_count,all_targets_hit,all_targets_coordinated,mission_success,E_co_time_s,E_n_g,E_miss_m,E_t_s,max_group_spread_s,mean_interceptor_min_distance_m,worst_interceptor_min_distance_m,elapsed_steps,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_population_cost,idbo_final_disagreement,repair_moves,raw_counts,final_counts
1,73501,20,8,True,True,True,0.011458333333333126,0.7381062916066465,1.613938549648574,35.462500000000006,0.05000000000000426,1.2456731904534466,2.969716772095225,794,0.09670409768412348,0.09670409768412348,1167.3416040139273,0.15027067158863386,0.0,0,"[3, 3, 2, 2, 3, 3, 2, 2]","[3, 3, 2, 2, 3, 3, 2, 2]"
2,73502,20,8,True,True,True,0.01180555555555533,0.6998777662028834,1.6035432646689314,35.5125,0.05000000000000426,1.2687429119732982,2.9492067940050664,800,0.06988010575613576,0.06988010575613576,1639.9983610026538,0.0738391065735315,0.0,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[3, 3, 3, 2, 3, 2, 2, 2]"
3,73503,20,8,True,False,False,0.05173611111111113,0.6795899618993275,1.2898889289489848,36.04375,0.75,1.2997511971864513,2.979738049684162,793,0.20557247781912283,0.20557247781912283,1007.3614260181785,1.0431376496278464,0.0,0,"[3, 3, 3, 3, 2, 2, 3, 1]","[3, 3, 3, 3, 2, 2, 3, 1]"
