episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73501,0,0,20,35.95,1.7570576886890221,1.7570576886890221
1,73501,1,1,21,35.1,0.28603945401970915,2.055755917186188
1,73501,2,4,24,35.65,2.969716772095225,2.969716772095225
1,73501,3,3,23,32.45,1.288779340424504,1.288779340424504
1,73501,4,5,25,39.7,0.9586801841297696,0.9586801841297696
1,73501,5,5,25,39.7,0.3943023392404413,0.3943023392404413
1,73501,6,1,21,35.15,2.173009303643613,2.173009303643613
1,73501,7,1,21,35.1,0.5728332135332725,2.4219290250808707
1,73501,8,6,26,36.6,0.19110530050740945,0.19110530050740945
1,73501,9,0,20,35.95,2.2299553786052435,2.2299553786052435
1,73501,10,2,22,33.85,1.678552858263015,1.678552858263015
1,73501,11,3,23,32.4,0.5145639655874311,1.6611672325141473
1,73501,12,4,24,35.6,0.18960716187253,1.8705941559701666
1,73501,13,5,25,39.650000000000006,0.017849627439349265,1.8846608597106462
1,73501,14,0,20,35.95,2.92494892895736,2.92494892895736
1,73501,15,7,27,34.35,1.565826870999295,1.565826870999295
1,73501,16,7,27,34.35,2.257152265003305,2.257152265003305
1,73501,17,6,26,36.6,0.33892283021132186,0.33892283021132186
1,73501,18,2,22,33.85,2.034188531051243,2.034188531051243
1,73501,19,4,24,35.6,0.5703717947958754,0.5703717947958754
2,73502,0,1,21,34.4,0.8382288564978277,0.8382288564978277
2,73502,1,0,20,38.15,1.1420856010133134,1.1420856010133134
2,73502,2,4,24,34.4,2.245328589554109,2.245328589554109
2,73502,3,3,23,33.0,2.675767632911733,2.675767632911733
2,73502,4,5,25,40.0,0.34833371115714007,0.34833371115714007
2,73502,5,5,25,39.95,0.47352838705887224,2.3735083171157947
2,73502,6,0,20,38.15,2.1218718137964294,2.1218718137964294
2,73502,7,0,20,38.15,0.42937165919818104,0.42937165919818104
2,73502,8,7,27,34.9,2.9492067940050664,2.9492067940050664
2,73502,9,1,21,34.35,1.0248079074596446,2.915917498367255
2,73502,10,2,22,33.95,1.0159200153481562,1.0159200153481562
2,73502,11,4,24,34.35,0.9363597781198335,0.9363597781198335
2,73502,12,4,24,34.35,0.8710907609837683,0.8710907609837683
2,73502,13,2,22,33.95,0.6351566099961841,0.6351566099961841
2,73502,14,6,26,35.25,1.0712494727303772,2.7608783770683187
2,73502,15,7,27,34.9,2.199053301561242,2.199053301561242
2,73502,16,6,26,35.300000000000004,1.3524582546862811,1.3524582546862811
2,73502,17,1,21,34.4,1.0688021535467966,1.0688021535467966
2,73502,18,2,22,33.95,1.3765199537747526,1.3765199537747526
2,73502,19,3,23,33.0,0.5997169860662559,0.5997169860662559
3,73503,0,1,21,34.6,1.7626948632915316,1.7626948632915316
3,73503,1,1,21,34.6,1.7037540272182812,1.7037540272182812
3,73503,2,2,22,33.65,0.8417332380471894,0.8417332380471894
3,73503,3,3,23,32.45,0.5607726700617778,0.5607726700617778
3,73503,4,5,25,39.650000000000006,2.979738049684162,2.979738049684162
3,73503,5,4,24,37.1,0.4902991930583667,0.4902991930583667
3,73503,6,7,27,35.85,0.4100945095545922,0.4100945095545922
3,73503,7,0,20,38.75,1.6150798356156264,1.6150798356156264
3,73503,8,0,20,38.75,2.622076828456026,2.622076828456026
3,73503,9,1,21,34.6,0.3980096331020242,0.3980096331020242
3,73503,10,4,24,37.15,0.9161297934247234,0.9161297934247234
3,73503,11,3,23,32.4,0.8362027051277385,0.8362027051277385
3,73503,12,2,22,33.65,2.5046648983250694,2.5046648983250694
3,73503,13,2,22,33.6,0.6852703078490275,1.2956430762892062
3,73503,14,0,20,38.75,1.9638783125583075,1.9638783125583075
3,73503,15,6,26,35.45,0.07848968661588071,0.07848968661588071
3,73503,16,6,26,35.45,0.794306049241857,0.794306049241857
3,73503,17,3,23,32.5,1.6675101958936147,1.6675101958936147
3,73503,18,5,25,39.650000000000006,2.677330090827242,2.677330090827242
3,73503,19,6,26,36.2,0.4869890557759881,0.4869890557759881
