condition,case,episodes,variant,model_dir,attack_pattern,assignment_mode,source_policy_case,unseen_geometry,attacker_maneuver,training_performed,optimizer_steps,backpropagation_performed,evaluation_device,target_coverage_success_count,target_coverage_success_rate,target_coverage_success_ci95_low,target_coverage_success_ci95_high,all_defenders_hit_count,all_defenders_hit_rate,all_defenders_hit_ci95_low,all_defenders_hit_ci95_high,cooperative_success_count,cooperative_success_rate,cooperative_success_ci95_low,cooperative_success_ci95_high,mission_success_count,mission_success_rate,mission_success_ci95_low,mission_success_ci95_high,E_co_time_s_mean,E_co_time_s_ci95_low,E_co_time_s_ci95_high,E_co_time_s_n,E_n_g_mean,E_n_g_ci95_low,E_n_g_ci95_high,E_n_g_n,E_miss_m_mean,E_miss_m_ci95_low,E_miss_m_ci95_high,E_miss_m_n,E_t_s_mean,E_t_s_ci95_low,E_t_s_ci95_high,E_t_s_n,mean_closest_approach_m_mean,mean_closest_approach_m_ci95_low,mean_closest_approach_m_ci95_high,mean_closest_approach_m_n,worst_closest_approach_m_mean,worst_closest_approach_m_ci95_low,worst_closest_approach_m_ci95_high,worst_closest_approach_m_n,mean_agent_return_mean,mean_agent_return_ci95_low,mean_agent_return_ci95_high,mean_agent_return_n,idbo_runtime_ms_mean,idbo_runtime_ms_ci95_low,idbo_runtime_ms_ci95_high,idbo_runtime_ms_n,idbo_repaired_cost_mean,idbo_repaired_cost_ci95_low,idbo_repaired_cost_ci95_high,idbo_repaired_cost_n,failure_class_counts
final_case4_case2geom_fixed_bangbang_n100_clean,case4,13,full,/home/a2rl/reviewer_xiu_ablation_20260729/formal_evaluation_n100/selection/full/case2/seed8301/selected_model,bangbang,fixed,case2,paper case2 geometry with bang-bang attacker maneuver,finite-dwell bounded bang-bang lateral/vertical evasion,False,0,False,cpu,13,1.0,0.7719046276529978,0.9999999999999999,13,1.0,0.7719046276529978,0.9999999999999999,13,1.0,0.7719046276529978,0.9999999999999999,13,1.0,0.7719046276529978,0.9999999999999999,0.0480502136752144,0.04539368246843107,0.05070674488199773,13,0.16862833972121144,0.16171712435137378,0.1755395550910491,13,1.45605986188387,1.3646299782913962,1.5474897454763439,13,26.708653846154093,26.483501978337674,26.93380571397051,13,0.8725609358217673,0.8041764365766938,0.9409454350668408,13,2.6753889772051473,2.565951048971281,2.784826905439014,13,441582.9361742416,441566.9817013164,441598.89064716676,13,0.0,0.0,0.0,13,nan,nan,nan,0,"{""mission_success"": 13}"
