update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,164383174.61328125,0.0,0.0,0.03749999999999787,0.7710107436288808,0.02025451850719331,0.20001666666666668,-0.006401664449367672,1.2927276849746705,2.751016318798065,0.0038229101119159406,0.000299991802820144,32.16740393638611
2,12000,162872220.5546875,0.0,0.0,0.0281249999999984,0.7449197512600303,0.03848334605563882,0.229,-0.007471956815243175,0.9913327783346176,2.738040769100189,0.007104217591329167,0.00029996721217948936,62.95633840560913
3,18000,164443513.0234375,0.0,0.0,0.032499999999998155,0.7214382800570575,0.05488894745675399,0.2537583333333333,-0.009015486550924833,0.3632147289812565,2.7278541684150697,0.006490672064019988,0.0002999262307746768,95.29308581352234
4,24000,163997240.65820312,0.0,0.0,0.0387499999999978,0.7003421244657876,0.06958110468998083,0.27875833333333333,-0.011486656393390148,0.22693593725562095,2.7130588054656983,0.006214090160505536,0.00029986886309977926,127.16585731506348
5,30000,163456790.9140625,0.0,0.0,0.03749999999999787,0.681352684574251,0.08280912089188597,0.3012166666666667,-0.013006299198605121,0.18463206589221953,2.695287561416626,0.010298547266554086,0.00029979511544580873,158.52969074249268
6,36000,163349592.00976562,0.0,0.0,0.028749999999998367,0.6644301688694437,0.0947760550600199,0.31864166666666666,-0.014600758836604655,0.16128181666135788,2.6797463297843933,0.011362133129512269,0.00029970499590002654,189.20552015304565
7,42000,162512328.40039062,0.0,0.0,0.027499999999998435,0.6491246025262777,0.10548028150002609,0.33366666666666667,-0.015357614858658053,0.15313452184200288,2.664497494697571,0.012304936738765489,0.0002995985143450564,220.23976397514343
8,48000,162849704.04882812,0.0,0.0,0.030624999999998258,0.6352025354028038,0.1151972314871033,0.351325,-0.016405307583045214,0.13980246856808662,2.6493549227714537,0.014028695589651663,0.00029947568245780083,252.00849795341492
9,54000,162162507.29296875,0.0,0.0,0.04187499999999762,0.6227768350266014,0.12393555708859823,0.366675,-0.0174224040878471,0.13794813677668571,2.633827197551727,0.017667539035243294,0.00029933651370816036,286.115460395813
10,60000,162898986.34765625,0.0,0.0,0.04062499999999769,0.6116648075766513,0.13165197438788434,0.37419166666666664,-0.01667537207249552,0.1231802947819233,2.6169352531433105,0.016558328220341357,0.00029918102335755675,318.27531933784485
11,66000,161743182.75195312,0.0,0.0,0.034374999999998046,0.6015143503669906,0.13868565741029487,0.3896833333333333,-0.01840130581986159,0.11549280285835266,2.599437177181244,0.021805733180679382,0.00029900922845725917,350.4405336380005
12,72000,161488339.59375,0.0,0.0,0.02374999999999865,0.5922361427441688,0.14509958805803527,0.3986166666666667,-0.01922923030797392,0.10852048322558402,2.584057700634003,0.023895024921422203,0.0002988211478465144,382.3714351654053
13,78000,162139443.8203125,0.0,0.0,1.3862499999999216,0.5841360603636232,0.1507847871517554,0.4068833333333333,-0.01806028828723356,0.09848235957324505,2.568455421924591,0.02421787439127763,0.0002986168021504807,415.0456647872925
14,84000,161786053.38085938,0.0,0.0,0.04187499999999762,0.576737183499909,0.15591177459055744,0.41725,-0.020963290744111872,0.10457858219742774,2.551608979701996,0.0285251924781998,0.00029839621377796666,447.3861348628998
15,90000,161692410.59765625,0.0,0.0,0.032499999999998155,0.570180301629857,0.16052244593561119,0.4265583333333333,-0.021142353862524034,0.09976356104016304,2.5348979592323304,0.03238236586814125,0.000298159406918973,477.35222125053406
16,96000,161880156.53515625,0.0,0.0,0.029999999999998292,0.5641330157826754,0.16475449746308155,0.43214166666666665,-0.020299213676480576,0.10000798664987087,2.5177974462509156,0.03116942062947899,0.0002979064075420404,509.2117009162903
