update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,397654.40581962466,0.0,0.0,0.9,1.0,0.75,0.75,0.13333333333333522,0.8000000000000002,1.1102230246251565e-16,0.1982158932809559,0.8017841067190441,0,-0.017742880212608725,0.6575641289353371,2.757367122173309,0.12447339833155424,0.9353677332401276,1.0860423415899276,5.232640606164932,0.01946195068359375,0.0002998847409179881,21.495312213897705
2,2048,221520.39705620706,0.0,0.0,0.95,1.0,0.875,0.75,3.7142857142855115,0.7706293596329519,0.021736323899192514,0.1997191997191997,0.8002808002808003,1,0.00801398828625679,0.28803510069847105,2.750658416748047,-0.06406299355608949,1.1328538656234741,2.886675465106964,1.6101018607616424,0.14087260754350833,0.0002995391413931026,42.50239658355713
3,3072,617691.4639237728,1.0,1.0,1.0,1.0,1.0,1.0,0.11250000000000071,0.7468503365227945,0.03839241621745998,0.23177795655671762,0.7682220434432824,1,-0.0013979575596749783,0.6344824135303497,2.737657201290131,-0.0035192505512984806,1.0234682470560075,1.8868965595960616,0.780148907750845,0.18127762905161332,0.00029896373431476147,62.7159526348114
4,4096,353660.91033969074,1.0,0.0,1.0,1.0,1.0,0.875,0.24999999999999378,0.7248543717089027,0.05529933031389934,0.2646556630620376,0.7353443369379624,1,-0.0004982625629054383,0.3214299663901329,2.722084844112396,0.021322499539888906,1.0066962778568267,3.260716861486435,0.4131613031029701,0.5831790042011018,0.00029815940691897306,82.959801197052
5,5120,110651.66399488598,0.0,0.0,0.9,1.0,0.75,0.75,0.1416666666666687,0.7023672347303641,0.06936474887174061,0.30721062618595824,0.6927893738140417,1,-0.004619472159538418,0.12266320250928402,2.705576169490814,-0.029744499181965887,1.0194832742214204,1.6780848115682603,1.729555183649063,0.07090095235822953,0.00029712739942028293,103.54757571220398
6,6144,375664.23104310036,0.0,0.0,0.85,0.875,0.875,0.875,0.1142857142857159,0.7023672347303641,0.06936474887174061,0.3134822950198826,0.6865177049801174,0,-0.0026178720174357293,0.3857877776026726,2.6942935585975647,0.018334987332886146,0.9918913930654526,1.521722948551178,1.9834124445915222,0.17167801020744375,0.00029586930309945264,123.59961199760437
7,7168,397718.28386944346,1.0,0.0,1.0,1.0,1.0,0.875,0.2562499999999934,0.684728580062839,0.08331121638660255,0.3155940594059406,0.6844059405940595,1,-0.0022999882261501626,0.3919743776321411,2.6894571781158447,0.022345505703508323,0.9886465042829513,1.3867300987243651,0.5313767679035664,0.28159485624275965,0.00029438705784982027,143.602126121521
8,8192,66111.63567406638,0.0,0.0,0.9,1.0,0.875,0.75,0.2642857142857074,0.6637246565716575,0.09391784740887182,0.33104866346812883,0.6689513365318711,1,-0.0022648939862847327,0.09309589192271232,2.6778637766838074,-0.011142969832985211,1.0121612280607224,1.3246285423636437,0.6613693360239268,0.038039289524341144,0.0002926829491861255,163.2453043460846
9,9216,397074.3411490619,0.0,0.0,0.9,1.0,0.75,0.75,0.13333333333333522,0.6637246565716575,0.09391784740887182,0.3988835725677831,0.6011164274322169,0,0.0002385460596997291,0.4022988468408585,2.6707011342048643,0.029636371828382836,0.9710485696792602,2.64208237528801,0.8649408876895904,0.2797765340735997,0.0002907596047204114,182.94120979309082
10,10240,353726.46896857023,0.0,0.0,0.9,1.0,0.75,0.75,0.13333333333333522,0.6474793526165892,0.10425746073837007,0.3502815895930832,0.6497184104069168,1,-0.0006710423156619072,0.32232760041952135,2.6559903740882875,0.00121132822848921,1.0007233560085296,1.4180139750242233,0.5451452389359475,0.1440087683348265,0.00028861999011043737,203.8792586326599
11,11264,1523.1340204887092,0.0,0.0,0.8,0.875,0.75,0.75,0.13333333333333522,0.6328312629243722,0.11438594433562226,0.3819055944055944,0.6180944055944056,1,-0.0027351260650902987,0.0042048617731779816,2.64200896024704,0.014515048506501805,0.9982737272977829,2.3682444632053374,0.32851048577576875,0.28244673395836645,0.00028626740448684966,227.00215101242065
12,12288,441050.64364948496,1.0,0.0,1.0,1.0,1.0,0.875,0.19999999999999662,0.622255275006505,0.12337445204796833,0.4466724074301882,0.5533275925698118,1,0.0010529738035984337,0.43452898412942886,2.6287639856338503,0.001690378045885632,1.01290725171566,3.7442178785800935,1.137549389153719,0.47829690000000014,0.00028370547536616097,247.96451044082642
13,13312,353554.6104044914,0.0,0.0,0.8,0.875,0.75,0.75,0.13333333333333522,0.622255275006505,0.12337445204796833,0.4231800150101855,0.5768199849898146,0,-0.0017272906727157534,0.3199106216430664,2.6145841121673583,-0.0065743798377646216,1.0119338929653168,1.4420042842626573,0.7125954501330852,0.05814973700304011,0.0002809381530573832,268.13637709617615
14,14336,441613.63929118216,0.0,0.0,0.95,1.0,0.875,0.875,0.1714285714285698,0.6100878338373525,0.13104639741462268,0.38288325716659743,0.6171167428334026,1,0.003317551751388237,0.39205591231584547,2.605415391921997,0.02015462925310747,0.985856705904007,2.446614441275597,0.3161741357296705,0.23095129595991584,0.0002779697045709368,288.5506069660187
15,15360,952.9439789354801,0.0,0.0,0.85,1.0,0.75,0.75,0.1416666666666687,0.5993353366885167,0.13809805125205554,0.43660196622132597,0.563398033778674,1,-0.005468890638439916,0.00222276728018187,2.5997029542922974,-0.0026150919538579787,0.9962839603424072,1.597045287489891,0.34433403983712196,0.02807828593616304,0.00027480470703923057,308.56769919395447
16,16384,419354.136272043,0.0,0.0,0.95,1.0,0.875,0.75,0.46428571428569604,0.5993353366885167,0.13809805125205554,0.48475420037336653,0.5152457996266335,0,-0.003086397144943476,0.3920409053564072,2.601177144050598,0.0319506602791648,0.9606506079435349,1.766026395559311,0.687339648231864,0.34973325834844743,0.00027144804065905466,328.35866355895996
17,17408,353681.1928981915,0.0,0.0,0.95,1.0,0.875,0.75,0.46428571428569604,0.5895391292744802,0.14512066896268416,0.42096371973292573,0.5790362802670742,1,-0.0033950284123420715,0.3109943136572838,2.5967260718345644,0.004309358556585563,0.9935690253973007,1.2896957755088807,0.4004517178982496,0.0888975018426077,0.0002679048811666714,349.04106068611145
18,18432,45127.12344434112,0.0,0.0,0.9,1.0,0.875,0.75,3.864285714285503,0.5783578326569778,0.148639919429595,0.4266321913380737,0.5733678086619263,1,-0.0038983820471912623,0.056977512408047916,2.5882516503334045,0.003967758682105754,1.0088290721178055,1.2589543074369431,0.2649089425802231,0.07626336372816937,0.0002641806918572047,369.9733443260193
19,19456,440893.32710119337,1.0,0.0,1.0,1.0,1.0,0.875,3.418749999999813,0.5737027002793759,0.15338644029888043,0.4738047523618666,0.5261952476381334,1,-0.0033407548216928262,0.39831060022115705,2.581938910484314,0.0254240943470468,0.9764639735221863,2.0335799008607864,0.7090861886739731,0.13898998039458868,0.00026028121516063503,389.6960039138794
20,20480,353712.2879371643,0.0,0.0,0.8,0.875,0.75,0.75,0.12500000000000178,0.5737027002793759,0.15338644029888043,0.46064877563928797,0.539351224360712,0,-0.004809359472710639,0.2881090000271797,2.5754132509231566,0.022744037103918768,0.9606403589248658,1.519400379061699,0.3750565929338336,0.16887282617942523,0.0002562124637873889,410.3337709903717
21,21504,397626.31230297685,0.0,0.0,0.95,1.0,0.875,0.75,0.914285714285671,0.5665223174893282,0.1583809504426876,0.4423596886521917,0.5576403113478082,1,-0.001754979509860277,0.34926043450832367,2.565959358215332,0.0033226883370556237,0.9862007021903991,1.875066864490509,0.29897246416658163,0.1448725723421031,0.00025198071145717487,432.15783762931824
22,22528,65580.59891796252,0.0,0.0,0.9,1.0,0.875,0.75,4.021428571428352,0.5579349436875626,0.16154440347602625,0.48446280991735535,0.5155371900826446,1,-0.003968814224936068,0.0825980780646205,2.5550193190574646,0.01899735829758219,0.9862662494182587,1.7400667399168015,0.43644370436668395,0.20713873561791354,0.00024759248322536254,453.39262294769287
23,23552,353621.4898093343,0.0,0.0,0.8,1.0,0.75,0.75,0.1416666666666687,0.5579349436875626,0.16154440347602625,0.4924800943674432,0.5075199056325568,0,-0.00530284900451079,0.3003508776426315,2.5462894439697266,0.01548897417648427,0.9789460867643356,1.8787978738546371,0.3143644671887159,0.18056202804885108,0.0002430545454218202,473.902930021286
