episode,seed,interceptor_hit_count,target_coverage_count,all_targets_hit,all_targets_coordinated,mission_success,E_co_time_s,E_n_g,E_miss_m,E_t_s,max_group_spread_s,mean_interceptor_min_distance_m,worst_interceptor_min_distance_m,elapsed_steps,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_population_cost,idbo_final_disagreement,repair_moves,raw_counts,final_counts
1,73501,20,8,True,True,True,0.00868055555555558,0.863687099338633,1.688490403730822,33.7875,0.05000000000000426,1.5420110396733504,2.825061976382674,749,0.09670409768412348,0.09670409768412348,1599.9404499889351,0.15027067158863386,0.0,0,"[3, 3, 2, 2, 3, 3, 2, 2]","[3, 3, 2, 2, 3, 3, 2, 2]"
2,73502,20,8,True,True,True,0.009027777777778448,0.8200598589481133,1.5419730226448503,33.79375,0.05000000000000426,1.1953399056811511,2.699461050552412,768,0.06988010575613576,0.06988010575613576,1716.3634960306808,0.0738391065735315,0.0,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[3, 3, 3, 2, 3, 2, 2, 2]"
3,73503,20,8,True,False,False,0.09062500000000062,0.7460895160514047,1.590844640067254,34.54375,1.4000000000000057,1.023622774158087,2.826429905033047,766,0.20557247781912283,0.20557247781912283,899.921300006099,1.0431376496278464,0.0,0,"[3, 3, 3, 3, 2, 2, 3, 1]","[3, 3, 3, 3, 2, 2, 3, 1]"
