update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,419706.0834899545,0.0,0.0,0.95,1.0,0.875,0.875,0.07142857142857244,0.8000000000000002,1.1102230246251565e-16,0.19991610738255033,0.8000838926174496,0,-0.01641847032587975,2.216052609682083,2.755251610279083,0.14632622353641372,0.923529851436615,1.4308839589357376,4.432461809925735,0.029192926025390625,0.0002998847409179881,19.96472716331482
2,2048,45637.534189844504,0.0,0.0,0.95,1.0,0.875,0.875,0.07142857142857244,0.7699180876201338,0.02145157755415799,0.19929732103645148,0.8007026789635485,1,-0.004626643983647228,0.08502428950741887,2.750248682498932,-0.08127316847563595,1.08235102891922,2.074347111582756,1.485454408824444,0.07607120807349448,0.0002995391413931026,39.51932954788208
3,3072,838550.0132450489,1.0,1.0,1.0,1.0,1.0,1.0,0.03749999999999987,0.7357822160370844,0.036823991472945426,0.22820763956904996,0.77179236043095,2,0.008223212230950594,1.0444082826375962,2.749620866775513,-0.0314171776932672,1.0990331530570985,7.11803777217865,3.885431486368179,0.38742048900000015,0.00029896373431476147,59.74992489814758
4,4096,419195.55431060493,0.0,0.0,0.95,1.0,0.875,0.875,0.07142857142857194,0.7357822160370844,0.036823991472945426,0.25950814984272236,0.7404918501572777,0,0.0014537137933075428,0.3508453920483589,2.7360493659973146,-0.021614539074583505,1.02709601521492,1.9415588796138763,2.0992767959833145,0.04710128697246249,0.00029815940691897306,77.72040677070618
5,5120,442038.8817864745,0.5,0.5,0.975,1.0,0.9375,0.9375,0.07008928571428646,0.7109771241227499,0.05338629268286744,0.2681140801644399,0.7318859198355602,2,-0.003534283523913473,0.3217524170875549,2.728381860256195,0.025567695509407073,0.9867942541837692,0.8854252576828003,2.2542638316750527,0.2851250567406367,0.00029712739942028293,96.95002794265747
6,6144,706831.0418639723,1.0,1.0,1.0,1.0,1.0,1.0,0.07500000000000107,0.6926335148995785,0.0685621471254345,0.3032305821392693,0.6967694178607308,1,0.001654021313879639,0.4155764289200306,2.721486175060272,0.007841110809062935,1.0003474682569504,1.5488815739750863,2.247915267944336,0.24460300300366974,0.00029586930309945264,117.67831015586853
7,7168,154364.39094507694,0.0,0.0,0.95,1.0,0.875,0.875,0.0785714285714297,0.6739495964009136,0.08353316298770452,0.3603179275831616,0.6396820724168384,1,0.0008793838322162628,0.05294473175890744,2.710600769519806,-0.011384641345965462,1.0004993587732316,1.32437357455492,0.49746991470456126,0.036713598528386605,0.00029438705784982027,135.83531522750854
8,8192,486856.26718696207,1.0,1.0,1.0,1.0,1.0,1.0,0.06250000000000089,0.6591189371249105,0.09583579879104652,0.3285971685971686,0.6714028314028314,1,0.002312989823985845,0.23195818141102792,2.710463011264801,0.02284114250671445,0.9857639580965042,1.352164551615715,3.0655820846557615,0.13123271465760347,0.0002926829491861255,155.50434184074402
9,9216,838473.2213840559,1.0,1.0,1.0,1.0,1.0,1.0,0.08750000000000124,0.6457857224587269,0.10721445607620413,0.3531009014879983,0.6468990985120018,2,-0.0010215321672149003,0.19961893931031227,2.700967538356781,0.021349766826910876,0.9962093532085419,0.8328903272747994,1.9441867768764496,0.15944774830898822,0.0002907596047204114,175.32806253433228
10,10240,860582.4111082181,1.0,1.0,1.0,1.0,1.0,1.0,0.07500000000000107,0.6339405765666262,0.11778453269970637,0.3685403708655467,0.6314596291344533,1,-0.0012758844299241901,0.14591641463339328,2.6902510285377503,0.020608164652959737,0.9901530712842941,1.0563654482364655,1.7126286037266254,0.4289814209709525,0.00028861999011043737,195.184175491333
