update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,419701.37351503223,0.0,0.0,0.95,1.0,0.875,0.875,0.07142857142857244,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,0,0.043498502718284725,1.4854305624961852,2.758849835395813,0.07255237214267254,3.7925042033195497,1.6768344044685364,5.7815493969246745,0.0025628906249999996,0.0002998847409179881,19.226797819137573
2,2048,45652.849896371365,0.0,0.0,0.95,1.0,0.875,0.875,0.07142857142857244,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.13682904578745364,0.08753749773604795,2.755769670009613,0.872181598097086,2.05813205242157,13.30919474363327,1.2101776644587516,0.7290000000000001,0.0002995391413931026,36.759671211242676
3,3072,838535.1117364755,1.0,1.0,1.0,1.0,1.0,1.0,0.04687500000000022,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,-0.00793180726468563,1.0963428974151612,2.748026502132416,-0.4919441282749176,6.891762864589691,1.4745363250374794,3.4521907329559327,0.08862938119652508,0.00029896373431476147,56.34488582611084
4,4096,419214.7598156482,0.0,0.0,0.95,1.0,0.875,0.875,0.09285714285714418,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,0,0.09956820763181895,0.3787287324666977,2.7381747007369994,-0.42267165184020994,6.25859147310257,0.6793794319033623,1.9266306325793265,0.01077526366430583,0.00029815940691897306,73.73224425315857
5,5120,441943.05480590835,0.5,0.5,0.975,1.0,0.9375,0.9375,0.09330357142857276,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.05898180732037872,0.36584439408034086,2.7399856448173523,0.01897099129855633,4.805810433626175,1.2790084093809129,1.714904536306858,0.07799523871156394,0.00029712739942028293,93.03793501853943
6,6144,794735.2414404564,1.0,1.0,1.0,1.0,1.0,1.0,0.09375000000000133,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.02140993680804968,0.5340433165431022,2.736850142478943,-0.2260726842621807,4.109668040275574,3.404289072751999,2.615775252133608,0.13549382996891882,0.00029586930309945264,111.8438069820404
7,7168,66324.0522931423,0.0,0.0,0.95,1.0,0.875,0.875,0.10714285714285866,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.0037129064090549945,0.035575724780210295,2.726767361164093,-0.20598363801836966,8.506420457363129,1.2162675604224205,0.7727819077670575,0.01647288656528458,0.00029438705784982027,129.8025152683258
8,8192,596792.1458449215,1.0,1.0,1.0,1.0,1.0,1.0,0.09375000000000133,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.05258026346564293,0.5289047248661518,2.715558612346649,0.1805214392952621,4.7155957281589505,4.3317813038825985,1.11264502517879,0.36801446004700267,0.0002926829491861255,148.73619890213013
9,9216,728427.089804519,1.0,1.0,1.0,1.0,1.0,1.0,0.09687500000000138,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.034728808840736744,0.45972996950149536,2.7042840838432314,-0.4219962120056152,5.349217748641967,0.8289506152272225,1.4377286285161972,0.044741966893469313,0.0002907596047204114,168.51560378074646
10,10240,882537.6878065697,1.0,1.0,1.0,1.0,1.0,1.0,0.09687500000000138,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.09666856406256556,0.4304584890604019,2.697204327583313,-0.39290659576654435,4.434093415737152,0.51927575096488,1.2584867175668477,0.005439578654710006,0.00028861999011043737,187.2348735332489
11,11264,486865.09581039846,1.0,1.0,1.0,1.0,1.0,1.0,0.09375000000000133,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.07107187581714243,0.20375378858298063,2.6970059394836428,0.40801255237311124,2.6057518064975738,2.6103572309017182,1.3620043970644473,0.5063481116790235,0.00028626740448684966,206.79985785484314
12,12288,838497.0457297093,1.0,1.0,1.0,1.0,1.0,1.0,0.07187500000000058,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.01376111963763833,0.23449088595807552,2.6886974692344667,-0.2861164825037122,4.095787298679352,1.628212933987379,0.7785501226782798,0.0684001216402085,0.00028370547536616097,225.36578845977783
13,13312,860625.1996896565,1.0,1.0,1.0,1.0,1.0,1.0,0.08750000000000036,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.09205123344436288,0.20618415847420693,2.673227107524872,-0.43221630454063414,4.9947656154632565,0.5414120778441429,1.4592528864741325,0.00831585796260456,0.0002809381530573832,244.60534811019897
14,14336,465.11786060780287,0.0,0.0,0.95,1.0,0.875,0.875,0.10000000000000142,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.1644613285548985,0.013123141718097031,2.671839964389801,-0.40503767430782317,5.136314737796783,1.6180486172437667,0.67502920627594,0.0010110141911438104,0.0002779697045709368,261.92810702323914
15,15360,750767.8619342521,1.0,1.0,1.0,1.0,1.0,1.0,0.08750000000000124,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.10708034043200314,0.2307654857635498,2.679609227180481,-0.3864607155323029,21.962800478935243,0.6986105978488922,0.7704150345176458,0.00012291572310285494,0.00027480470703923057,281.3745160102844
16,16384,574495.3307325365,1.0,1.0,1.0,1.0,1.0,1.0,0.10625000000000151,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.052740474604070185,0.11107828989624977,2.6898906588554383,0.037811528379097584,3.519481712579727,1.0528319612145425,0.9725838534533977,0.0017085937499999998,0.00027144804065905466,299.6683690547943
17,17408,882468.0267284289,1.0,1.0,1.0,1.0,1.0,1.0,0.09375000000000133,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.008788895793259144,0.14863289296627044,2.689161992073059,0.6028455995023251,3.245182383060455,4.640102759003639,1.1672949507832526,0.44179444047256494,0.0002679048811666714,318.95800042152405
18,18432,816725.1167663876,1.0,1.0,1.0,1.0,1.0,1.0,0.08750000000000124,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.015787834767252207,0.12431486286222934,2.6805742740631104,-0.3453729489818215,5.022936296463013,0.9552672296762467,1.6639582604169845,0.08951981681561147,0.0002641806918572047,337.3485543727875
19,19456,508632.57752517145,1.0,1.0,1.0,1.0,1.0,1.0,0.08125000000000115,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.02624316457659006,0.04267971985973418,2.6700589776039125,-0.20609040395356715,9.323427641391755,1.4427514761686324,0.37112125335261226,0.05598518440330577,0.00026028121516063503,356.31673884391785
20,20480,882608.9128474027,1.0,1.0,1.0,1.0,1.0,1.0,0.06562500000000049,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.042618989991024134,0.06315286587923766,2.6618443608283995,-0.08344357996247709,3.7372092843055724,2.7930214285850523,0.4916363678872585,0.14588673324738585,0.0002562124637873889,374.8564932346344
21,21504,442840.89247988164,1.0,1.0,1.0,1.0,1.0,1.0,0.08125000000000115,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.03344427719712258,0.0282081195153296,2.653610610961914,-0.2733900001272559,9.780927455425262,0.5860410086810589,0.4705425828695297,0.017736420977363956,0.00025198071145717487,393.2944984436035
22,22528,882520.6468615104,1.0,1.0,1.0,1.0,1.0,1.0,0.06875000000000075,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.04498542742803693,0.04639538927003741,2.648491954803467,-0.09425016222521662,4.136709702014923,2.7378582239151,0.42806761190295217,0.1426473357162792,0.00024759248322536254,411.95574402809143
23,23552,772805.9565712288,1.0,1.0,1.0,1.0,1.0,1.0,0.07500000000000062,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.05528226410970092,0.044334530364722013,2.645179569721222,-0.4029992774128914,5.549550259113312,0.6038472101092338,0.4815570469945669,0.017342585862643065,0.0002430545454218202,431.9507110118866
24,24576,552560.5799672697,1.0,1.0,1.0,1.0,1.0,1.0,0.08125000000000115,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.05300846826285124,0.01904937569051981,2.646102857589722,-0.1243688588961959,3.6279601752758026,0.7679604038596153,0.27003774605691433,0.04519147743333862,0.00023837389521772477,450.3892066478729
25,25600,882594.891065581,1.0,1.0,1.0,1.0,1.0,1.0,0.06250000000000067,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.029396385158179328,0.03859347999095917,2.644940900802612,-0.05284520285204053,2.929897928237915,1.4840308383107186,0.4001761771738529,0.052337950030011786,0.00023355774983643056,469.23132514953613
26,26624,442805.37207333895,1.0,1.0,1.0,1.0,1.0,1.0,0.06250000000000089,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.010664740187348799,0.021608633967116476,2.6366613149642943,-0.02024292480200529,6.575810128450394,1.315982535481453,0.39169866815209387,0.2525606199185696,0.00022861353542503438,488.5514032840729
27,27648,882476.2527544443,1.0,1.0,1.0,1.0,1.0,1.0,0.06875000000000031,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,-0.00451980521902442,0.03837159760296345,2.6264376759529116,-0.3046116557437927,3.6300723552703857,2.454269605875015,0.450523429363966,0.0568619912055926,0.00022354887560379483,507.15422463417053
28,28672,486844.08599474095,1.0,1.0,1.0,1.0,1.0,1.0,0.07500000000000062,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.01213194541633129,0.018455394264310598,2.6162445664405825,-0.26073960997164247,3.7315314292907713,1.6424190789461135,0.2990321766585112,0.006913090664134324,0.00021837157971106228,526.4862802028656
