episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73501,0,0,20,35.25,2.120528418923346,2.120528418923346
1,73501,1,1,21,34.4,0.29324998370883726,1.7818061033380166
1,73501,2,4,24,35.25,1.5914034282754477,1.5914034282754477
1,73501,3,3,23,31.900000000000002,2.6740202455318913,2.6740202455318913
1,73501,4,5,25,38.800000000000004,2.759298058663932,2.759298058663932
1,73501,5,5,25,38.800000000000004,2.144095824440805,2.144095824440805
1,73501,6,1,21,34.45,0.8888305052652185,0.8888305052652185
1,73501,7,1,21,34.4,0.3092819289499485,1.7877284490182728
1,73501,8,6,26,35.85,1.1509725509270046,1.1509725509270046
1,73501,9,0,20,35.25,2.3707739651512734,2.3707739651512734
1,73501,10,2,22,33.300000000000004,2.097571954477531,2.097571954477531
1,73501,11,3,23,31.900000000000002,0.3301838397249569,0.3301838397249569
1,73501,12,4,24,35.2,0.7740026601603746,1.2861219242543636
1,73501,13,5,25,38.800000000000004,1.128583916414301,1.128583916414301
1,73501,14,0,20,35.25,2.657311360533329,2.657311360533329
1,73501,15,7,27,33.9,1.0062059855668588,1.0062059855668588
1,73501,16,7,27,33.9,1.236001083216973,1.236001083216973
1,73501,17,6,26,35.85,1.2918157258053207,1.2918157258053207
1,73501,18,2,22,33.300000000000004,2.115719066120505,2.115719066120505
1,73501,19,4,24,35.2,0.3094209162578722,0.3094209162578722
2,73502,0,1,21,33.75,2.2481424703270156,2.2481424703270156
2,73502,1,0,20,37.35,0.29421376138416194,0.29421376138416194
2,73502,2,4,24,33.800000000000004,0.5235539047713141,0.5235539047713141
2,73502,3,3,23,32.6,0.8068038249573284,0.8068038249573284
2,73502,4,5,25,39.35,1.037843878676658,1.037843878676658
2,73502,5,5,25,39.35,0.3402753538133619,0.3402753538133619
2,73502,6,0,20,37.35,0.9184097709567373,0.9184097709567373
2,73502,7,0,20,37.300000000000004,0.6797851840528212,2.5647399686264736
2,73502,8,7,27,34.300000000000004,1.4579186809474936,1.4579186809474936
2,73502,9,1,21,33.75,1.426049870466053,1.426049870466053
2,73502,10,2,22,33.15,2.100166223514548,2.100166223514548
2,73502,11,4,24,33.75,0.4003913480996054,0.4003913480996054
2,73502,12,4,24,33.7,0.793697965392493,2.8536841498678847
2,73502,13,2,22,33.15,1.608171949673066,1.608171949673066
2,73502,14,6,26,34.65,0.8336356543057319,0.8336356543057319
2,73502,15,7,27,34.300000000000004,0.7444531896555809,0.7444531896555809
2,73502,16,6,26,34.65,1.9973614831125848,1.9973614831125848
2,73502,17,1,21,33.75,2.146950364309256,2.146950364309256
2,73502,18,2,22,33.15,1.9891722675667898,1.9891722675667898
2,73502,19,3,23,32.550000000000004,0.565900107309914,2.3813444941947925
3,73503,0,1,21,34.0,0.1430223972009225,0.1430223972009225
3,73503,1,1,21,34.0,0.06519470915993283,0.06519470915993283
3,73503,2,2,22,32.85,0.10250621624169322,0.10250621624169322
3,73503,3,3,23,31.700000000000003,1.0033388449835126,2.9577044648318402
3,73503,4,5,25,39.2,1.6763248179854155,1.6763248179854155
3,73503,5,4,24,36.85,0.5384086621793323,2.5982934275205536
3,73503,6,7,27,35.85,0.4100945095545922,0.4100945095545922
3,73503,7,0,20,37.75,1.9337914849912958,1.9337914849912958
3,73503,8,0,20,37.75,2.530672848340494,2.530672848340494
3,73503,9,1,21,33.95,0.3004484719373952,2.0664559624872525
3,73503,10,4,24,36.9,2.5512218487496425,2.5512218487496425
3,73503,11,3,23,31.700000000000003,0.6361695333382038,0.6361695333382038
3,73503,12,2,22,32.85,1.516994696084274,1.516994696084274
3,73503,13,2,22,32.800000000000004,0.87414187600041,1.1063290214932286
3,73503,14,0,20,37.75,1.9141332885596207,1.9141332885596207
3,73503,15,6,26,34.9,0.664173134785828,2.296067183168568
3,73503,16,6,26,34.9,1.0812908763739366,2.831836904032594
3,73503,17,3,23,31.75,2.347134040278564,2.347134040278564
3,73503,18,5,25,39.2,1.2718685771876699,1.2718685771876699
3,73503,19,6,26,35.550000000000004,1.6533382290974112,1.6533382290974112
