condition,case,episodes,variant,model_dir,attack_pattern,assignment_mode,case3_source_policy_case,case3_geometry,case3_maneuver,training_performed,optimizer_steps,backpropagation_performed,evaluation_device,target_coverage_success_count,target_coverage_success_rate,target_coverage_success_ci95_low,target_coverage_success_ci95_high,all_defenders_hit_count,all_defenders_hit_rate,all_defenders_hit_ci95_low,all_defenders_hit_ci95_high,cooperative_success_count,cooperative_success_rate,cooperative_success_ci95_low,cooperative_success_ci95_high,mission_success_count,mission_success_rate,mission_success_ci95_low,mission_success_ci95_high,E_co_time_s_mean,E_co_time_s_ci95_low,E_co_time_s_ci95_high,E_co_time_s_n,E_n_g_mean,E_n_g_ci95_low,E_n_g_ci95_high,E_n_g_n,E_miss_m_mean,E_miss_m_ci95_low,E_miss_m_ci95_high,E_miss_m_n,E_t_s_mean,E_t_s_ci95_low,E_t_s_ci95_high,E_t_s_n,mean_closest_approach_m_mean,mean_closest_approach_m_ci95_low,mean_closest_approach_m_ci95_high,mean_closest_approach_m_n,worst_closest_approach_m_mean,worst_closest_approach_m_ci95_low,worst_closest_approach_m_ci95_high,worst_closest_approach_m_n,mean_agent_return_mean,mean_agent_return_ci95_low,mean_agent_return_ci95_high,mean_agent_return_n,idbo_runtime_ms_mean,idbo_runtime_ms_ci95_low,idbo_runtime_ms_ci95_high,idbo_runtime_ms_n,idbo_repaired_cost_mean,idbo_repaired_cost_ci95_low,idbo_repaired_cost_ci95_high,idbo_repaired_cost_n,failure_class_counts
case1_supplement_n400_full,case1,80,full,/home/a2rl/reviewer_xiu_ablation_domainrand_v3_20260801/formal_evaluation_n100/selection/full/case1/seed8303/selected_model,nominal,fixed,,,,False,0,False,cpu,80,1.0,0.9541818704662597,1.0,80,1.0,0.9541818704662597,1.0,80,1.0,0.9541818704662597,1.0,80,1.0,0.9541818704662597,1.0,0.07649305555555662,0.07516480988779525,0.07782130122331798,80,0.03255354476978582,0.031067686066122195,0.03403940347344945,80,1.4348255141548871,1.3965888338597015,1.4730621944500728,80,26.897890625000247,26.79269720655032,27.003084043450176,80,0.8420661506024153,0.8123826701807957,0.8717496310240349,80,2.6251102418952046,2.5559988318235196,2.6942216519668896,80,441659.7636100164,441653.67899922363,441665.84822080913,80,0.0,0.0,0.0,80,nan,nan,nan,0,"{""mission_success"": 80}"
