update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,126012728.51464844,0.5,0.5,0.029910714285712698,0.7709207698992026,0.02050192314079806,0.20013333333333333,-0.005119907966582104,0.879943597316742,2.7533628344535828,0.005414585021814952,0.0002999262307746768,32.51629424095154
2,12000,166464159.53222656,1.0,1.0,0.017187499999999023,0.7447134907005906,0.03889346430133574,0.22880833333333334,-0.004420928373292554,0.27692517191171645,2.744712066650391,0.0014493871011028142,0.00029970499590002654,65.06219148635864
3,18000,166241155.92089844,1.0,1.0,0.023437499999998668,0.7209505377346147,0.055391457832402055,0.25465,-0.004873988286271924,0.15117219612002372,2.7387138843536376,0.003777903916665043,0.0002993365137081604,98.0971622467041
4,24000,145737240.21191406,0.75,0.75,0.019419642857141754,0.6998194981053841,0.07026864069185325,0.28013333333333335,-0.009762620483525098,0.07934828493744135,2.7339569330215454,0.012392878183286327,0.0002988211478465144,130.33365535736084
5,30000,165878963.45214844,1.0,1.0,0.021874999999998868,0.6805327942208037,0.08374979552705271,0.2991333333333333,-0.008630355674540624,0.053296359814703466,2.727221667766571,0.010716643623585502,0.000298159406918973,162.93913006782532
6,36000,165945910.1376953,1.0,1.0,0.021874999999998757,0.6633420045196473,0.09578282320744701,0.32131666666666664,-0.011160826298873872,0.04074120344594121,2.7190608978271484,0.012419255986983579,0.0002973519439839389,195.85942268371582
7,42000,145331062.06054688,0.75,0.75,0.02075892857142739,0.6480300241607349,0.1066593649909569,0.33645833333333336,-0.014888470713049173,0.023488625790923832,2.708808934688568,0.027285082039621968,0.00029639955590984266,228.4381377696991
8,48000,165526409.9345703,1.0,1.0,0.017187499999999023,0.6344405159257341,0.11645029604829751,0.3527416666666667,-0.012383081373991444,0.01973071936517954,2.6981228232383727,0.017929915634882637,0.00029530318258873023,261.27511262893677
9,54000,165415698.015625,1.0,1.0,0.020312499999998956,0.6221214131269692,0.12512623706049597,0.36670833333333336,-0.013391553610563278,0.01714619677513838,2.6882228016853333,0.018591773449070752,0.0002940639060087029,293.84736800193787
10,60000,165455031.8388672,1.0,1.0,0.02656249999999849,0.6104063659395995,0.13317415270486888,0.3766,-0.013763687270693482,0.01568101136945188,2.676945650577545,0.02209885633600255,0.00029268294918612537,326.6349754333496
11,66000,165415660.3671875,1.0,1.0,0.018749999999998934,0.6002447421569674,0.14028471248406355,0.38986666666666664,-0.014320607692934573,0.01439393381588161,2.665301263332367,0.026664945891896885,0.00029116167495865663,359.3848695755005
12,72000,165332094.88671875,1.0,1.0,0.02656249999999849,0.5909569286405656,0.14674325668746777,0.39879166666666666,-0.015875848816358486,0.01567349028773606,2.65281423330307,0.026281390273415795,0.0002895015846402935,391.99995613098145
13,78000,165394504.86328125,1.0,1.0,0.0265624999999986,0.5824736233133142,0.15268163221607037,0.40879166666666666,-0.015618324157549069,0.013756612641736865,2.6400660157203673,0.026284764204298462,0.0002877043165397551,426.537070274353
14,84000,165289693.47070312,1.0,1.0,0.020312499999998956,0.5754016634300041,0.15787473675510857,0.4136666666666667,-0.016732290317304433,0.013689736183732749,2.627324879169464,0.02509324639438961,0.0002857716443436699,460.8688988685608
15,90000,165160722.25585938,1.0,1.0,0.018749999999998934,0.5687661731997655,0.16267652707482302,0.4239583333333333,-0.017306032695341856,0.013391696196049453,2.6135122656822203,0.031094087435379624,0.00028370547536616097,493.7785632610321
16,96000,165152904.9345703,1.0,1.0,0.02343749999999878,0.5629087568590936,0.16683294029280585,0.43005,-0.01675224145874381,0.012809258745983243,2.600891923904419,0.032908684387952095,0.00028150784866655756,526.4720311164856
17,102000,165228917.609375,1.0,1.0,0.0265624999999986,0.5574476045175107,0.17069038939780276,0.43719166666666665,-0.014018658857094125,0.012815152341499925,2.5892977595329283,0.020005453693345186,0.00027918093303708956,559.2745785713196
18,108000,165256322.46972656,1.0,1.0,0.020312499999998845,0.5530569853741761,0.17402159499703987,0.44298333333333334,-0.014090134028811008,0.01277736872434616,2.5771958351135256,0.01847887797474861,0.00027672702486255125,591.6653738021851
19,114000,165177581.06640625,1.0,1.0,0.018749999999999045,0.5483456924617556,0.1771793251597022,0.4481583333333333,-0.011257380724418908,0.012831902131438255,2.5659444093704225,0.01909560180050631,0.000274148545854047,623.7303602695465
20,120000,165163948.18554688,1.0,1.0,0.02656249999999849,0.544326383828664,0.18020614132005644,0.451775,-0.011161151112173685,0.012710329657420517,2.5566926121711733,0.018308587130413702,0.00027144804065905466,656.6403348445892
21,126000,165276350.30664062,1.0,1.0,0.026562499999998712,0.5408511904827262,0.18261244065168314,0.4568833333333333,-0.013322329684160649,0.012309896992519498,2.547467219829559,0.01801759176993122,0.0002686281743501657,689.147570848465
22,132000,165391798.81640625,1.0,1.0,0.029687499999998535,0.5378695413642411,0.18485841072781342,0.4575666666666667,-0.01333007383509539,0.01249269749969244,2.5379326820373533,0.019445214317478234,0.0002656917297949805,721.6228246688843
23,138000,165072836.45507812,1.0,1.0,0.0265624999999986,0.5350148884192447,0.1869184194122481,0.46386666666666665,-0.01506254889536649,0.012478831550106406,2.5288893580436707,0.021810787991036973,0.0002626416049097537,754.3161544799805
24,144000,165142777.38867188,1.0,1.0,0.021874999999998757,0.5325949975242344,0.188845780736805,0.4631,-0.01105530234053731,0.012733521731570363,2.5201292395591737,0.019366593274831145,0.00025948080979950103,787.2996673583984
25,150000,165086543.53320312,1.0,1.0,0.020312499999998845,0.5298758636599621,0.19046662238772868,0.46769166666666667,-0.013026755163446068,0.01260042553767562,2.510401427745819,0.0195658123499155,0.00025621246378738883,819.8254766464233
26,156000,165060820.68164062,1.0,1.0,0.018749999999998934,0.5277489806938268,0.19188481620624173,0.46975,-0.010849587375923874,0.012562006246298552,2.50146279335022,0.02018297733242313,0.00025283979233633894,852.5574431419373
27,162000,165235250.58203125,1.0,1.0,0.020312499999998845,0.5261719587912086,0.1931695699460372,0.47408333333333336,-0.012775342335226014,0.01245457106269896,2.492983269691467,0.01901255087715884,0.0002493661238658859,887.2892718315125
28,168000,165124489.77539062,1.0,1.0,0.028124999999998512,0.5243350273797833,0.19431190979656857,0.4734333333333333,-0.010846430313540623,0.012535459687933325,2.4852227210998534,0.0178797209891584,0.0002457948864674291,921.3873851299286
29,174000,165136872.88476562,1.0,1.0,0.015624999999999223,0.5224546492658568,0.19547867724894952,0.472925,-0.012180598289705812,0.012259197840467095,2.4784735798835755,0.02044287706067165,0.00024212960452111996,954.3087277412415
30,180000,165114040.47851562,1.0,1.0,0.017187499999999023,0.5207499776038568,0.19657426663343291,0.47880833333333334,-0.009356877312529831,0.01238351995125413,2.4721943020820616,0.020751838610113295,0.00023837389521772471,987.9589912891388
31,186000,165197474.59179688,1.0,1.0,0.021874999999998868,0.519253246010899,0.19735662428783254,0.4782166666666667,-0.007151520077604801,0.012246967665851117,2.4655937433242796,0.017419990926425277,0.0002345314649888935,1021.0052926540375
32,192000,165173009.84765625,1.0,1.0,0.0140624999999992,0.5184002188374607,0.19818525897530473,0.47920833333333335,-0.012953015498351306,0.012368816696107388,2.4580077528953552,0.020980260190640886,0.00023060610584935994,1053.7750215530396
33,198000,165203651.25195312,1.0,1.0,0.023437499999998668,0.5170448250847264,0.19878624318387303,0.48118333333333335,-0.012084901501657442,0.012507136072963476,2.45190349817276,0.025594099749810993,0.00022660169165468046,1086.6083710193634
34,204000,144752765.84960938,0.75,0.75,0.021205357142856065,0.5163246031368761,0.1994347007477068,0.4804583333333333,0.007442981412168592,0.011457020277157426,2.4471752524375914,0.012960390625204887,0.00022252217427820638,1119.2236828804016
35,210000,165043861.7265625,1.0,1.0,0.023437499999998668,0.5160051001514492,0.19990597777986555,0.48210833333333336,-0.0028763606096617877,0.012359305005520582,2.443520152568817,0.008359574939074622,0.0002183715797110622,1151.629267692566
36,216000,165044091.63476562,1.0,1.0,0.023437499999998668,0.5151981351360252,0.20049220982847982,0.48183333333333334,-0.013697281811619177,0.012379609374329447,2.438910686969757,0.019891067592898614,0.00021415400408897832,1184.3292036056519
