case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case2,1,90060,0,3,3,3,1,1,1,0.20000000000000284,0.0777777777777781,0.32752211333856596,1.9236019921143448,29.30000000000028
case2,1,90060,1,3,2,1,1,0,0,0.0,0.0,0.025396015510297076,2.9688670591697393,26.200000000000237
case2,1,90060,2,3,3,2,1,0,0,0.0,0.0,0.2581938492225816,2.8069980377816206,37.15000000000003
case2,1,90060,3,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.17635536506618993,1.1084822046271319,28.150000000000265
case2,1,90060,4,2,2,2,1,1,1,0.0,0.0,0.11027070192463467,1.5392222855736555,24.850000000000218
case2,1,90060,5,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.24174268129465804,2.324450909568549,26.750000000000245
case2,1,90060,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.13132765579674938,1.8914419432730534,26.30000000000024
case2,1,90060,7,2,2,2,1,1,1,0.0,0.0,0.1134191814901313,1.7447011065771294,27.550000000000257
