update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,166770649.43945312,1.0,1.0,0.040624999999998024,0.7708212341627221,0.020620592685572363,0.20001666666666668,-0.0028341835015453396,0.6330155864357948,2.7522553324699404,0.0010345971428899787,0.0002999262307746768,28.43455171585083
2,12000,146123021.0185547,0.75,0.75,0.029241071428569895,0.7446365247612884,0.0392028046978198,0.22910833333333333,-0.006925555225097924,0.36061546131968497,2.741662013530731,0.004653430715101616,0.00029970499590002654,57.64127802848816
3,18000,166135016.0439453,1.0,1.0,0.0265624999999986,0.7211886945805923,0.05575957799692752,0.25395,-0.004978139893501066,0.08246406950056553,2.732212853431702,0.0048722350091591985,0.0002993365137081604,87.27488136291504
4,24000,145452615.9482422,0.75,0.75,0.027008928571427147,0.7006248936208812,0.07062055373300923,0.279175,-0.008619223491405138,0.052997474651783706,2.7248444318771363,0.012667115669511264,0.0002988211478465144,116.24228429794312
5,30000,165757069.35546875,1.0,1.0,0.029687499999998312,0.6815626487156452,0.08401387218724628,0.30114166666666664,-0.004454749651631573,0.03323359908536076,2.718964660167694,0.01253775443961223,0.000298159406918973,145.02882075309753
6,36000,144938275.86523438,0.75,0.75,0.022767857142855848,0.6648717110995171,0.0960616639901355,0.31776666666666664,-0.00906938596162945,0.021497782692313193,2.714453101158142,0.023229728764935054,0.0002973519439839389,174.88341760635376
7,42000,165392625.23242188,1.0,1.0,0.023437499999998668,0.6494505153850418,0.10697958576462974,0.33311666666666667,-0.006725152884609997,0.017923667561262846,2.7083322048187255,0.021446333527639506,0.00029639955590984266,204.52034950256348
8,48000,165245175.35742188,1.0,1.0,0.02343749999999889,0.6358101298680301,0.1167191312822476,0.35086666666666666,-0.008811591868288815,0.015907429764047264,2.700721728801727,0.021321070158209963,0.00029530318258873023,234.4098355770111
9,54000,165508217.99414062,1.0,1.0,0.023437499999998668,0.6233920882486013,0.12554816192211654,0.36585833333333334,-0.009655198239488526,0.013045237865298986,2.690746486186981,0.025881906744614235,0.0002940639060087029,263.99322152137756
10,60000,165374688.64453125,1.0,1.0,0.029687499999998535,0.6122790714701625,0.13346022206804134,0.3731,-0.009619768208358437,0.011876566661521792,2.679505205154419,0.029868815469419017,0.00029268294918612537,293.9240357875824
