episode,case,target_num,hit_count,target_hit_count,target_sync_count,all_hit,all_sync,max_sync_spread,mean_sync_spread,mean_agent_return,team_return
1,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.5814664181322,8351.629328362644
2,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.53416741252875,8350.683348250575
3,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.5096835993696,8350.193671987392
4,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.5910760458093,8351.821520916186
5,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.50761854383165,8350.152370876633
6,case1,8,20,8,8,True,True,0.0500030517578125,0.03125,417.6345717319753,8352.691434639506
7,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.58265306893736,8351.653061378747
8,case1,8,19,8,7,True,False,0.0500030517578125,0.02500009536743164,423.6682652953547,8473.365305907093
9,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.57524729925206,8351.504945985042
10,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.53494091085156,8350.698818217032
11,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.5807562441099,8351.615124882199
12,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.58331179660746,8351.666235932149
13,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.59675146494993,8351.935029298998
14,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.62276335945353,8352.45526718907
15,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.5851984892506,8351.703969785012
16,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.5165583602153,8350.331167204306
17,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.5800878045149,8351.601756090298
18,case1,8,20,8,8,True,True,0.0500030517578125,0.01875019073486328,417.6065361042973,8352.130722085945
19,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.5767440565396,8351.534881130792
20,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,417.55252412073315,8351.050482414663
