case,episode,seed,defender_id,target_index,hit_time_s,terminal_abs_ny_g,hit_distance_m
case2,6,90006,4,4,24.850000000000218,0.20270337901783114,2.147673832752573
case2,6,90006,12,4,24.850000000000218,0.08982184931639108,1.8808124808507147
case2,6,90006,9,1,26.150000000000237,0.0534974016693848,2.4928112734199326
case2,6,90006,14,6,26.250000000000238,0.26736118299310746,2.9132545558717258
case2,6,90006,6,6,26.30000000000024,0.23856163796401839,2.675729379732195
case2,6,90006,5,5,26.700000000000244,0.027813492179328186,2.7750909675227855
case2,6,90006,13,5,26.750000000000245,0.38437730635577094,1.7722074181452252
case2,6,90006,7,7,27.550000000000257,0.29232188738707443,1.6765214764127054
case2,6,90006,15,7,27.550000000000257,0.5439411890839709,2.159866682167069
case2,6,90006,11,3,27.950000000000262,0.555481878741446,2.6515461512355896
case2,6,90006,19,3,27.950000000000262,0.18126126808634463,2.3401485801452915
case2,6,90006,3,3,28.150000000000265,0.5469288371191036,2.5000921761849786
case2,6,90006,0,0,29.20000000000028,0.2827711553796174,2.3986889639263707
case2,6,90006,16,0,29.30000000000028,0.2189711163342378,0.7746617836967918
case2,6,90006,10,2,64.59999999999847,0.2853839919439145,2.8415886489120896
case2,7,90007,4,4,24.850000000000218,0.2427525178968441,1.6576812056950627
case2,7,90007,12,4,24.850000000000218,0.06959593074176465,1.2716583061162952
case2,7,90007,9,1,26.150000000000237,0.2183760316825623,1.276496105344039
case2,7,90007,14,6,26.250000000000238,0.2580935010121589,1.570047140387283
case2,7,90007,6,6,26.30000000000024,0.026505043672177528,1.8931746376623324
case2,7,90007,5,5,26.750000000000245,0.008194197589173183,1.7838080017058018
case2,7,90007,13,5,26.750000000000245,0.008955446095703243,1.5425968531547571
case2,7,90007,7,7,27.550000000000257,0.5159073944849051,1.3634317548114354
case2,7,90007,15,7,27.550000000000257,0.34358271450735756,1.329483726841906
case2,7,90007,11,3,27.950000000000262,0.1340317159605039,1.2056757294333529
case2,7,90007,19,3,27.950000000000262,0.3508535065537641,0.8872915308065187
case2,7,90007,3,3,28.100000000000264,0.1611518342678404,2.7994809400381975
case2,7,90007,8,0,29.450000000000284,0.09139120120179609,2.963475071039608
case2,7,90007,16,0,29.500000000000284,0.10613442699668103,2.1428096322682766
case2,7,90007,2,2,37.25000000000002,0.7072950640795436,2.7081289163630657
case2,7,90007,18,2,65.8499999999984,0.12694160627196402,2.5409600737439333
case2,7,90007,10,2,66.04999999999839,0.1972011196377135,2.8885343525312637
case2,8,90008,4,4,24.850000000000218,0.5101697657972619,1.796247340201471
case2,8,90008,12,4,24.850000000000218,0.2073165336110726,2.058389015728552
case2,8,90008,9,1,26.150000000000237,0.6857252181310156,2.588708301063428
case2,8,90008,1,1,26.200000000000237,0.1735764970228227,2.617069456696681
case2,8,90008,14,6,26.250000000000238,0.43664786658521293,2.2525473066018953
case2,8,90008,6,6,26.30000000000024,0.09705054684805314,2.273865572444171
case2,8,90008,5,5,26.750000000000245,0.09739331517365973,2.4359506654678955
case2,8,90008,13,5,26.750000000000245,0.23144608899276128,1.1819329991985934
case2,8,90008,7,7,27.550000000000257,0.27506877605426194,2.379096122008226
case2,8,90008,15,7,27.550000000000257,0.44942647467772856,2.146470275739477
case2,8,90008,11,3,27.950000000000262,0.36506494866284456,1.527006895812136
case2,8,90008,19,3,27.950000000000262,0.08754814807853414,0.5146176729451183
case2,8,90008,3,3,28.150000000000265,0.25096415270654915,1.123576354187775
case2,8,90008,0,0,29.10000000000028,0.3573696936059761,2.6899136008266464
case2,8,90008,8,0,29.15000000000028,0.5371816639787167,2.2760880859728507
case2,8,90008,16,0,29.30000000000028,0.5398857493426682,0.9384071374091093
case2,8,90008,10,2,37.30000000000002,0.06585556241186163,2.034480354962198
case2,8,90008,18,2,71.84999999999806,0.05985168125448613,2.933298684673187
case2,9,90009,4,4,24.850000000000218,0.20426930228982634,1.8852169666106509
case2,9,90009,12,4,24.850000000000218,0.04283052136989057,1.9930119522672671
case2,9,90009,9,1,26.100000000000236,0.04899774731591948,2.66360667207299
case2,9,90009,17,1,26.150000000000237,0.19345745371950104,2.2794480342217196
case2,9,90009,14,6,26.250000000000238,0.22852029163249105,1.9005468394188563
case2,9,90009,6,6,26.30000000000024,0.44311748381727156,2.773167606878044
case2,9,90009,5,5,26.700000000000244,0.12833908859643167,2.934232201136213
case2,9,90009,13,5,26.750000000000245,0.11029011046833594,0.7684494061900462
case2,9,90009,11,3,28.000000000000263,0.06701271806686271,1.1239207097058599
case2,9,90009,19,3,28.000000000000263,0.0807591898631386,0.5704351183581916
case2,9,90009,0,0,29.15000000000028,0.28000373505214926,0.9545254131725999
case2,9,90009,8,0,29.15000000000028,0.29938263277915905,2.4606637592729617
case2,9,90009,16,0,29.30000000000028,0.09796542055877347,1.1386142679588953
case2,9,90009,18,2,37.15000000000003,0.13823020200100766,2.374347286104904
case2,9,90009,10,2,63.749999999998515,0.07850017938274718,2.962201555126321
case2,9,90009,2,2,63.899999999998506,0.34087749054421274,2.603103789866816
case2,10,90010,4,4,24.850000000000218,0.3216662007336542,1.6486478077779898
case2,10,90010,12,4,24.850000000000218,0.2696099161687404,1.7879987832068154
case2,10,90010,1,1,26.150000000000237,0.6169037386169411,2.0308532689401835
case2,10,90010,17,1,26.150000000000237,0.22886836971577929,2.120678889935582
case2,10,90010,14,6,26.250000000000238,0.3084100442073726,1.7909500655109747
case2,10,90010,6,6,26.30000000000024,0.2176982547709787,2.9761539825497705
case2,10,90010,7,7,27.550000000000257,0.469990243759268,0.5456231482545709
case2,10,90010,15,7,27.550000000000257,0.4157904592522615,1.9224683449032507
case2,10,90010,11,3,27.950000000000262,0.3119168217982477,1.3354991528710494
case2,10,90010,19,3,27.950000000000262,0.20889472092600425,0.8245592220327757
case2,10,90010,3,3,28.100000000000264,0.14751940024018007,2.6538711964041553
case2,10,90010,0,0,29.15000000000028,0.08171309706057514,1.9517973498809504
case2,10,90010,8,0,29.15000000000028,0.10855154679003079,1.1283204363029036
case2,10,90010,16,0,29.30000000000028,0.3153634238504414,2.1335348510037297
case2,10,90010,18,2,62.09999999999861,0.2928672856637498,2.5656941491546243
case2,10,90010,10,2,62.149999999998606,0.13512539640070892,2.6957611754716337
case2,10,90010,2,2,63.59999999999852,0.2558015939063352,2.8627446941804546
case2,11,90011,1,1,26.150000000000237,0.6189020682806883,2.80387734746609
case2,11,90011,9,1,26.150000000000237,0.24513760058896672,2.4592850459845748
case2,11,90011,17,1,26.150000000000237,0.43963964047034765,2.335724703156912
case2,11,90011,14,6,26.250000000000238,0.24173411972448372,2.9496823306080517
case2,11,90011,6,6,26.30000000000024,0.17060751739190488,2.6657967524733044
case2,11,90011,5,5,26.700000000000244,0.10774565574555617,2.189433457078413
case2,11,90011,13,5,26.700000000000244,0.5842872623875865,2.5570736963087946
case2,11,90011,11,3,27.950000000000262,0.21726203408914452,1.3790106287816108
case2,11,90011,19,3,27.950000000000262,0.1263905095190065,0.23971757772447447
case2,11,90011,3,3,28.100000000000264,0.0064816254521045885,2.6725856386436364
case2,11,90011,0,0,29.10000000000028,0.10860106726705261,2.757892359138062
case2,11,90011,8,0,29.15000000000028,0.2908763733287215,1.9951066818789802
case2,11,90011,16,0,29.30000000000028,0.4339322876169568,1.1018396910687518
case2,11,90011,18,2,37.15000000000003,0.7847223297981191,2.8251590841972463
case2,11,90011,2,2,37.25000000000002,0.3769319991804799,2.90032055272229
case2,12,90012,4,4,24.850000000000218,0.33802364267027407,1.7256038968471494
case2,12,90012,12,4,24.850000000000218,0.00492425694542073,1.5530901050451056
case2,12,90012,9,1,26.150000000000237,0.3012494588563662,2.487289659228387
case2,12,90012,1,1,26.200000000000237,0.5081365042024605,2.6065626290528328
case2,12,90012,14,6,26.250000000000238,0.10222004218441494,2.312897028447818
case2,12,90012,6,6,26.30000000000024,0.20697704864971384,2.368553727265901
case2,12,90012,7,7,27.550000000000257,0.4394898154657249,1.938007918020663
case2,12,90012,15,7,27.550000000000257,0.474715847165897,2.331495185523785
case2,12,90012,11,3,27.950000000000262,0.1812554602011957,1.4591979043946204
case2,12,90012,19,3,27.950000000000262,0.29851283648929816,0.8893338127644406
case2,12,90012,3,3,28.150000000000265,0.43436648901133906,2.009026358901355
case2,12,90012,0,0,29.15000000000028,0.3958350943771581,2.8470739139123378
case2,12,90012,8,0,29.15000000000028,0.17385220916846722,2.339521327461574
case2,12,90012,16,0,29.30000000000028,0.15186744658630658,1.4380096376171156
case2,12,90012,2,2,37.25000000000002,0.5565251812143629,2.670092700571844
case2,12,90012,5,5,40.64999999999983,0.16815534793302522,0.9110388096820867
case2,12,90012,10,2,62.99999999999856,0.040582546247725934,2.77019517557009
case2,13,90013,4,4,24.850000000000218,0.480002833478888,1.834791918523891
case2,13,90013,12,4,24.850000000000218,0.1298542188744678,1.8342985090410728
case2,13,90013,9,1,26.100000000000236,0.16676427319207798,2.261047768005505
case2,13,90013,1,1,26.150000000000237,0.601562828230203,2.382133710484212
case2,13,90013,17,1,26.150000000000237,0.17032612813839232,2.670822690418233
case2,13,90013,14,6,26.250000000000238,0.037867933282989485,1.82932689796654
case2,13,90013,6,6,26.30000000000024,0.14494035726025284,2.03207289808751
case2,13,90013,11,3,27.950000000000262,0.29775305454321255,2.232913570601147
case2,13,90013,19,3,27.950000000000262,0.14485802518648583,0.6443513201769114
case2,13,90013,3,3,28.100000000000264,0.22728200165641527,2.882415477914912
case2,13,90013,0,0,29.10000000000028,0.13627666767207394,2.8676605293010993
case2,13,90013,8,0,29.15000000000028,0.10453293130019115,2.100400723752668
case2,13,90013,16,0,29.30000000000028,0.22835161338012147,2.1678363675268573
case2,13,90013,18,2,37.15000000000003,0.35331163006000876,2.5853492324205294
case2,13,90013,10,2,37.200000000000024,0.5130071586388109,2.7549351995728544
case2,13,90013,5,5,50.09999999999929,0.17600824489008784,2.7965209191779996
case2,13,90013,2,2,71.94999999999806,0.04497506895662785,2.9264576636980384
case2,14,90014,4,4,24.850000000000218,0.23024326004646584,2.306958449072876
case2,14,90014,12,4,24.850000000000218,0.4570190618657899,1.611178102693271
case2,14,90014,1,1,26.150000000000237,0.6550999906605229,1.7704786818257312
case2,14,90014,9,1,26.150000000000237,0.21939320962383294,2.9755749194965246
case2,14,90014,5,5,26.700000000000244,0.0626536330489141,2.4267750402817376
case2,14,90014,13,5,26.750000000000245,0.4491049851565336,1.2456941148300023
case2,14,90014,11,3,27.950000000000262,0.41131182230969743,1.6527783217552499
case2,14,90014,19,3,27.950000000000262,0.350838757690735,0.9700892663706212
case2,14,90014,3,3,28.100000000000264,0.2608986062818093,2.8002361607389314
case2,14,90014,0,0,29.15000000000028,0.6161071787416953,1.895468325838304
case2,14,90014,8,0,29.15000000000028,0.31207269176270624,2.4842352117838113
case2,14,90014,16,0,29.30000000000028,0.599511006116548,1.8755526905711504
case2,14,90014,18,2,64.49999999999848,0.12795988704513148,2.763317788091464
case2,14,90014,2,2,64.69999999999847,0.22792851638508477,2.995235146751984
case2,14,90014,10,2,65.39999999999843,0.3512056342920462,2.99851243714332
case2,15,90015,4,4,24.850000000000218,0.28950607925488403,2.492422870311311
case2,15,90015,12,4,24.850000000000218,0.23067794689197443,1.7514374880907286
case2,15,90015,14,6,26.250000000000238,0.09970243927802944,2.7372837087078232
case2,15,90015,6,6,26.30000000000024,0.006787672704400699,2.024420259421
case2,15,90015,5,5,26.700000000000244,0.4407234729162767,2.092612442868353
case2,15,90015,13,5,26.700000000000244,0.215829299918738,2.739608247412084
case2,15,90015,7,7,27.550000000000257,0.5352453627687179,2.05623442732278
case2,15,90015,15,7,27.550000000000257,0.3505122918057061,2.647778091647943
case2,15,90015,11,3,27.950000000000262,0.24127401304551788,1.8169401826352936
case2,15,90015,19,3,27.950000000000262,0.08619997466886925,0.712802651172099
case2,15,90015,3,3,28.150000000000265,0.3391383195748733,2.015337859612692
case2,15,90015,0,0,29.25000000000028,0.41169319239431224,1.6316122032000338
case2,15,90015,8,0,29.25000000000028,0.3455983201889836,1.170797387887171
case2,15,90015,10,2,64.44999999999848,0.15266950303215573,2.807933094524939
case2,15,90015,2,2,64.69999999999847,0.4283431267760409,2.927162220062785
case2,16,90016,4,4,24.850000000000218,0.30910904319476074,1.4839737963195783
case2,16,90016,12,4,24.850000000000218,0.05788631934636913,2.044631795276627
case2,16,90016,17,1,26.150000000000237,0.5870791278913797,2.874294672657076
case2,16,90016,14,6,26.250000000000238,0.17269435743699474,1.9714438754576988
case2,16,90016,6,6,26.35000000000024,0.23494190042762594,2.8628637243094013
case2,16,90016,5,5,26.700000000000244,0.1262558561375519,2.873776376502747
case2,16,90016,13,5,26.750000000000245,0.32499863391549677,1.7264294831176457
case2,16,90016,11,3,27.950000000000262,0.11660852411054579,2.159902204937712
case2,16,90016,19,3,27.950000000000262,0.0682731340210765,0.6216855412449561
case2,16,90016,3,3,28.100000000000264,0.03300570531016307,2.7981531236179937
case2,16,90016,0,0,29.10000000000028,0.13175259999442596,2.8718690441511003
case2,16,90016,8,0,29.15000000000028,0.2501387448609686,1.5920849482469392
case2,16,90016,16,0,29.30000000000028,0.17841200570229757,1.6816368780969158
case2,16,90016,10,2,65.29999999999843,0.2649426973075381,2.91689943202001
case2,17,90017,4,4,24.850000000000218,0.1636635785875941,1.5531790955165083
case2,17,90017,12,4,24.850000000000218,0.29704135346101457,1.843629770995177
case2,17,90017,9,1,26.100000000000236,0.21914888530383103,2.802955131106514
case2,17,90017,1,1,26.150000000000237,0.12479659642324915,1.2149660588713747
case2,17,90017,17,1,26.150000000000237,0.4911951323964019,1.7588159417510978
case2,17,90017,14,6,26.250000000000238,0.19240386607374632,2.702139347801965
case2,17,90017,6,6,26.30000000000024,0.34151255313598705,2.006279742587448
case2,17,90017,5,5,26.750000000000245,0.3125530600551707,1.8319222140672302
case2,17,90017,13,5,26.750000000000245,0.2729217543972852,1.065548720511944
case2,17,90017,7,7,27.550000000000257,0.14545608002902205,1.1250841382111452
case2,17,90017,15,7,27.550000000000257,0.19073992731248546,0.7630309803683163
case2,17,90017,11,3,28.000000000000263,0.05922292740130779,0.7047623199628588
case2,17,90017,19,3,28.000000000000263,0.1472979239261511,1.82494240317774
case2,17,90017,0,0,29.15000000000028,0.4321948041213836,2.1958995566910615
case2,17,90017,8,0,29.15000000000028,0.06948282181648775,2.105149056019577
case2,17,90017,16,0,29.30000000000028,0.37390809964248256,1.692375669108156
case2,17,90017,2,2,37.350000000000016,0.2902070082885086,2.9947563843785177
case2,17,90017,10,2,71.64999999999807,0.2986653622059775,2.987344179316046
case2,18,90018,1,1,26.150000000000237,0.04471527092720623,2.352927314423919
case2,18,90018,17,1,26.150000000000237,0.19449904932079068,2.6568232095803013
case2,18,90018,6,6,26.30000000000024,0.2378998600603167,2.651087133530902
case2,18,90018,14,6,26.30000000000024,0.5401128216919537,2.6167355013318168
case2,18,90018,5,5,26.750000000000245,0.27253500453134394,1.726167865628014
case2,18,90018,13,5,26.750000000000245,0.39199544157365734,1.9579420002050725
case2,18,90018,11,3,27.950000000000262,0.3006685808131637,2.983356464236247
case2,18,90018,19,3,27.950000000000262,0.09038765068332133,1.0406459985191052
case2,18,90018,3,3,28.100000000000264,0.09483393088996442,2.8665431289570527
case2,18,90018,0,0,29.10000000000028,0.10272701432906492,2.4361093896442227
case2,18,90018,8,0,29.15000000000028,0.226536661552258,2.4998917516693067
case2,18,90018,16,0,29.30000000000028,0.09346868743178201,1.8314194785675242
case2,18,90018,2,2,37.25000000000002,0.3884580620884685,2.6625927282601194
case2,18,90018,18,2,63.69999999999852,0.11862184240056509,2.7436591883524346
case2,18,90018,10,2,63.79999999999851,0.14962427694867256,2.918328277096347
case2,19,90019,17,1,26.200000000000237,0.42007967689772296,1.961928157044818
case2,19,90019,1,1,26.250000000000238,0.5509919473769493,2.5395770184081687
case2,19,90019,14,6,26.250000000000238,0.2830388279833284,2.2250492067843504
case2,19,90019,6,6,26.30000000000024,0.5245601042828167,1.9786531329852592
case2,19,90019,5,5,26.700000000000244,0.2965577315683275,2.4813107290572107
case2,19,90019,13,5,26.750000000000245,0.33320422722517795,1.6969385807211126
case2,19,90019,15,7,27.550000000000257,0.3555346752147425,1.2519790422024313
case2,19,90019,11,3,27.950000000000262,0.0257885605357262,1.7591718415897188
case2,19,90019,19,3,27.950000000000262,0.38635951658964884,1.0858894336184546
case2,19,90019,3,3,28.150000000000265,0.25899436773049633,2.3405213985709468
case2,19,90019,12,4,28.650000000000272,0.32286025598873624,2.9160448993402195
case2,19,90019,0,0,29.10000000000028,0.16535484714358734,2.650970306252481
case2,19,90019,8,0,29.15000000000028,0.6744714343099852,2.3118725583288167
case2,19,90019,16,0,29.30000000000028,0.10647256253373893,0.9578721356909288
case2,19,90019,18,2,37.15000000000003,0.030741716639695327,2.502993287566682
case2,19,90019,10,2,37.200000000000024,0.4231401850979011,2.9142579574718703
case2,19,90019,2,2,70.74999999999812,0.3230648538525851,2.7907699889019395
case2,20,90020,4,4,24.850000000000218,0.5413705916345962,1.6800456667300556
case2,20,90020,12,4,24.850000000000218,0.09699892208584181,1.643235801660427
case2,20,90020,17,1,26.150000000000237,0.3467551607818595,2.472509765116825
case2,20,90020,5,5,26.700000000000244,0.056146936541063105,2.50680140515352
case2,20,90020,13,5,26.750000000000245,0.10889338986818084,2.0698892098962305
case2,20,90020,7,7,27.550000000000257,0.37502687845291344,2.357536900077864
case2,20,90020,15,7,27.550000000000257,0.18128049101745292,0.693386030458426
case2,20,90020,11,3,27.950000000000262,0.1866018450260306,1.579464828673985
case2,20,90020,19,3,27.950000000000262,0.1483046236645347,2.390840607582588
case2,20,90020,3,3,28.100000000000264,0.10167523666453161,2.6734841153053095
case2,20,90020,0,0,29.10000000000028,0.23205385494879577,2.977991918849036
case2,20,90020,8,0,29.15000000000028,0.17616885356344208,0.9978467968339993
case2,20,90020,16,0,29.30000000000028,0.2246009156547102,1.4486670442791734
case2,20,90020,18,2,64.89999999999846,0.06516678654031306,2.6353238579373404
case2,20,90020,2,2,64.94999999999845,0.07381312295126069,2.8316801501500475
case2,21,90021,4,4,24.850000000000218,0.23478372312693868,1.9533075498651615
case2,21,90021,12,4,24.850000000000218,0.055671869425854933,1.8211260075950553
case2,21,90021,1,1,26.150000000000237,0.4462865170996668,1.49756371815721
case2,21,90021,9,1,26.150000000000237,0.27693651672583,2.5502315038674745
case2,21,90021,17,1,26.150000000000237,0.40115315592384937,2.601250611339411
case2,21,90021,5,5,26.750000000000245,0.21359155855922943,1.7505711402434936
case2,21,90021,13,5,26.750000000000245,0.1379800841040681,1.266527032920556
case2,21,90021,7,7,27.550000000000257,0.12637177762376042,1.4822515799203364
case2,21,90021,15,7,27.550000000000257,0.24002814361311808,2.4083692542823347
case2,21,90021,11,3,27.950000000000262,0.30732696698308154,1.976962535380367
case2,21,90021,19,3,27.950000000000262,0.1722057820046287,0.9199805641513413
case2,21,90021,3,3,28.100000000000264,0.06540830096695513,2.6786545087938944
case2,21,90021,0,0,29.10000000000028,0.485639361582284,2.725284039091257
case2,21,90021,8,0,29.15000000000028,0.07668493385679193,2.1463522291871184
case2,21,90021,16,0,29.30000000000028,0.12044932825587835,1.3853151914416393
case2,21,90021,14,6,31.050000000000306,0.8247391133469296,2.853634615325399
case2,21,90021,18,2,37.25000000000002,0.8137281040612127,2.6618483147477634
case2,21,90021,2,2,73.19999999999798,0.07792537417030392,2.9589290504353536
case2,22,90022,4,4,24.850000000000218,0.020516057757362538,2.122023818443212
case2,22,90022,12,4,24.850000000000218,0.2689799367255247,1.7817797799757578
case2,22,90022,1,1,26.150000000000237,0.032684429565407805,1.7319827500702734
case2,22,90022,17,1,26.150000000000237,0.6064995522371078,2.625256481853188
case2,22,90022,14,6,26.250000000000238,0.08679811406804494,2.041597466867234
case2,22,90022,6,6,26.30000000000024,0.31703659075755114,2.601448372157681
case2,22,90022,5,5,26.750000000000245,0.04599208057053611,1.2891346057165507
case2,22,90022,13,5,26.750000000000245,0.3905315028568984,1.3475058043691255
case2,22,90022,11,3,27.950000000000262,0.3362831986395093,2.328031559440713
case2,22,90022,19,3,27.950000000000262,0.265434138269965,0.7922487168363365
case2,22,90022,3,3,28.150000000000265,0.09800834665886944,1.110850793917525
case2,22,90022,0,0,29.10000000000028,0.2375392363494967,2.883157271815059
case2,22,90022,16,0,29.30000000000028,0.4018605159336184,1.5342643375848897
case2,22,90022,2,2,37.350000000000016,0.3352027819106713,2.9613452358028436
case2,22,90022,10,2,37.350000000000016,0.250931639318781,2.8074325709741172
case2,23,90023,9,1,26.150000000000237,0.483972347960944,2.60669046012158
case2,23,90023,17,1,26.150000000000237,0.5024347032367636,2.836127438487864
case2,23,90023,14,6,26.250000000000238,0.23493440567803242,2.565552539876928
case2,23,90023,6,6,26.30000000000024,0.6262854070950856,2.2686854214558028
case2,23,90023,5,5,26.750000000000245,0.4130165630570015,2.5919940280157894
case2,23,90023,13,5,26.750000000000245,0.13867021359696635,1.7059361693061106
case2,23,90023,7,7,27.550000000000257,0.28501057451670786,2.4850193275972923
case2,23,90023,15,7,27.550000000000257,0.34103041577372445,0.8707592979492899
case2,23,90023,11,3,27.950000000000262,0.20375953395097224,1.1622329984185245
case2,23,90023,19,3,27.950000000000262,0.12528088585588107,1.5493980289356277
case2,23,90023,3,3,28.100000000000264,0.24921444552565158,2.9242100039137786
