update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,146608657.85351562,0.75,0.75,0.03080357142856979,0.8000000000000002,1.1102230246251565e-16,0.0,-0.00034229553129989655,0.6030968815088272,2.762421524524689,0.0032176858107217897,0.0002999262307746768,26.38037633895874
2,12000,146742610.9814453,0.75,0.75,0.02745535714285571,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0011215607752092182,0.7176810204982758,2.7730494141578674,0.0023427440025719504,0.00029970499590002654,54.60515356063843
3,18000,166926983.79785156,1.0,1.0,0.031249999999998224,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0014587651152396575,0.2443588599562645,2.7833836317062377,0.002604166325021845,0.0002993365137081604,82.12893486022949
4,24000,167145708.04882812,1.0,1.0,0.02656249999999849,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0015295755409169942,0.08315691836178303,2.7979548811912536,0.0030308868864923786,0.0002988211478465144,109.58554077148438
5,30000,167027114.046875,1.0,1.0,0.0265624999999986,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0016380522109102457,0.0546917081810534,2.8136664986610413,0.0030200311776447525,0.000298159406918973,137.16519165039062
6,36000,166860789.6279297,1.0,1.0,0.02656249999999849,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0016506141495483463,0.026653174217790364,2.8290543437004088,0.00388019443564116,0.0002973519439839389,165.68393325805664
7,42000,146817655.8310547,0.75,0.75,0.032142857142855426,0.8000000000000002,1.1102230246251565e-16,0.0,-0.000969230460759718,0.024257812881842256,2.8428099751472473,0.004058895096769577,0.00029639955590984266,195.0382640361786
8,48000,167102859.16015625,1.0,1.0,0.02656249999999849,0.8000000000000002,1.1102230246251565e-16,0.0,-0.001323477935511619,0.01607896597124636,2.8524981141090393,0.003720249140143084,0.00029530318258873023,224.6013593673706
9,54000,147089509.18164062,0.75,0.75,0.03080357142856979,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0005015565257053822,0.014016250520944596,2.863530719280243,0.003533348126290381,0.0002940639060087029,252.22550249099731
10,60000,167463090.3720703,1.0,1.0,0.023437499999998668,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0007219432009151205,0.011934421956539154,2.8750916123390198,0.0024684512204785846,0.00029268294918612537,281.61962032318115
