episode,step,time,case,defender_id,target_id,defender_pos_x,defender_pos_y,defender_pos_z,defender_vx,defender_vy,defender_vz,defender_speed,defender_pitch,defender_yaw,load_y,load_z,load_norm,dist_to_target,tgo
1,497,24.85,case2,12,24,980.9513928661216,-79.4265305140724,54.851553208477846,38.83017125191797,8.924955530958878,3.54442792522707,40.0,0.0887270695182083,0.22592202226821417,0.0675927144164625,-0.06871799154896616,0.1728659092749914,2.773878568960886,0.17458750704135886
1,498,24.9,case2,4,24,982.5064058333052,-79.47353645644787,56.008549229655515,38.41169011258842,9.081446060160584,3.9328899762224863,39.66608404435961,0.09931311840920307,0.23216102270091712,-0.020039887615347092,0.12867133478458886,0.16292370732559203,1.5011005363471512,0.07869621429161643
1,523,26.15,case2,1,21,-805.7776715184821,432.4220765282516,53.089421960411656,-39.64927308780759,-2.9719077132217877,4.370687377581438,40.0,0.10948579025986942,3.2164076637977486,0.1612976662754682,-0.3471965681171849,0.4365631472308795,2.8849414748409017,0.14740480345357837
1,523,26.15,case2,9,21,-808.0899756136765,432.95032474486976,52.767950244941844,-39.557323144657815,-1.2905539936105694,-0.36660599089122214,39.580067507949785,-0.009262521671746099,3.1742059929497697,0.0036493494297356976,-0.5598948565432882,0.6946072227490511,2.7887627487143396,0.10197662317354665
1,523,26.15,case2,17,21,-807.9981826929952,433.11667752095343,51.065800250021965,-39.99257164209869,-0.03958423625693608,0.7698353978895046,40.0,0.019247073271061965,3.142582442985797,0.1458413805495559,-0.5735138854139249,0.6028733583822109,2.920783865103143,0.10718993992361134
1,525,26.25,case2,14,26,-775.0860006053375,-547.6965203661268,56.050180114818296,-24.129472252627824,-30.883758915715074,2.7651406627441,39.28974419411645,0.07043640742885451,-2.234030195192779,-0.011128898566123655,-0.5371749850790472,0.6961935587962877,2.4739128126584466,0.15131271697800475
1,526,26.3,case2,6,26,-774.2335286280656,-545.512386601826,53.78488573044095,-23.965594842832754,-31.895041673227407,2.8907750677413646,40.0,0.07233243384868199,-2.2151860310069,0.2822239341705951,-0.3173250238624222,0.6245066274103769,2.4434604161771674,0.15257664962874673
1,535,26.75,case2,5,25,835.4638116392629,-575.8405217668493,54.408267565443964,35.96084492011829,-14.239727218371371,4.559044091440232,38.945308852930154,0.11733175524917595,-0.37703490566925957,-0.04616008198423757,0.5381184772754934,0.6378475324283142,1.6324443174750056,0.08381538545492404
1,535,26.75,case2,13,25,835.8836539519203,-573.9330631268181,55.564879425372894,37.372741614852494,-14.014828259956282,2.61968949179162,40.0,0.06553914647246155,-0.3587718468219241,0.100638810402675,0.1662868267225668,0.21496052783162964,1.3025110853878281,0.08979290993433056
1,551,27.55,case2,7,27,-844.6501643461468,-529.5732944830459,55.36890644103383,-21.028394168930507,-33.51936079057528,1.848552121938343,39.61259968848534,0.046682715215408704,-2.131084241405617,-0.011251010693963585,0.22578800247930172,0.22629761292424705,0.9975664462247357,0.09766386120246447
1,551,27.55,case2,15,27,-843.190485380477,-530.2217441373189,55.87749849191626,-21.514274155176235,-33.59238687710109,2.9474652627439335,40.0,0.07375347798737139,-2.1404293250421187,0.18412176202979422,-0.46956749645089235,0.5051476016852696,2.242281777890896,0.12285344883608389
1,559,27.95,case2,11,23,710.8550848862418,798.4825199751015,57.765305405190894,14.780960437525634,37.12964397536562,1.7066771243846062,40.0,0.04267988434699243,1.191937109250735,0.04426105880340704,0.03532347232398636,0.20195920068365344,1.158497476426058,0.1288031785842343
1,559,27.95,case2,19,23,711.2925381546671,799.3797498096695,57.30464980885843,15.355716642204914,36.78340119030076,3.3441535966058518,40.0,0.08370154045619947,1.1753266897656178,0.054696273308814713,-0.13305009825855535,0.5611225502147098,0.43103672314849945,0.10515815198020126
1,562,28.1,case2,3,23,707.3101041483042,791.8375722293034,56.67132138639959,15.251241488355799,36.92862027664159,1.917456004050767,40.0,0.0479547779412558,1.1791399766068498,0.6938022336269762,-0.22377926740332668,0.784333761595255,2.82892418062204,0.16871951922749373
1,583,29.15,case2,0,20,-995.3621795640913,-273.9543976595315,56.887826346934574,-32.08340847196527,-21.553077016417387,3.319458290331695,38.79302812872236,0.08567319121280405,-2.5500565766703343,-0.013767514237061528,0.5310588795796405,0.601210232246727,1.8054923591269025,0.07889973525423151
1,583,29.15,case2,8,20,-992.8163138237081,-274.22196622625796,56.42760819089869,-34.45289118191165,-20.117986401562895,2.8748760588735918,40.0,0.07193392230711529,-2.613075094955447,0.30867084739881373,-0.3894315605986459,0.5211863236890343,1.2986362805357239,0.12581556679587788
1,586,29.3,case2,16,20,-987.227137680229,-273.0452271192374,55.794224035305405,-34.986113283785166,-19.345771533540887,1.308816666378455,40.0,0.03272625802714404,-2.6364830068904745,0.697821908007759,-0.28612743706011756,0.8238573255919062,1.485257418602337,0.12568524038214668
1,743,37.15,case2,18,22,702.5295605566337,-1147.4251300632918,63.974074694790374,39.02168591825841,-8.440331153692622,2.4635011899325194,40.0,0.06162653018125778,-0.21301693316538875,0.009105026963422993,0.02124837728867282,0.11409929528959642,2.667703657710493,0.1000972392075858
1,744,37.2,case2,10,22,703.6723328113156,-1147.0326080824384,63.27045737395769,39.18237105199607,-7.866122953230548,1.692899414720252,40.0,0.04233513018446407,-0.19812303633828857,0.05614408020422315,0.34317921747355074,0.35587774203948913,2.496265401503007,0.07655904598613815
