environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
6.00000000,162.5186884,159.1649908,165.8723861,5,15
12.00000000,163.4671988,161.9212763,165.0131214,5,15
18.00000000,163.8185431,162.818659,164.8184272,5,15
24.00000000,163.8640795,163.0589037,164.6692554,5,15
30.00000000,163.7647809,163.0971127,164.432449,5,15
36.00000000,163.6661631,163.118786,164.2135402,5,15
42.00000000,163.4384041,162.8814201,163.995388,5,15
48.00000000,163.3696557,162.8332657,163.9060458,5,15
54.00000000,163.2764944,162.7633907,163.7895982,5,15
60.00000000,163.0435214,162.3804528,163.7065899,5,15
66.00000000,162.809741,162.1246287,163.4948533,5,15
72.00000000,162.6171322,161.8395007,163.3947638,5,15
78.00000000,162.5264971,161.8319277,163.2210666,5,15
84.00000000,162.4852443,161.8574317,163.113057,5,15
90.00000000,162.4490787,161.849047,163.0491104,5,15
96.00000000,162.3840253,161.9984169,162.7696336,5,15
102.00000000,162.1957182,161.7236257,162.6678107,5,15
108.00000000,162.0393496,161.5566241,162.5220751,5,15
114.00000000,161.8857964,161.3933395,162.3782533,5,15
120.00000000,161.7590011,161.2332471,162.2847552,5,15
126.00000000,161.6794946,161.1668523,162.1921369,5,15
132.00000000,161.6573145,161.0941406,162.2204884,5,15
138.00000000,161.5996159,161.0292071,162.1700246,5,15
144.00000000,161.5528796,161.0327728,162.0729864,5,15
150.00000000,161.6058041,161.0728119,162.1387962,5,15
156.00000000,161.7682001,161.2099151,162.3264851,5,15
162.00000000,161.8781077,161.4733866,162.2828289,5,15
168.00000000,161.9902852,161.6426678,162.3379025,5,15
174.00000000,162.0207437,161.6685766,162.3729109,5,15
180.00000000,162.0495729,161.733007,162.3661388,5,15
186.00000000,162.1521006,161.6726207,162.6315805,5,15
192.00000000,162.2541569,161.7931219,162.7151919,5,15
198.00000000,162.2826925,161.8077534,162.7576317,5,15
204.00000000,162.3822946,161.8145702,162.9500189,5,15
210.00000000,162.4968649,161.7987835,163.1949463,5,15
216.00000000,162.6286901,161.7501706,163.5072095,5,15
222.00000000,162.8407237,161.5915749,164.0898725,5,15
228.00000000,162.9563425,161.5144245,164.3982604,5,15
234.00000000,163.1237288,161.5659628,164.6814949,5,15
240.00000000,163.3284812,161.716841,164.9401213,5,15
246.00000000,163.4557924,161.8164171,165.0951678,5,15
252.00000000,163.5646542,162.0515955,165.0777128,5,15
258.00000000,163.6514277,162.1842823,165.1185732,5,15
264.00000000,163.8160078,162.4125888,165.2194268,5,15
270.00000000,163.9590695,162.6446469,165.273492,5,15
276.00000000,164.1035262,162.8765813,165.3304711,5,15
282.00000000,164.1643378,162.9487117,165.3799639,5,15
288.00000000,164.3001532,163.0892262,165.5110803,5,15
294.00000000,164.4318875,163.2303051,165.63347,5,15
300.00000000,164.6769966,163.2224818,166.1315114,5,15
306.00000000,164.9295005,163.1148273,166.7441736,5,15
312.00000000,165.0308709,163.2706056,166.7911361,5,15
318.00000000,165.1033116,163.4514618,166.7551614,5,15
324.00000000,165.2459274,163.5197164,166.9721383,5,15
330.00000000,165.2642358,163.4675488,167.0609228,5,15
336.00000000,165.1601608,163.4509667,166.8693548,5,15
342.00000000,165.1251069,163.4967095,166.7535043,5,15
348.00000000,165.0205278,163.5505105,166.490545,5,15
354.00000000,164.8769935,163.5786043,166.1753827,5,15
360.00000000,164.8134554,163.6384287,165.9884821,5,15
366.00000000,164.6613872,163.4547815,165.8679929,5,15
372.00000000,164.6560982,163.5639214,165.7482749,5,15
378.00000000,164.6191349,163.5466262,165.6916436,5,15
384.00000000,164.5086704,163.3874997,165.629841,5,15
390.00000000,164.3931023,162.7739032,166.0123014,5,15
396.00000000,164.2999867,162.1279252,166.4720483,5,15
402.00000000,164.2831944,161.9319374,166.6344515,5,15
408.00000000,164.1817989,161.8649576,166.4986402,5,15
414.00000000,163.9915511,161.9516229,166.0314792,5,15
420.00000000,163.8950755,162.017416,165.772735,5,15
426.00000000,163.9504801,162.1001077,165.8008526,5,15
432.00000000,163.9583895,162.0912439,165.8255351,5,15
438.00000000,163.9913816,162.118277,165.8644861,5,15
444.00000000,164.0350808,162.168561,165.9016006,5,15
450.00000000,164.0293364,162.1973183,165.8613545,5,15
456.00000000,164.0931116,162.2635135,165.9227098,5,15
462.00000000,164.0842528,162.3284873,165.8400184,5,15
468.00000000,164.0718218,162.3989039,165.7447396,5,15
474.00000000,164.1582949,162.5196725,165.7969173,5,15
480.00000000,164.1116114,162.4318173,165.7914056,5,15
486.00000000,163.9964634,161.9722302,166.0206967,5,15
492.00000000,163.9336425,161.4679735,166.3993115,5,15
498.00000000,164.0227354,161.0872872,166.9581837,5,15
504.00000000,164.0323166,160.8723688,167.1922645,5,15
510.00000000,164.014766,160.6092279,167.4203041,5,15
516.00000000,163.8645552,160.36952,167.3595904,5,15
522.00000000,163.8212859,160.3863512,167.2562206,5,15
528.00000000,163.7771725,160.3842904,167.1700546,5,15
534.00000000,163.7721292,160.4544779,167.0897805,5,15
540.00000000,163.7493242,160.5290223,166.9696261,5,15
546.00000000,163.6928025,160.5445974,166.8410075,5,15
552.00000000,163.6498275,160.5225037,166.7771513,5,15
558.00000000,163.5887225,160.4796379,166.6978071,5,15
564.00000000,163.4531293,160.5337078,166.3725507,5,15
570.00000000,163.3870604,160.7119428,166.062178,5,15
576.00000000,163.3431726,161.033798,165.6525473,5,15
