environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
1140.00000000,165.0996569,161.9818938,168.2174199,5,15
1146.00000000,165.1402867,162.0315071,168.2490663,5,15
1152.00000000,165.195284,162.0467323,168.3438357,5,15
1158.00000000,165.1911411,161.8911352,168.491147,5,15
1164.00000000,165.1864387,161.8905699,168.4823076,5,15
1170.00000000,165.2070066,161.7703615,168.6436517,5,15
1176.00000000,165.1946325,161.6734295,168.7158355,5,15
1182.00000000,165.2023552,161.6288762,168.7758342,5,15
1188.00000000,165.1535315,161.5776385,168.7294245,5,15
1194.00000000,165.1528305,161.5345848,168.7710762,5,15
1200.00000000,165.1524842,161.5795737,168.7253947,5,15
1206.00000000,165.1016258,161.5017955,168.701456,5,15
1212.00000000,164.9953948,161.4339885,168.5568011,5,15
1218.00000000,164.8549787,161.4262477,168.2837097,5,15
1224.00000000,164.8162127,161.4247608,168.2076646,5,15
1230.00000000,164.8091774,161.5879088,168.0304459,5,15
1236.00000000,164.7326836,161.5375582,167.927809,5,15
1242.00000000,164.7079181,161.585429,167.8304072,5,15
1248.00000000,164.7376908,161.7767999,167.6985817,5,15
1254.00000000,164.7850417,161.9517992,167.6182842,5,15
1260.00000000,164.7703582,162.0394268,167.5012895,5,15
1266.00000000,164.7564803,162.0801401,167.4328204,5,15
1272.00000000,164.7384643,162.1253685,167.3515601,5,15
1278.00000000,164.7733255,162.1703459,167.3763051,5,15
1284.00000000,164.7583572,162.1603846,167.3563297,5,15
1290.00000000,164.7114001,162.1968535,167.2259467,5,15
1296.00000000,164.7313618,162.3792265,167.083497,5,15
1302.00000000,164.8026223,162.4968425,167.108402,5,15
1308.00000000,164.8609245,162.503484,167.218365,5,15
1314.00000000,164.9044269,162.6266513,167.1822025,5,15
1320.00000000,164.8183925,162.4270886,167.2096965,5,15
1326.00000000,164.7654747,162.4001091,167.1308404,5,15
1332.00000000,164.7297147,162.3789538,167.0804755,5,15
1338.00000000,164.7013264,162.3356691,167.0669837,5,15
1344.00000000,164.6729256,162.2327565,167.1130948,5,15
1350.00000000,164.7312149,162.338923,167.1235068,5,15
1356.00000000,164.7123284,162.2346468,167.1900099,5,15
1362.00000000,164.7336375,162.1840853,167.2831896,5,15
1368.00000000,164.7127172,162.0428512,167.3825831,5,15
1374.00000000,164.6977082,161.9573734,167.438043,5,15
1380.00000000,164.7336921,161.9278819,167.5395023,5,15
1386.00000000,164.7217951,161.8569718,167.5866185,5,15
1392.00000000,164.7315644,161.8693906,167.5937382,5,15
1398.00000000,164.7280059,161.8331643,167.6228475,5,15
1404.00000000,164.7517155,161.8160167,167.6874144,5,15
1410.00000000,164.88529,161.9946669,167.7759131,5,15
1416.00000000,164.9925056,162.0798137,167.9051975,5,15
1422.00000000,165.0290233,162.1424353,167.9156113,5,15
1428.00000000,165.1299065,162.2278168,168.0319961,5,15
1434.00000000,165.1571654,162.2013136,168.1130172,5,15
1440.00000000,165.1436049,162.1369722,168.1502375,5,15
1446.00000000,165.2042761,162.2449585,168.1635937,5,15
1452.00000000,165.1752457,162.215746,168.1347454,5,15
1458.00000000,165.1903426,162.2779973,168.1026878,5,15
1464.00000000,165.231022,162.3325668,168.1294771,5,15
1470.00000000,165.2058148,162.2843232,168.1273063,5,15
1476.00000000,165.2673783,162.458605,168.0761517,5,15
1482.00000000,165.260102,162.4777236,168.0424803,5,15
1488.00000000,165.3050329,162.6353026,167.9747632,5,15
1494.00000000,165.2950784,162.6452741,167.9448826,5,15
1500.00000000,165.316745,162.6939707,167.9395193,5,15
1506.00000000,165.29107,162.6479054,167.9342346,5,15
1512.00000000,165.3059556,162.6493659,167.9625453,5,15
1518.00000000,165.2964647,162.6537815,167.939148,5,15
1524.00000000,165.3097254,162.7670039,167.8524468,5,15
1530.00000000,165.3097573,162.8007412,167.8187735,5,15
1536.00000000,165.3144668,162.8614298,167.7675038,5,15
