environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
6.00000000,163.1765904,160.6109573,165.7422236,5,15
12.00000000,164.0831839,162.7658203,165.4005476,5,15
18.00000000,164.189145,163.3333941,165.044896,5,15
24.00000000,164.1252658,163.381228,164.8693036,5,15
30.00000000,164.0024223,163.3378287,164.6670159,5,15
36.00000000,163.8827564,163.2594967,164.5060162,5,15
42.00000000,163.702428,163.090643,164.314213,5,15
48.00000000,163.5420757,162.9361857,164.1479657,5,15
54.00000000,163.38291,162.8239996,163.9418205,5,15
60.00000000,163.1765513,162.71588,163.6372226,5,15
66.00000000,163.0627693,162.6666884,163.4588503,5,15
72.00000000,162.9495796,162.5614839,163.3376752,5,15
78.00000000,162.8576609,162.4806901,163.2346317,5,15
84.00000000,162.7787289,162.4240733,163.1333844,5,15
90.00000000,162.7000262,162.3603466,163.0397057,5,15
96.00000000,162.5943736,162.337363,162.8513841,5,15
102.00000000,162.3416344,162.1089556,162.5743133,5,15
108.00000000,162.1488306,161.904533,162.3931282,5,15
114.00000000,162.004698,161.7666945,162.2427016,5,15
120.00000000,161.8652371,161.6508226,162.0796516,5,15
126.00000000,161.7408893,161.5454423,161.9363364,5,15
132.00000000,161.6440257,161.5389616,161.7490899,5,15
138.00000000,161.5581206,161.4374289,161.6788123,5,15
144.00000000,161.5156848,161.3989017,161.6324678,5,15
150.00000000,161.5433484,161.464962,161.6217348,5,15
156.00000000,161.4961801,161.3757638,161.6165964,5,15
162.00000000,161.4733813,161.3063015,161.640461,5,15
168.00000000,161.4482602,161.2636065,161.632914,5,15
174.00000000,161.380545,161.2415061,161.5195839,5,15
180.00000000,161.360332,161.1964309,161.524233,5,15
186.00000000,161.377836,161.2082546,161.5474174,5,15
192.00000000,161.4065209,161.2834141,161.5296277,5,15
198.00000000,161.3865842,161.2084755,161.5646929,5,15
204.00000000,161.3633643,161.1742801,161.5524484,5,15
210.00000000,161.36799,161.151003,161.584977,5,15
216.00000000,161.3830343,161.1889994,161.5770692,5,15
222.00000000,161.370235,161.1334999,161.6069701,5,15
228.00000000,161.33675,161.0226991,161.650801,5,15
234.00000000,161.3080855,160.9608533,161.6553177,5,15
240.00000000,161.2790011,160.8568487,161.7011535,5,15
246.00000000,161.2885537,160.8418051,161.7353023,5,15
252.00000000,161.279816,160.7419296,161.8177025,5,15
258.00000000,161.2332725,160.618214,161.8483309,5,15
264.00000000,161.2576662,160.6869216,161.8284109,5,15
270.00000000,161.1998497,160.4615067,161.9381927,5,15
276.00000000,161.1357631,160.3298732,161.941653,5,15
282.00000000,161.0557519,160.2673758,161.8441279,5,15
288.00000000,161.058493,160.3253026,161.7916833,5,15
294.00000000,161.0191415,160.2734617,161.7648213,5,15
300.00000000,160.9934299,160.2668219,161.720038,5,15
306.00000000,160.9175929,160.095532,161.7396539,5,15
312.00000000,160.9302174,160.1446884,161.7157464,5,15
318.00000000,160.9408269,160.1210389,161.7606149,5,15
324.00000000,160.9821262,160.1090525,161.8551998,5,15
330.00000000,161.0034411,160.0597208,161.9471615,5,15
336.00000000,161.0065576,160.137855,161.8752602,5,15
342.00000000,160.9876818,160.2220054,161.7533582,5,15
348.00000000,160.9869985,160.2541928,161.7198042,5,15
354.00000000,160.9828947,160.2692567,161.6965327,5,15
360.00000000,161.0308132,160.4577498,161.6038767,5,15
366.00000000,161.0109161,160.5242077,161.4976246,5,15
372.00000000,161.0571022,160.5417005,161.5725039,5,15
378.00000000,161.0797732,160.5413006,161.6182458,5,15
384.00000000,161.1388298,160.6146644,161.6629952,5,15
390.00000000,161.1556601,160.5936333,161.7176869,5,15
396.00000000,161.2490142,160.6020584,161.8959699,5,15
402.00000000,161.2578194,160.6342381,161.8814007,5,15
408.00000000,161.3223221,160.8067547,161.8378896,5,15
414.00000000,161.2459219,160.6687439,161.8230999,5,15
420.00000000,161.1993641,160.6271994,161.7715288,5,15
426.00000000,161.1499388,160.5846622,161.7152154,5,15
432.00000000,161.147606,160.6538362,161.6413757,5,15
438.00000000,161.0598582,160.6677544,161.451962,5,15
444.00000000,161.0742624,160.8292851,161.3192396,5,15
450.00000000,161.0283558,160.7527271,161.3039845,5,15
456.00000000,161.0466632,160.8061568,161.2871695,5,15
462.00000000,161.0018955,160.7420241,161.2617669,5,15
468.00000000,160.975652,160.7066855,161.2446185,5,15
474.00000000,160.9485463,160.6706241,161.2264685,5,15
480.00000000,160.9629851,160.6596193,161.2663509,5,15
486.00000000,160.9290431,160.5811753,161.2769108,5,15
492.00000000,160.9668781,160.6832366,161.2505195,5,15
498.00000000,160.9570443,160.698426,161.2156625,5,15
504.00000000,161.0010266,160.686246,161.3158072,5,15
510.00000000,161.020562,160.7022435,161.3388804,5,15
516.00000000,161.0946751,160.7732928,161.4160575,5,15
522.00000000,161.1204567,160.8375542,161.4033592,5,15
528.00000000,161.2733391,161.0705507,161.4761276,5,15
534.00000000,161.2809176,161.0693927,161.4924425,5,15
540.00000000,161.366721,161.1552898,161.5781522,5,15
546.00000000,161.3473905,161.121484,161.5732971,5,15
552.00000000,161.3626142,161.1704579,161.5547704,5,15
558.00000000,161.3808272,161.1310489,161.6306055,5,15
564.00000000,161.4120211,161.1442263,161.6798158,5,15
570.00000000,161.3803193,161.0603657,161.7002728,5,15
576.00000000,161.4046594,161.09592,161.7133987,5,15
582.00000000,161.3805484,161.037874,161.7232227,5,15
588.00000000,161.348356,160.9299353,161.7667766,5,15
594.00000000,161.2892458,160.7513598,161.8271318,5,15
600.00000000,161.2758935,160.7324788,161.8193083,5,15
606.00000000,161.2377641,160.6251042,161.8504241,5,15
612.00000000,161.2305877,160.6214127,161.8397626,5,15
618.00000000,161.1520212,160.4293283,161.8747141,5,15
624.00000000,161.0922559,160.3588147,161.8256972,5,15
630.00000000,161.0606715,160.3684448,161.7528981,5,15
636.00000000,161.1234857,160.4886127,161.7583588,5,15
642.00000000,161.1235786,160.506295,161.7408622,5,15
648.00000000,161.151782,160.5425797,161.7609843,5,15
654.00000000,161.1387786,160.5215089,161.7560484,5,15
660.00000000,161.1503125,160.4786808,161.8219442,5,15
666.00000000,161.1323501,160.4338866,161.8308136,5,15
672.00000000,161.1359391,160.4685671,161.8033111,5,15
678.00000000,161.1161689,160.407848,161.8244898,5,15
684.00000000,161.1767561,160.5421674,161.8113447,5,15
690.00000000,161.195683,160.6250766,161.7662894,5,15
696.00000000,161.2202376,160.6908808,161.7495944,5,15
702.00000000,161.2317881,160.7310563,161.7325199,5,15
708.00000000,161.3309239,160.9534671,161.7083807,5,15
714.00000000,161.3811283,161.0489508,161.7133058,5,15
720.00000000,161.3881508,161.0474284,161.7288732,5,15
726.00000000,161.3775456,161.0829553,161.672136,5,15
732.00000000,161.3970069,161.0626771,161.7313367,5,15
738.00000000,161.3426358,160.9635624,161.7217092,5,15
744.00000000,161.3348528,160.960456,161.7092496,5,15
750.00000000,161.3540224,160.9714699,161.7365749,5,15
756.00000000,161.3492601,161.0330445,161.6654756,5,15
762.00000000,161.3173311,161.0273001,161.6073621,5,15
768.00000000,161.3651235,161.0550649,161.6751821,5,15
774.00000000,161.386431,161.0643779,161.7084841,5,15
780.00000000,161.3915378,161.0929685,161.6901072,5,15
786.00000000,161.3804437,161.0720635,161.6888239,5,15
792.00000000,161.3806846,161.0707404,161.6906287,5,15
798.00000000,161.3569294,160.9956588,161.7182,5,15
804.00000000,161.3366984,160.9758081,161.6975886,5,15
810.00000000,161.3194087,160.9080496,161.7307679,5,15
816.00000000,161.249179,160.7586068,161.7397511,5,15
822.00000000,161.2315655,160.7866258,161.6765052,5,15
828.00000000,161.2461305,160.8535418,161.6387193,5,15
834.00000000,161.254184,160.9237637,161.5846043,5,15
840.00000000,161.2588444,160.9486724,161.5690164,5,15
846.00000000,161.2655431,160.9627146,161.5683716,5,15
852.00000000,161.2798592,160.9787674,161.580951,5,15
858.00000000,161.2229628,160.9323303,161.5135953,5,15
864.00000000,161.2029671,160.9105883,161.4953458,5,15
870.00000000,161.2305481,160.927702,161.5333942,5,15
876.00000000,161.2202612,160.8775653,161.562957,5,15
882.00000000,161.2178391,160.8675582,161.5681201,5,15
888.00000000,161.2014438,160.8421153,161.5607724,5,15
894.00000000,161.228262,160.8178388,161.6386853,5,15
900.00000000,161.2119149,160.8651162,161.5587136,5,15
906.00000000,161.2854946,160.9868322,161.584157,5,15
912.00000000,161.2321848,160.9746299,161.4897396,5,15
918.00000000,161.2108109,160.9645335,161.4570884,5,15
924.00000000,161.1814587,160.9489409,161.4139766,5,15
930.00000000,161.1073562,160.8299085,161.3848039,5,15
936.00000000,161.0157367,160.773681,161.2577923,5,15
942.00000000,161.0201636,160.7578001,161.2825271,5,15
948.00000000,161.0207784,160.7354981,161.3060587,5,15
954.00000000,160.9927423,160.7053599,161.2801246,5,15
960.00000000,160.9419839,160.6473063,161.2366615,5,15
966.00000000,160.9006949,160.6053902,161.1959997,5,15
972.00000000,160.8511133,160.556199,161.1460276,5,15
978.00000000,160.7829344,160.4271526,161.1387162,5,15
984.00000000,160.7155808,160.3535108,161.0776509,5,15
990.00000000,160.7034272,160.3177979,161.0890566,5,15
996.00000000,160.6915597,160.3081861,161.0749333,5,15
1002.00000000,160.7008261,160.1512978,161.2503543,5,15
1008.00000000,160.6662453,160.0126317,161.319859,5,15
1014.00000000,160.6508945,159.9714714,161.3303176,5,15
1020.00000000,160.6738495,159.9590699,161.388629,5,15
1026.00000000,160.7307856,159.9889783,161.4725929,5,15
1032.00000000,160.7310584,159.9634134,161.4987034,5,15
1038.00000000,160.760363,160.0153417,161.5053843,5,15
1044.00000000,160.7944478,160.0900792,161.4988164,5,15
1050.00000000,160.8280653,160.1241368,161.5319937,5,15
1056.00000000,160.8277984,160.0286818,161.626915,5,15
1062.00000000,160.9034139,160.0730495,161.7337784,5,15
1068.00000000,160.9895086,160.2348992,161.744118,5,15
1074.00000000,161.0200927,160.3653701,161.6748153,5,15
1080.00000000,161.0585373,160.4600154,161.6570592,5,15
1086.00000000,161.08283,160.5272337,161.6384263,5,15
1092.00000000,161.1479092,160.7015351,161.5942833,5,15
1098.00000000,161.1560927,160.7360646,161.5761208,5,15
1104.00000000,161.1783982,160.8056404,161.551156,5,15
1110.00000000,161.1414719,160.8588939,161.4240498,5,15
1116.00000000,161.1192648,160.8703923,161.3681373,5,15
1122.00000000,161.0504309,160.7456787,161.3551832,5,15
1128.00000000,161.028774,160.6560235,161.4015245,5,15
1134.00000000,161.0223473,160.6356772,161.4090173,5,15
1140.00000000,161.0165942,160.6116464,161.421542,5,15
1146.00000000,161.0399957,160.6234704,161.4565209,5,15
1152.00000000,161.0117632,160.6275494,161.395977,5,15
1158.00000000,160.9782378,160.6213861,161.3350894,5,15
1164.00000000,160.9818268,160.7337739,161.2298797,5,15
1170.00000000,160.9833523,160.6999386,161.2667661,5,15
1176.00000000,160.9820893,160.7204951,161.2436835,5,15
1182.00000000,161.0148301,160.7439218,161.2857385,5,15
1188.00000000,161.0823492,160.8735638,161.2911345,5,15
1194.00000000,161.0731765,160.8469965,161.2993565,5,15
