environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
6.00000000,162.2118398,160.1470099,164.2766698,5,15
12.00000000,163.8023325,162.855132,164.7495331,5,15
18.00000000,163.9750841,163.3366566,164.6135115,5,15
24.00000000,163.9292819,163.4634715,164.3950923,5,15
30.00000000,163.7627721,163.388844,164.1367002,5,15
36.00000000,163.6018008,163.149776,164.0538256,5,15
42.00000000,163.4203057,163.0938266,163.7467847,5,15
48.00000000,163.1251521,162.6705243,163.57978,5,15
54.00000000,163.0695878,162.6518728,163.4873029,5,15
60.00000000,162.938425,162.4891114,163.3877386,5,15
66.00000000,162.7269511,162.270617,163.1832851,5,15
72.00000000,162.6392122,162.1566792,163.1217451,5,15
78.00000000,162.6160436,162.0921101,163.1399771,5,15
84.00000000,162.5691882,162.0578312,163.0805452,5,15
90.00000000,162.4467331,161.8366135,163.0568527,5,15
96.00000000,162.4076294,161.5989993,163.2162596,5,15
102.00000000,162.1413895,161.2424836,163.0402954,5,15
108.00000000,162.006894,161.0745032,162.9392848,5,15
114.00000000,161.8916218,160.9428985,162.8403452,5,15
120.00000000,161.8378764,160.8981418,162.7776109,5,15
126.00000000,161.7954022,160.8651797,162.7256246,5,15
132.00000000,161.7668104,160.7721522,162.7614686,5,15
138.00000000,161.8308112,160.7177648,162.9438577,5,15
144.00000000,161.7278645,160.4800969,162.975632,5,15
150.00000000,161.77712,160.5071019,163.0471381,5,15
156.00000000,161.8912819,160.7437894,163.0387744,5,15
162.00000000,161.9511684,160.9568628,162.9454739,5,15
168.00000000,161.9828794,161.0506119,162.915147,5,15
174.00000000,161.9966279,161.1240654,162.8691904,5,15
180.00000000,162.0800265,161.3765389,162.783514,5,15
186.00000000,162.1349285,161.4077545,162.8621025,5,15
192.00000000,162.1602559,161.2670416,163.0534702,5,15
198.00000000,162.0811957,161.0276604,163.1347311,5,15
204.00000000,162.0363372,160.9109786,163.1616957,5,15
210.00000000,162.0118314,161.0046519,163.0190109,5,15
216.00000000,162.0058494,161.0171699,162.9945289,5,15
222.00000000,161.9810389,161.0390208,162.923057,5,15
228.00000000,161.9707557,161.0801323,162.8613792,5,15
234.00000000,162.0200948,161.1358564,162.9043332,5,15
240.00000000,162.00538,161.067549,162.9432109,5,15
246.00000000,162.0114517,161.0102676,163.0126358,5,15
252.00000000,161.9992576,160.9605295,163.0379857,5,15
258.00000000,161.9515956,160.8816067,163.0215845,5,15
264.00000000,161.9735818,160.775018,163.1721457,5,15
270.00000000,162.0155358,160.7430656,163.288006,5,15
276.00000000,162.0617259,160.8393073,163.2841444,5,15
282.00000000,162.1229309,161.0257773,163.2200844,5,15
288.00000000,162.2700501,161.2552331,163.2848671,5,15
294.00000000,162.3367863,161.4754677,163.198105,5,15
300.00000000,162.3550942,161.4738893,163.2362992,5,15
306.00000000,162.3092901,161.3915846,163.2269956,5,15
312.00000000,162.3598146,161.5176715,163.2019576,5,15
318.00000000,162.4259314,161.600016,163.2518467,5,15
324.00000000,162.3938474,161.6496731,163.1380217,5,15
330.00000000,162.406438,161.7213374,163.0915385,5,15
336.00000000,162.38567,161.6157185,163.1556215,5,15
342.00000000,162.374701,161.5341784,163.2152236,5,15
348.00000000,162.4604372,161.5629815,163.3578929,5,15
354.00000000,162.4549645,161.5934647,163.3164643,5,15
360.00000000,162.4296048,161.4619699,163.3972396,5,15
366.00000000,162.4234557,161.3213093,163.5256021,5,15
372.00000000,162.4040092,161.3575121,163.4505064,5,15
378.00000000,162.3219547,161.3882641,163.2556452,5,15
384.00000000,162.3236571,161.5668802,163.080434,5,15
390.00000000,162.3684465,161.6630173,163.0738758,5,15
396.00000000,162.4864447,161.9286092,163.0442802,5,15
402.00000000,162.5375652,161.9476126,163.1275179,5,15
408.00000000,162.5193434,161.9487677,163.0899191,5,15
414.00000000,162.6039433,162.1205198,163.0873668,5,15
420.00000000,162.5587746,162.1263857,162.9911635,5,15
426.00000000,162.6018789,162.1206254,163.0831324,5,15
432.00000000,162.6159039,162.0390363,163.1927715,5,15
438.00000000,162.5929698,161.9331597,163.2527798,5,15
444.00000000,162.5598191,161.854637,163.2650012,5,15
450.00000000,162.4789127,161.5280253,163.4298001,5,15
456.00000000,162.447627,161.2782175,163.6170365,5,15
462.00000000,162.3811317,161.1006118,163.6616516,5,15
468.00000000,162.4674113,161.1503009,163.7845216,5,15
474.00000000,162.5081521,161.209919,163.8063851,5,15
480.00000000,162.5219704,161.1663597,163.8775811,5,15
486.00000000,162.5276572,161.1620457,163.8932687,5,15
492.00000000,162.493879,161.135551,163.852207,5,15
498.00000000,162.4508679,161.1364372,163.7652986,5,15
504.00000000,162.3162038,161.1184394,163.5139683,5,15
510.00000000,162.3383701,161.2613949,163.4153453,5,15
516.00000000,162.3194975,161.3066197,163.3323754,5,15
522.00000000,162.3256391,161.1558906,163.4953875,5,15
528.00000000,162.275016,161.099931,163.4501011,5,15
534.00000000,162.2698442,161.002735,163.5369533,5,15
540.00000000,162.3500535,161.1509868,163.5491202,5,15
546.00000000,162.2730121,161.1088562,163.437168,5,15
552.00000000,162.2590569,161.202288,163.3158257,5,15
558.00000000,162.1303364,161.109401,163.1512718,5,15
564.00000000,162.0725693,161.164482,162.9806565,5,15
570.00000000,161.9284207,161.0989352,162.7579062,5,15
576.00000000,161.817199,161.0659711,162.568427,5,15
582.00000000,161.6950305,160.9336832,162.4563777,5,15
588.00000000,161.683565,160.9148779,162.452252,5,15
594.00000000,161.7529477,160.9560516,162.5498437,5,15
600.00000000,161.7101588,160.945292,162.4750256,5,15
606.00000000,161.6861455,160.9399065,162.4323844,5,15
612.00000000,161.6441218,161.016685,162.2715585,5,15
618.00000000,161.6572147,161.0615454,162.252884,5,15
624.00000000,161.6633879,161.2143504,162.1124254,5,15
630.00000000,161.6187656,161.2598352,161.977696,5,15
636.00000000,161.6144607,161.3667989,161.8621225,5,15
642.00000000,161.6411754,161.4291365,161.8532144,5,15
648.00000000,161.641108,161.5548641,161.7273519,5,15
654.00000000,161.5763483,161.4559278,161.6967687,5,15
660.00000000,161.578251,161.3295837,161.8269184,5,15
666.00000000,161.5718648,161.2926786,161.8510509,5,15
672.00000000,161.6030536,161.2332459,161.9728613,5,15
678.00000000,161.5646492,161.1722908,161.9570077,5,15
684.00000000,161.5386832,161.1754294,161.9019371,5,15
690.00000000,161.5750476,161.1700371,161.9800581,5,15
696.00000000,161.5748047,161.016757,162.1328523,5,15
702.00000000,161.5776168,161.0168927,162.1383408,5,15
708.00000000,161.5021893,160.8636543,162.1407243,5,15
714.00000000,161.4963678,160.7956073,162.1971282,5,15
720.00000000,161.5284805,160.7980895,162.2588715,5,15
726.00000000,161.5661881,160.8079311,162.3244452,5,15
732.00000000,161.5682097,160.8418403,162.2945791,5,15
738.00000000,161.5272611,160.7880798,162.2664425,5,15
744.00000000,161.5573869,160.8863561,162.2284178,5,15
750.00000000,161.6137828,160.8424532,162.3851123,5,15
756.00000000,161.5917013,160.8120843,162.3713183,5,15
762.00000000,161.6691443,160.7390688,162.5992197,5,15
768.00000000,161.73462,160.6580413,162.8111987,5,15
774.00000000,161.7546071,160.6123441,162.8968701,5,15
780.00000000,161.7773943,160.5555608,162.9992278,5,15
786.00000000,161.8234566,160.583806,163.0631072,5,15
792.00000000,161.8549875,160.4805412,163.2294338,5,15
798.00000000,161.9075305,160.4102136,163.4048474,5,15
804.00000000,161.8913314,160.3259149,163.456748,5,15
810.00000000,161.8465096,160.289396,163.4036231,5,15
816.00000000,161.8056191,160.2866472,163.3245911,5,15
822.00000000,161.8025385,160.1655098,163.4395673,5,15
828.00000000,161.9101899,160.3895273,163.4308526,5,15
834.00000000,161.9312891,160.5055684,163.3570097,5,15
840.00000000,161.8515586,160.5881058,163.1150114,5,15
846.00000000,161.9090526,160.777476,163.0406292,5,15
852.00000000,161.8430438,160.8598418,162.8262458,5,15
858.00000000,161.8462179,160.9335435,162.7588923,5,15
864.00000000,161.881358,160.955089,162.8076269,5,15
870.00000000,161.8496854,160.9958691,162.7035017,5,15
876.00000000,161.8199034,161.1620537,162.4777531,5,15
882.00000000,161.8411516,161.4185331,162.2637701,5,15
888.00000000,161.859384,161.5055317,162.2132362,5,15
894.00000000,161.9269624,161.5685483,162.2853764,5,15
900.00000000,161.9827342,161.4477111,162.5177572,5,15
906.00000000,162.0787211,161.2829808,162.8744615,5,15
912.00000000,162.110688,161.0598724,163.1615035,5,15
918.00000000,162.0849037,160.9259334,163.2438739,5,15
924.00000000,162.1265845,160.8283445,163.4248245,5,15
930.00000000,162.2131258,160.8956554,163.5305962,5,15
936.00000000,162.2505456,160.9201869,163.5809043,5,15
942.00000000,162.2718459,160.8371433,163.7065484,5,15
948.00000000,162.2463438,160.7541723,163.7385152,5,15
954.00000000,162.1805351,160.6116999,163.7493703,5,15
960.00000000,162.1435743,160.6186234,163.6685252,5,15
966.00000000,161.986683,160.5300053,163.4433607,5,15
972.00000000,161.8837409,160.5117241,163.2557577,5,15
978.00000000,161.8103568,160.6840544,162.9366592,5,15
984.00000000,161.7025717,160.8136344,162.5915091,5,15
990.00000000,161.6296663,160.9547454,162.3045872,5,15
996.00000000,161.5328449,160.9214894,162.1442004,5,15
1002.00000000,161.5028674,160.8888276,162.1169073,5,15
1008.00000000,161.4395235,160.8024218,162.0766252,5,15
1014.00000000,161.3885992,160.7262588,162.0509395,5,15
1020.00000000,161.3667086,160.765838,161.9675791,5,15
1026.00000000,161.2482836,160.4943977,162.0021695,5,15
1032.00000000,161.2526784,160.4241353,162.0812215,5,15
1038.00000000,161.2378424,160.2765782,162.1991067,5,15
1044.00000000,161.2360837,160.1955718,162.2765956,5,15
1050.00000000,161.2144918,160.0611759,162.3678076,5,15
1056.00000000,161.2807011,160.1621884,162.3992138,5,15
1062.00000000,161.2778831,160.1417028,162.4140633,5,15
1068.00000000,161.3014595,160.1360468,162.4668722,5,15
1074.00000000,161.368564,160.1606556,162.5764723,5,15
1080.00000000,161.356955,160.1562556,162.5576545,5,15
1086.00000000,161.3961972,160.2158567,162.5765378,5,15
1092.00000000,161.3432132,160.1417409,162.5446855,5,15
1098.00000000,161.3812428,160.2996678,162.4628178,5,15
1104.00000000,161.3620364,160.4555953,162.2684775,5,15
1110.00000000,161.3603216,160.4333629,162.2872802,5,15
1116.00000000,161.3659581,160.4589823,162.2729339,5,15
1122.00000000,161.3764228,160.4604713,162.2923743,5,15
1128.00000000,161.3994253,160.5468324,162.2520182,5,15
1134.00000000,161.3781352,160.5041288,162.2521415,5,15
1140.00000000,161.4250335,160.6013709,162.2486961,5,15
1146.00000000,161.448639,160.6702836,162.2269943,5,15
1152.00000000,161.4843683,160.7490067,162.2197298,5,15
1158.00000000,161.4392234,160.6558564,162.2225904,5,15
1164.00000000,161.3868497,160.6563611,162.1173383,5,15
1170.00000000,161.4732619,160.7748749,162.1716488,5,15
1176.00000000,161.5057381,160.8396817,162.1717946,5,15
1182.00000000,161.5727542,160.8751377,162.2703707,5,15
1188.00000000,161.6096714,160.9113332,162.3080097,5,15
1194.00000000,161.6292869,160.9142046,162.3443693,5,15
1200.00000000,161.7196621,161.1278313,162.3114929,5,15
1206.00000000,161.8277036,161.2501444,162.4052627,5,15
1212.00000000,161.8481986,161.2060701,162.4903271,5,15
1218.00000000,161.8400064,161.1390732,162.5409397,5,15
1224.00000000,161.9670386,161.2283678,162.7057093,5,15
1230.00000000,161.9055569,161.0820758,162.7290381,5,15
1236.00000000,161.9146151,161.117991,162.7112392,5,15
1242.00000000,161.9382145,161.122049,162.7543801,5,15
1248.00000000,162.0185911,161.1347763,162.9024059,5,15
1254.00000000,162.0992302,161.1775823,163.0208782,5,15
1260.00000000,162.1130103,161.126548,163.0994725,5,15
1266.00000000,162.0912437,161.028464,163.1540233,5,15
1272.00000000,162.1738411,161.0024392,163.345243,5,15
1278.00000000,162.2018586,161.0693286,163.3343886,5,15
1284.00000000,162.2400752,161.0154753,163.4646751,5,15
1290.00000000,162.1742241,160.9583396,163.3901085,5,15
1296.00000000,162.1484217,160.9227939,163.3740494,5,15
1302.00000000,162.1743673,160.9132972,163.4354374,5,15
1308.00000000,162.1746579,161.0563367,163.2929791,5,15
1314.00000000,162.1379999,161.1459625,163.1300373,5,15
1320.00000000,162.2011083,161.3673961,163.0348206,5,15
1326.00000000,162.2563129,161.4763441,163.0362818,5,15
1332.00000000,162.2450878,161.4828146,163.0073609,5,15
1338.00000000,162.2136738,161.5019675,162.92538,5,15
1344.00000000,162.1891473,161.4424473,162.9358473,5,15
1350.00000000,162.1698442,161.5033457,162.8363427,5,15
1356.00000000,162.1753674,161.6114938,162.739241,5,15
1362.00000000,162.077492,161.4654826,162.6895015,5,15
1368.00000000,162.0563548,161.3335908,162.7791187,5,15
1374.00000000,162.0833871,161.3101913,162.8565829,5,15
1380.00000000,162.0852716,161.12449,163.0460532,5,15
1386.00000000,162.0710522,160.9824978,163.1596065,5,15
1392.00000000,161.9891006,160.8318649,163.1463363,5,15
1398.00000000,162.0152879,160.9352332,163.0953427,5,15
1404.00000000,162.0380352,161.0541258,163.0219447,5,15
1410.00000000,162.0816434,161.183685,162.9796018,5,15
1416.00000000,162.0772571,161.2937535,162.8607606,5,15
1422.00000000,162.0826611,161.3708606,162.7944616,5,15
1428.00000000,162.0845319,161.4481839,162.7208799,5,15
1434.00000000,162.0740702,161.4682976,162.6798428,5,15
1440.00000000,161.9982455,161.3980104,162.5984807,5,15
1446.00000000,162.0175342,161.4789674,162.5561011,5,15
1452.00000000,162.0305201,161.577468,162.4835722,5,15
1458.00000000,161.981854,161.5509441,162.412764,5,15
1464.00000000,161.8799839,161.5306206,162.2293473,5,15
1470.00000000,161.8141888,161.47466,162.1537176,5,15
1476.00000000,161.8085419,161.5016078,162.115476,5,15
1482.00000000,161.8489122,161.5609616,162.1368629,5,15
1488.00000000,161.7609583,161.4712103,162.0507064,5,15
1494.00000000,161.7399225,161.4704413,162.0094036,5,15
1500.00000000,161.6602312,161.336239,161.9842233,5,15
1506.00000000,161.6192866,161.2909991,161.947574,5,15
1512.00000000,161.572528,161.2898015,161.8552545,5,15
1518.00000000,161.5456671,161.2482812,161.8430529,5,15
1524.00000000,161.492917,161.0961554,161.8896787,5,15
1530.00000000,161.4943973,161.1322648,161.8565297,5,15
1536.00000000,161.4023579,160.8989861,161.9057296,5,15
1542.00000000,161.3627753,160.8118818,161.9136688,5,15
1548.00000000,161.4066469,160.7970401,162.0162536,5,15
1554.00000000,161.3667522,160.7005076,162.0329968,5,15
1560.00000000,161.3781382,160.6738742,162.0824023,5,15
1566.00000000,161.3581932,160.6176298,162.0987566,5,15
1572.00000000,161.3289922,160.5388394,162.119145,5,15
1578.00000000,161.3554203,160.5503935,162.1604471,5,15
1584.00000000,161.3087865,160.4792927,162.1382803,5,15
1590.00000000,161.3107481,160.4236662,162.19783,5,15
1596.00000000,161.2783482,160.3097697,162.2469267,5,15
1602.00000000,161.2760039,160.1768343,162.3751734,5,15
1608.00000000,161.2836196,160.1534926,162.4137467,5,15
1614.00000000,161.3262319,160.1928968,162.4595669,5,15
1620.00000000,161.3920089,160.2551057,162.5289121,5,15
1626.00000000,161.4097119,160.224706,162.5947178,5,15
1632.00000000,161.4025667,160.1393238,162.6658096,5,15
1638.00000000,161.3241928,160.0600325,162.5883532,5,15
1644.00000000,161.3476731,160.0980081,162.5973381,5,15
1650.00000000,161.3587489,160.0611683,162.6563295,5,15
1656.00000000,161.3579961,160.0515858,162.6644063,5,15
1662.00000000,161.4281509,160.0938122,162.7624895,5,15
1668.00000000,161.513856,160.1742752,162.8534368,5,15
1674.00000000,161.6113348,160.2443634,162.9783062,5,15
1680.00000000,161.664093,160.2259694,163.1022167,5,15
