condition,case,variant,episode,seed,defender_id,target_id,time,dist_to_target,defender_pos_x,defender_pos_y,defender_pos_z
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,11,23,24.95000000000022,2.619062416713254,-669.1395020908857,390.21725565563094,448.53890342053455
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,3,23,25.00000000000022,0.623677136034771,-669.3664165126929,390.8658795736278,448.78194875719726
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,19,23,25.05000000000022,1.1431677401282956,-668.0558512521908,389.87861161217893,447.79379682701295
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,14,26,25.10000000000022,2.2303949729498744,-95.87454451254091,-772.9305853121502,347.87819304873926
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,6,26,25.300000000000225,0.6518769005201827,-95.14876343912414,-769.1549367618852,345.96910467778315
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,0,20,25.400000000000226,1.443931483944224,755.0269830748261,-153.24038082231354,426.3195645623995
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,16,20,25.400000000000226,1.5439805040199692,754.9315516173637,-153.29829119851775,426.2694801323823
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,8,20,25.500000000000227,2.8188547495103458,751.7480205259182,-152.81331796193678,424.3969863934934
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,13,25,26.800000000000246,0.6873123943436248,-421.03154592299643,-702.8847127399679,480.2252072011322
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,5,25,26.950000000000248,0.11905527016518312,-419.58840032716745,-700.6301167272775,478.48661685484507
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,15,27,27.550000000000257,2.7097441069100503,778.9967914776092,-378.8194664686247,454.30001551884686
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,7,27,27.70000000000026,0.7724016317855544,777.0132262132204,-378.0577245422437,453.11974566864757
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,2,22,28.000000000000263,1.8390531907507113,281.02004172942145,816.803016625111,515.5252325876161
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,10,22,28.050000000000264,1.1382089932339787,280.70323902691416,816.3068643640639,515.133280732108
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,18,22,28.050000000000264,0.8014177964778324,280.7436630227706,816.6051461566618,515.302375227252
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,1,21,28.250000000000266,2.6315942248483615,479.1102173607096,731.6332521095561,512.9589854950345
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,12,24,28.350000000000268,0.5701258483507269,-850.7271440678998,188.58122759936856,556.9661604026228
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,17,21,28.350000000000268,0.2761108272296811,479.16302928298455,731.1338913607,512.628738598371
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,4,24,28.40000000000027,2.602769093681692,-847.917385728753,188.40616361846307,555.1571311582911
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,40,99440,9,21,28.45000000000027,0.4361523532765225,477.6348815825259,728.903193483463,510.9335523399619
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,1,21,25.400000000000226,0.8169951873435723,429.8928648602691,654.374740234146,440.8301906284115
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,17,21,25.400000000000226,1.3500294061091493,429.47465719291034,654.0727379781861,440.57904614208394
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,9,21,25.500000000000227,0.9466137065169704,428.2690073111125,652.290019964343,439.2401193277002
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,15,27,26.100000000000236,2.37742899839395,677.6145926005519,-421.5302575603453,401.761403322388
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,7,27,26.30000000000024,0.27549496427253745,674.8342834344272,-420.0438398072907,399.95522105062275
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,0,20,26.40000000000024,0.8333081165334772,765.6348247209628,-114.31620543102078,479.2779951754361
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,16,20,26.40000000000024,1.132505675977025,765.3591423060657,-114.37729558819146,479.1288214989642
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,8,20,26.50000000000024,2.258501559295491,762.3371389944314,-114.07735358182937,477.23657286963424
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,2,22,26.900000000000247,0.35255694348444294,186.1882431507937,849.2286085532082,374.4927224961693
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,10,22,26.900000000000247,0.4025135897449318,186.2656372642045,848.8805023043253,374.3127065214173
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,18,22,26.950000000000248,2.6439518428856577,185.9989524942372,845.5262816803552,372.6761910801788
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,14,26,27.20000000000025,1.3708401419313563,-190.58417554015645,-840.6456424782878,440.2541574923656
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,6,26,27.300000000000253,1.686223344973678,-190.11849815637422,-838.21070390089,438.87183750678844
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,13,25,27.75000000000026,0.602776627309434,-504.3293863358781,-749.7246274086218,428.87260094966825
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,5,25,27.85000000000026,2.723847107847904,-501.73553431682694,-746.6292392576037,426.7598549934135
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,12,24,28.300000000000267,0.27752299278177245,-963.4503639010018,182.52946341672896,379.0162838159674
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,4,24,28.40000000000027,0.34375021457793103,-961.2033096620992,182.1060733933643,378.0219161586539
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,3,23,28.60000000000027,1.5246597740151429,-766.6654348920406,432.2385794882064,518.0467684843228
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,11,23,28.60000000000027,0.30434884552739894,-767.6618954252882,433.2381533564146,518.8154341094604
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,41,99441,19,23,28.650000000000272,1.3934793466556614,-765.7252251620627,431.69154609991716,517.3557623576044
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,13,25,23.5000000000002,0.7735718495288288,-393.03920371199035,-656.8331617640954,371.25635877680816
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,5,25,23.6000000000002,1.553889471444535,-391.1066463939078,-654.3898389533355,369.56895285867853
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,2,22,24.20000000000021,2.9106793292476305,208.43411119754145,758.5092361861606,350.6267549623962
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,10,22,24.25000000000021,1.177251111381642,208.0989825637661,758.8480171940801,350.8156051298424
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,18,22,24.30000000000021,2.674524542210019,207.77649941864956,756.265381412538,349.50197876824996
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,15,27,25.150000000000222,2.85450335339144,705.7055073341669,-430.542255792822,361.4660744271342
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,7,27,25.250000000000224,2.5497709566310043,703.8800749224791,-429.25094480493453,360.39881607567014
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,0,20,25.850000000000232,1.2302283257606956,738.6445883098037,-253.48827340376383,477.5652137420849
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,16,20,25.850000000000232,0.7418219489166997,739.0605858958559,-253.54586625614223,477.8312548624785
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,8,20,25.950000000000234,1.9437156615831908,736.0919846877694,-252.73472628965152,475.86843586747716
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,11,23,26.000000000000234,2.1555097988575866,-730.8845940376727,398.2819872308088,383.63291980840467
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,3,23,26.050000000000235,1.1201980803066562,-730.5392530592396,398.2792459881929,383.4873805218265
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,19,23,26.100000000000236,2.4638881395705083,-728.6139503647441,396.8182360649643,382.2831524684299
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,1,21,26.800000000000246,0.6560043885810942,412.85246376428194,734.0750159951126,449.47404616468515
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,9,21,26.850000000000247,0.19271715573970682,412.57432580382635,733.4713318467124,449.06646733258714
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,14,26,26.900000000000247,2.2183712283379178,-257.4618301484348,-826.5120962251366,364.5365921164103
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,17,21,26.900000000000247,0.49279550275415274,411.69940351192105,732.2499535233973,448.2145322118151
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,6,26,27.00000000000025,2.776112630480506,-256.7361408700434,-823.61229684935,363.14062359005214
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,12,24,29.10000000000028,0.29728537368819413,-951.9612173112399,71.70481429506859,484.31501800193615
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,42,99442,4,24,29.20000000000028,1.588093128909523,-948.7089578139734,71.72436411457255,482.50719808827256
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,14,26,24.500000000000213,0.942469607402787,-212.9323607931141,-769.5455403558561,367.77938703307103
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,6,26,24.600000000000215,2.5412573029161174,-212.32937158013954,-765.8577021438355,365.82493663864125
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,15,27,24.800000000000217,1.338911850968191,670.05733930392,-318.00046691460483,442.71097929532687
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,7,27,24.90000000000022,0.6375435428916887,668.4522852073405,-317.24326489994013,441.53681499050913
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,1,21,25.950000000000234,0.9439159504555783,350.32374025396587,699.6993124094294,499.5598407106409
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,9,21,26.050000000000235,1.4001090684230426,348.7770350352805,697.3270837580975,497.66966631652053
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,17,21,26.050000000000235,0.26214682502964903,349.50789869586276,698.1341473055751,498.2988099429627
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,11,23,26.650000000000244,1.3592710711094378,-776.848126227796,341.7099501685681,396.8472720756939
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,3,23,26.700000000000244,1.2503794432510977,-775.8415640567547,341.16224115943896,396.2467993228667
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,19,23,26.800000000000246,0.3848397617068942,-774.2579919245992,340.524836729808,395.36265156749903
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,2,22,28.45000000000027,2.0421078502232293,132.9084383224084,869.4540815868168,533.205074045092
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,43,99443,10,22,28.50000000000027,0.16400079495556913,132.6898425844112,870.1317501322056,533.5796472826145
