episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73301,0,1,21,35.2,0.8551289402267411,2.7766267937026283
1,73301,1,0,20,37.45,0.49604374378098853,0.49604374378098853
1,73301,2,5,25,36.7,0.21729842583011533,0.21729842583011533
1,73301,3,3,23,33.5,0.2812817272132654,0.2812817272132654
1,73301,4,4,24,36.1,1.9361723394726056,1.9361723394726056
1,73301,5,4,24,36.1,1.476558285951622,1.476558285951622
1,73301,6,6,26,37.85,2.9394334972763927,2.9394334972763927
1,73301,7,0,20,37.45,0.1342387052897609,0.1342387052897609
1,73301,8,1,21,35.300000000000004,0.10584989974537443,0.10584989974537443
1,73301,9,1,21,35.2,0.5515691992794446,1.3915361883718043
1,73301,10,5,25,36.65,0.3239277277069829,0.3239277277069829
1,73301,11,3,23,33.4,0.2611607228584315,2.05785469211236
1,73301,12,5,25,36.65,0.8901596242227969,0.8901596242227969
1,73301,13,2,22,35.9,0.5849142490933751,2.5632720633947623
1,73301,14,0,20,37.45,0.9714982458365077,0.9714982458365077
1,73301,15,6,26,37.85,0.8059503275853617,0.8059503275853617
1,73301,16,7,27,37.4,1.8541694322169773,1.8541694322169773
1,73301,17,7,27,37.4,0.7584128574389079,0.7584128574389079
1,73301,18,2,22,35.95,0.2821077343234057,0.2821077343234057
1,73301,19,3,23,33.45,0.9404972904529385,1.084859946795798
2,73302,0,1,21,36.2,0.5041416033130962,0.5041416033130962
2,73302,1,7,27,36.85,1.4256895014808073,1.4256895014808073
2,73302,2,2,22,35.7,2.3485572212021855,2.3485572212021855
2,73302,3,3,23,33.800000000000004,0.9557513229186342,0.9557513229186342
2,73302,4,2,22,35.7,0.06177733047037602,0.06177733047037602
2,73302,5,4,24,33.6,1.2504507170979073,1.2504507170979073
2,73302,6,0,20,38.050000000000004,2.2395762315212493,2.2395762315212493
2,73302,7,0,20,38.0,1.084993731582784,2.9848588119605544
2,73302,8,1,21,36.25,0.8955574540412489,0.8955574540412489
2,73302,9,6,26,37.25,0.9546619479892617,0.9546619479892617
2,73302,10,5,25,36.1,0.21243328494799435,0.21243328494799435
2,73302,11,4,24,33.5,0.5448210439842666,2.604770575828638
2,73302,12,5,25,36.1,0.7677148607650942,0.7677148607650942
2,73302,13,2,22,35.65,0.49797437546789686,2.475285110015519
2,73302,14,6,26,37.2,0.1560560686933487,1.9829621184925297
2,73302,15,7,27,36.85,1.906645367615326,1.906645367615326
2,73302,16,6,26,37.25,0.9655905317839908,0.9655905317839908
2,73302,17,0,20,38.050000000000004,1.3219491025910994,1.3219491025910994
2,73302,18,4,24,33.6,2.472299435145581,2.472299435145581
2,73302,19,3,23,33.75,0.25377417139510655,1.8513966087637193
