update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,166870973.0205078,1.0,1.0,0.031249999999998446,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0004862380636041053,1.0516688406467438,2.760069692134857,0.002868127945659993,0.0002999262307746768,28.243704319000244
2,12000,166794835.9638672,1.0,1.0,0.028124999999998512,0.8000000000000002,1.1102230246251565e-16,0.0,-0.001421472503352561,0.6659209512174129,2.7705172419548036,0.0023078762906960535,0.00029970499590002654,56.80024695396423
3,18000,167141870.1640625,1.0,1.0,0.031249999999998335,0.8000000000000002,1.1102230246251565e-16,0.0,-0.001587704464327544,0.185724095441401,2.7852415442466736,0.0027733528526484364,0.0002993365137081604,84.42153406143188
4,24000,146632709.33203125,0.75,0.75,0.03549107142856964,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0015066909225424751,0.08564856182783842,2.798385763168335,0.003775457539958893,0.0002988211478465144,110.82633447647095
5,30000,146538738.56054688,0.75,0.75,0.024107142857141613,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0014525475782193099,0.04248853987082839,2.809930694103241,0.003447661937420876,0.000298159406918973,139.74034023284912
6,36000,166892173.73828125,1.0,1.0,0.026562499999998823,0.8000000000000002,1.1102230246251565e-16,0.0,-0.000769032450625673,0.025888798478990793,2.8218549132347106,0.0038672473028147024,0.0002973519439839389,168.8286063671112
7,42000,166989515.07617188,1.0,1.0,0.02499999999999858,0.8000000000000002,1.1102230246251565e-16,0.0,-0.00098573045397643,0.028334803646430373,2.8368345975875853,0.0033492747224960428,0.00029639955590984266,198.441725730896
8,48000,166869167.2421875,1.0,1.0,0.028124999999998512,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0009349757106974721,0.017666205065324903,2.852897560596466,0.003047330997217601,0.00029530318258873023,227.39548587799072
9,54000,167115823.39453125,1.0,1.0,0.02499999999999858,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0008019880478968844,0.015812595607712865,2.8667020916938784,0.0031217680544995963,0.0002940639060087029,256.0942244529724
10,60000,149056325.42382812,0.75,0.75,0.033705357142855226,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0013436251028906554,0.014266524743288756,2.8820897936820984,0.0034831900317516596,0.00029268294918612537,284.94470381736755
11,66000,167185076.17382812,1.0,1.0,0.029687499999998423,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0009076055022887886,0.011988760624080896,2.894781458377838,0.003314740009120065,0.00029116167495865663,314.92760586738586
12,72000,126325173.27148438,0.5,0.5,0.023214285714284393,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0010986956222041044,0.009887892287224531,2.9069072604179382,0.002522317233939342,0.0002895015846402935,342.56118059158325
13,78000,166979836.63671875,1.0,1.0,0.031249999999998335,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0012027833581669256,0.010773765109479427,2.916424584388733,0.003098693408803088,0.0002877043165397551,371.22261571884155
14,84000,167011876.671875,1.0,1.0,0.029687499999998535,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0011451413221948315,0.010604110034182667,2.9272689819335938,0.0031759113091973518,0.0002857716443436699,399.698609828949
15,90000,167113013.35742188,1.0,1.0,0.028124999999998623,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0007000285797403194,0.010317499050870538,2.937977433204651,0.0034371101534657667,0.00028370547536616097,430.2118217945099
16,96000,126644297.94042969,0.5,0.5,0.029464285714284277,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0012013081926852466,0.008651079144328833,2.9466190934181213,0.0036516342351414987,0.00028150784866655756,457.1752531528473
