condition,case,variant,episode,seed,defender_id,target_id,time,dist_to_target,defender_pos_x,defender_pos_y,defender_pos_z
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,1,21,24.550000000000214,2.3352516587216754,341.7186796671799,666.4430844669499,455.4530066607612
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,13,25,24.550000000000214,2.3431236878296646,-322.8118750075889,-680.8630325996096,416.474049679117
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,5,25,24.650000000000215,2.5400747834171673,-321.5675320619189,-678.6815808970595,414.9832665645727
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,17,21,24.650000000000215,0.9767449377913519,341.2645955177265,665.376244306378,454.680254242997
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,9,21,24.700000000000216,1.3508112200558282,340.4284436280448,664.1693589272977,453.7436149958703
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,11,23,25.450000000000227,2.491552166864764,-715.6804273646663,259.7638335164322,465.6905004898781
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,3,23,25.550000000000228,1.8325246678432516,-713.9369888247439,259.17382115133915,464.4746249783228
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,19,23,25.550000000000228,0.3120871417797503,-715.391501569375,260.17983188494327,465.44444258344254
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,14,26,27.00000000000025,0.9124155328329925,-111.65117185121571,-791.6976146684991,450.68679562612596
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,6,26,27.15000000000025,0.8113836326075523,-111.22793177235623,-788.2064703607319,448.5517501389756
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,15,27,27.650000000000258,0.21976495670120125,782.1000802293335,-406.5009181577352,393.5117869102216
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,89,99489,7,27,27.75000000000026,2.093406094012249,778.5487680950091,-404.0702912887146,391.36548643989136
