episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73301,0,1,21,34.4,0.790245316606187,2.5512908408774257
1,73301,1,0,20,38.15,0.8148055117722438,0.8148055117722438
1,73301,2,5,25,40.2,1.217146825459241,1.217146825459241
1,73301,3,3,23,32.25,0.2265267145277644,0.2265267145277644
1,73301,4,4,24,nan,8.778036922135088,nan
1,73301,5,4,24,nan,8.774452111004646,nan
1,73301,6,6,26,34.1,0.59493046644102,0.59493046644102
1,73301,7,0,20,38.15,0.48441517548076496,0.48441517548076496
1,73301,8,1,21,34.45,2.028630794800432,2.028630794800432
1,73301,9,1,21,34.4,0.8825352434314612,1.14119685940732
1,73301,10,5,25,40.1,0.8177768974833176,2.7163780682481424
1,73301,11,3,23,32.15,0.9007383126991777,2.856963263125693
1,73301,12,5,25,40.1,0.5559553905920904,2.4549362723892694
1,73301,13,2,22,35.45,1.0168999555290197,1.0168999555290197
1,73301,14,0,20,38.15,2.3680614478995183,2.3680614478995183
1,73301,15,6,26,34.050000000000004,0.9105526090346284,2.639987257293589
1,73301,16,7,27,34.0,0.725022096221477,0.725022096221477
1,73301,17,7,27,33.95,0.5518889565038869,2.4198104513738836
1,73301,18,2,22,35.45,2.3721919345401705,2.3721919345401705
1,73301,19,3,23,32.2,0.6787751186557125,1.4024319863002614
2,73302,0,1,21,34.95,0.8235869913184883,2.524451853986971
2,73302,1,7,27,33.800000000000004,1.7281791549913679,1.7281791549913679
2,73302,2,2,22,35.2,1.2577771226071999,1.2577771226071999
2,73302,3,3,23,32.35,0.6194792204169994,0.6194792204169994
2,73302,4,2,22,35.15,0.3032757466851373,2.2578559254323975
2,73302,5,4,24,38.050000000000004,0.032375062538304133,2.0430531787703754
2,73302,6,0,20,38.5,1.6883495522308338,1.6883495522308338
2,73302,7,0,20,38.45,0.2797984834801249,2.17375670913314
2,73302,8,1,21,35.0,2.530539461951072,2.530539461951072
2,73302,9,6,26,34.050000000000004,1.0380782173729097,1.1564888394913024
2,73302,10,5,25,39.85,2.822889506201702,2.822889506201702
2,73302,11,4,24,37.9,0.5015869236053322,0.5015869236053322
2,73302,12,5,25,39.85,2.3595853087393457,2.3595853087393457
2,73302,13,2,22,35.15,0.5421709144298539,0.5421709144298539
2,73302,14,6,26,34.050000000000004,0.4596736644622579,0.4596736644622579
2,73302,15,7,27,33.800000000000004,2.568906776764703,2.568906776764703
2,73302,16,6,26,34.1,0.23745713103961175,0.23745713103961175
2,73302,17,0,20,38.5,1.226662626981067,1.226662626981067
2,73302,18,4,24,38.15,1.324962131365711,1.324962131365711
2,73302,19,3,23,32.300000000000004,0.4133535894177975,1.766946715164726
