assignment_mode,attack_pattern,backpropagation_performed,case,case3_geometry,case3_maneuver,case3_source_policy_case,condition,episodes,evaluation_device,model_dir,optimizer_steps,training_performed,variant,parallel_workers,seed_first,seed_last,target_coverage_success_count,target_coverage_success_rate,target_coverage_success_ci95_low,target_coverage_success_ci95_high,all_defenders_hit_count,all_defenders_hit_rate,all_defenders_hit_ci95_low,all_defenders_hit_ci95_high,cooperative_success_count,cooperative_success_rate,cooperative_success_ci95_low,cooperative_success_ci95_high,mission_success_count,mission_success_rate,mission_success_ci95_low,mission_success_ci95_high,E_co_time_s_mean,E_co_time_s_ci95_low,E_co_time_s_ci95_high,E_co_time_s_n,E_n_g_mean,E_n_g_ci95_low,E_n_g_ci95_high,E_n_g_n,E_miss_m_mean,E_miss_m_ci95_low,E_miss_m_ci95_high,E_miss_m_n,E_t_s_mean,E_t_s_ci95_low,E_t_s_ci95_high,E_t_s_n,mean_closest_approach_m_mean,mean_closest_approach_m_ci95_low,mean_closest_approach_m_ci95_high,mean_closest_approach_m_n,worst_closest_approach_m_mean,worst_closest_approach_m_ci95_low,worst_closest_approach_m_ci95_high,worst_closest_approach_m_n,mean_agent_return_mean,mean_agent_return_ci95_low,mean_agent_return_ci95_high,mean_agent_return_n,idbo_runtime_ms_mean,idbo_runtime_ms_ci95_low,idbo_runtime_ms_ci95_high,idbo_runtime_ms_n,idbo_repaired_cost_mean,idbo_repaired_cost_ci95_low,idbo_repaired_cost_ci95_high,idbo_repaired_cost_n,failure_class_counts
fixed,nominal,False,case1,,,,case1_supplement_n400_no_trust,400,cpu,/home/a2rl/reviewer_xiu_ablation_domainrand_v3_20260801/formal_evaluation_n100/selection/no_trust/case1/seed8303/selected_model,0,False,no_trust,5,102001,102400,400,1.0,0.9904877056657034,0.9999999999999999,400,1.0,0.9904877056657034,0.9999999999999999,400,1.0,0.9904877056657034,0.9999999999999999,400,1.0,0.9904877056657034,0.9999999999999999,0.06659982638888985,0.06595440396198685,0.06724524881579286,400,0.030748018599344774,0.03014734725526829,0.03134868994342126,400,1.4157720090506585,1.3952773800464993,1.4362666380548177,400,27.24646875000025,27.1997234672457,27.2932140327548,400,0.8372535518927884,0.8233592163321432,0.8511478874534336,400,2.6308318777140753,2.598234887039851,2.6634288683882996,400,441725.05982182646,441722.007649142,441728.1119945109,400,0.0,0.0,0.0,400,nan,nan,nan,0,"{""mission_success"": 400}"
