update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,442641.7151181996,1.0,1.0,1.0,1.0,1.0,1.0,0.07500000000000107,0.7694875635220513,0.021730290279351975,0.19359138682389132,0.8064086131761087,1,-0.015123269078321755,0.8690264195203781,2.758932280540466,0.2521378980299942,0.8462309241294861,0.9596511408686638,4.324757218360901,0.0656840835571289,0.0002998847409179881,20.664557933807373
2,2048,418765.01377768815,0.0,0.0,0.95,1.0,0.875,0.875,0.05714285714285795,0.7694875635220513,0.021730290279351975,0.2276179516685846,0.7723820483314154,0,0.0004168279701843858,0.4851706013083458,2.7512896180152895,0.01416490042396773,1.0118663489818573,5.143936723470688,2.036141115427017,0.43046721000000016,0.0002995391413931026,40.16930079460144
3,3072,442430.8151163403,0.5,0.5,0.975,1.0,0.9375,0.9375,0.050446428571429065,0.7377393668594616,0.040817831549365864,0.23444469223907224,0.7655553077609277,2,0.01610766555531882,0.4796376034617424,2.7354634523391725,-0.011271710525791328,1.0227102488279343,6.4825406789779665,1.861612430214882,0.81,0.00029896373431476147,60.717676877975464
4,4096,882659.8237315691,1.0,1.0,1.0,1.0,1.0,1.0,0.06562500000000093,0.7085996171691932,0.0571455666306133,0.2628524945770065,0.7371475054229935,2,0.015635826787911356,0.7884102106094361,2.720311498641968,-0.0805045942540289,1.1132943987846375,1.9570505663752555,2.9790169924497603,0.0984770902183612,0.00029815940691897306,81.20816445350647
5,5120,442772.9165969379,1.0,1.0,1.0,1.0,1.0,1.0,0.08750000000000124,0.6887120369298336,0.07396209196850681,0.2754100046270115,0.7245899953729885,1,-0.0004930942202918231,0.33948825895786283,2.708392071723938,0.016795729494263115,0.9964270114898681,1.0073046669363976,1.7252653643488884,0.12876314326096935,0.00029712739942028293,102.40903496742249
6,6144,418580.93996456265,0.0,0.0,0.95,1.0,0.875,0.875,0.0785714285714297,0.6887120369298336,0.07396209196850681,0.3359635811836115,0.6640364188163884,0,-0.0082621714042034,0.3298529639840126,2.702667033672333,0.020384312702923246,0.9924573272466659,2.4724335223436356,0.8841781124472619,0.126722247440283,0.00029586930309945264,121.97315430641174
7,7168,442538.1687053158,0.5,0.5,0.975,1.0,0.9375,0.9375,0.07991071428571542,0.6705749286936744,0.0898913777400697,0.3184407637936491,0.6815592362063508,2,-0.0018197099794633686,0.3185723826289177,2.6968032836914064,0.01863191723533595,0.9922484308481216,0.9368279784917831,0.7381572060286998,0.13637443075137065,0.00029438705784982027,143.12327218055725
8,8192,882559.6131207794,1.0,1.0,1.0,1.0,1.0,1.0,0.07812500000000111,0.6541056121892892,0.10356882145076741,0.3332970205348875,0.6667029794651125,2,0.0015754979220218956,0.5813848346471786,2.6825238823890687,0.018153287433062378,0.986984446644783,1.5576179385185243,1.3785018369555473,0.21665344086545538,0.0002926829491861255,164.24969363212585
9,9216,530870.3641217574,1.0,1.0,1.0,1.0,1.0,1.0,0.10000000000000142,0.6387368641214112,0.11559045504196774,0.3447333126998865,0.6552666873001135,1,-0.0022370147344190627,0.32056612223386766,2.6641170144081117,0.011071560563616157,0.9982462972402573,1.0529050007462502,1.4177805125713348,0.09326220222625259,0.0002907596047204114,185.52779054641724
10,10240,794478.0391868949,1.0,1.0,1.0,1.0,1.0,1.0,0.07187500000000102,0.6246418329984594,0.12621201036587676,0.36971046770601335,0.6302895322939867,2,0.005250606290064752,0.4457180827856064,2.652950668334961,0.013606304678561564,0.9943344593048096,3.005348891019821,0.3720830507576466,0.3333656319097786,0.00028861999011043737,206.8196303844452
11,11264,882587.1707692504,1.0,1.0,1.0,1.0,1.0,1.0,0.07812500000000111,0.6117853417660712,0.13573663634252886,0.3833688001309543,0.6166311998690457,2,-0.0020336843328550456,0.48035636693239214,2.637130558490753,0.010497798533449131,0.9973227828741074,0.9969689548015594,0.9698514275252819,0.23538075224743615,0.00028626740448684966,227.96728205680847
