case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case1,1,89003,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.18329108953194315,1.8676802002253325,31.35000000000031
case1,1,89003,1,3,3,3,1,1,1,0.0,0.0,0.34599911445569626,1.5808405953970126,28.350000000000268
case1,1,89003,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.23496531546832478,1.5596488717405224,33.10000000000026
case1,1,89003,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.13545215989161788,1.1669773131654526,30.200000000000294
case1,1,89003,4,2,1,1,1,1,1,0.0,0.0,0.21604874276911046,2.279609584328006,27.70000000000026
case1,1,89003,5,2,2,2,1,1,1,0.0,0.0,0.33623637960670943,1.2706206051957423,33.05000000000026
case1,1,89003,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.40281211641855774,1.4796408141395916,29.25000000000028
case1,1,89003,7,2,1,1,1,1,1,0.0,0.0,0.1926840594581758,2.3243405942255513,29.85000000000029
