episode,step,time,case,defender_id,target_id,defender_pos_x,defender_pos_y,defender_pos_z,defender_vx,defender_vy,defender_vz,defender_speed,defender_pitch,defender_yaw,load_y,load_z,load_norm,dist_to_target,tgo
1,630,31.5,case1,4,24,815.5025323799467,-90.81464664652788,128.56502581653808,25.907875615628544,6.073942374133593,-1.4469455479921038,26.649661279236362,-0.05432179416959376,0.23028486103054666,-0.09993734423117322,-0.22881864460616724,0.27306680737450556,2.432991332332457,0.22164604412907385
1,630,31.5,case1,12,24,816.222926755859,-90.28365982573187,128.50095823858751,25.054649604016713,8.853586565759132,-2.5481033062787883,26.69483643547782,-0.09559858810021542,0.3396747744996877,-0.09993956321858688,0.29817802604388166,0.3199219287774492,1.604170372245084,0.19128359198057748
1,653,32.65,case1,9,21,-744.1445006144534,100.43374662940971,122.94128162495076,-24.919302929011096,12.45309755946237,-1.7261550806132964,27.911125177169687,-0.061884188636188324,2.6781554708443913,-0.09963807501356087,0.03821122811669474,0.11270185676988333,2.6510806610340216,0.21322978494122652
1,653,32.65,case1,17,21,-743.0285821477698,102.06685874173829,123.19599877023634,-25.780910541829424,10.835811493632733,-2.0494254947853476,28.040511834665768,-0.07315324807692385,2.743706549234921,-0.09961324587054507,0.3171380615923651,0.5689344254616757,2.9453699193723084,0.23079841327805914
1,654,32.7,case1,1,21,-743.6157156392585,100.75552882350988,123.72273233899527,-25.283777948309137,12.433995519308322,0.13501083250559323,28.17608737632812,0.004791699690374402,2.684544578472793,-0.09961527152895044,-0.21478583558498748,0.2606682744581547,1.750440556273492,0.15261027228583063
1,686,34.3,case1,19,23,218.1305434395816,939.9941895946649,127.7430908530807,20.42792994006448,26.302081995737577,1.1402589794767515,33.3226654018997,0.034225402096634494,0.9104463225255545,-0.07840044714733335,-0.028306792416150417,0.10569826408042836,2.652985369308149,0.1858194578136795
1,687,34.35,case1,3,23,217.83191643497142,938.6327027250536,125.92727695583962,19.675591694171985,27.642245197773565,0.4300815532311611,33.932397472504576,0.012674997975861368,0.9521985269105798,-0.07340555080569128,0.04018716724071808,0.08799251235903882,2.294738600509727,0.17099159944053538
1,687,34.35,case1,11,23,217.76738552749194,942.045834434032,126.39887382520807,19.364480841822633,26.85487195585218,-0.6692447376522028,33.115180122677984,-0.020210981789865454,0.9460631035361944,-0.07997967944585493,-0.27385379454783204,0.29794205787371086,2.03215271869213,0.09274371618336034
1,693,34.65,case1,7,27,-457.4009152032021,-704.6162627225357,118.87105574462264,-27.547178692855532,-13.705367909891772,1.1221839654083028,30.788690461496156,0.036456002460081204,-2.679928231202128,-0.044193213145482274,-0.3608292213979811,0.3711058965198645,1.944124227720935,0.1622896909393384
1,693,34.65,case1,15,27,-457.1955031156208,-704.5948309634415,118.13095942117297,-28.03251744696367,-13.05069772503581,-1.777676409383717,30.97261498390242,-0.05742666103314593,-2.70587818858069,-0.043337989287813086,-0.11130117184266865,0.2916992087832579,1.873844184850225,0.16572514722580134
1,694,34.7,case1,0,20,-847.9893369140283,-305.465580274519,126.15288317398698,-28.029133312432002,-15.257208364681507,-0.2906388296910873,31.913934139474517,-0.009107083006652968,-2.6431099957462765,-0.06471598531358413,0.049584294222164385,0.11644127483689608,0.4621132210569898,0.11845968661044425
1,694,34.7,case1,8,20,-847.3474243662697,-303.64511913018794,125.25387668176407,-27.750127564544727,-17.116510830347362,-1.8999834119883765,32.659676358159686,-0.05820807069675583,-2.5889056500218013,-0.04735327364238448,0.48690971864202814,0.4931454517375986,2.2263298060174384,0.16461771088139282
1,695,34.75,case1,16,20,-846.340360518147,-305.62746694963187,126.24910488529581,-28.85811026490197,-16.955427474411902,1.0308623001502775,33.486411064537116,0.030789360788762047,-2.6103818629860958,-0.042840053982643594,0.15992953511221986,0.29288770807991393,1.019884022534992,0.10460820077807875
1,714,35.7,case1,14,26,-571.3112156829367,-379.6962795900352,101.90599638245217,-16.460992351469223,-20.326387595561872,-1.0249301924656038,26.175881719238564,-0.03916552956563908,-2.251504691602545,-0.0406562703446731,0.006004501884169483,0.17313587548643866,2.1714683591566812,0.19505541834383472
1,715,35.75,case1,6,26,-570.3751307411045,-378.1206593695424,100.9061578349907,-18.256326863384665,-19.880028134893454,-0.2863516992651185,26.992424612890336,-0.010608793939648739,-2.3136439835988973,-0.01569752281593775,-0.23760956188333202,0.4592453745565954,2.103978717345804,0.18456572707758356
1,777,38.85,case1,2,22,550.7232791383368,-967.8170861623,121.26562564706757,21.787435191768402,-23.953789335028056,0.8929083410711549,32.39249359107703,0.02756877780636886,-0.8327238871596134,0.003133223651494769,0.0738351591036266,0.11600487047107406,2.9776680236534636,0.18448637464743617
1,777,38.85,case1,10,22,551.7514291979754,-968.998799016122,121.25527994340614,21.44150025183977,-23.71940954469668,0.3905151867216384,31.97656679992011,0.012212846273523478,-0.8357952976548958,-0.0038244341854303332,0.05105291911532042,0.06742947497491009,1.5403327159444302,0.13754180665359386
