episode,step,time,case,defender_id,target_id,defender_pos_x,defender_pos_y,defender_pos_z,defender_vx,defender_vy,defender_vz,defender_speed,defender_pitch,defender_yaw,load_y,load_z,load_norm,dist_to_target,tgo
1,535,26.75,case1,4,24,872.4529967804604,155.68801559142196,50.16975151492319,35.325770669250645,4.170301796075402,1.9512326443591563,35.62455332041725,0.05479955237748862,0.11750880648362542,0.013024596924745854,-0.14582235087129297,0.4196858565519583,2.240676579495416,0.1766413575512493
1,535,26.75,case1,12,24,873.5029571854263,154.60650056754048,50.101442526909665,35.22720187390797,5.01677641181024,1.68597952082442,35.62255359145103,0.04734667865870589,0.14146079129834235,0.011730220421022716,0.17500506958996204,0.2255006354398873,1.5791388034203084,0.1538705085205295
1,566,28.3,case1,17,21,-775.0245217223531,352.09210293614404,48.361740196610214,-36.616745502064326,9.25808435942059,2.6590376683407557,37.86249672817088,0.07028665645546273,2.89394524253001,0.012854156543481637,0.3118639877255693,0.3335039726845548,2.957556840234212,0.18606552585706276
1,567,28.35,case1,1,21,-774.3608371033887,351.71321591508706,49.00788344295932,-36.45251401969575,10.87414013658713,4.285347819769887,38.28050297478674,0.11218110871927942,2.851687272893615,0.019157398487765383,-0.41084328888982063,0.41312722233555227,1.6869096458621369,0.14648614773695495
1,567,28.35,case1,9,21,-776.9369397620842,350.0090673273779,49.27215544100966,-36.41903212018343,9.787892543717401,0.3573499209359554,37.71308048919239,0.009475631901589293,2.8790391413561593,0.014119433757198192,-0.31100280186435353,0.5647552233787122,2.2857993038267215,0.11474064868194196
1,570,28.5,case1,7,27,-661.7867676740532,-614.0685967591942,52.952419634613044,-28.18736422258856,-22.250210496567036,1.2655594673929165,35.93328554034428,0.035226983382152105,-2.4733681870824,0.015625959311238724,-0.8354766282665094,0.8519309350845523,1.498496300769859,0.10681719380027539
1,570,28.5,case1,15,27,-663.3171367796024,-612.949191367279,53.678628605583654,-28.362219345830958,-22.281174134387435,1.881628445089093,36.116571440729146,0.05212235332882936,-2.4756981244217466,0.016292037332065492,0.23694468372620026,0.647910882215331,1.4012155821161303,0.0911231975949023
1,584,29.2,case1,14,26,-519.59259572224,-623.2876063136799,47.475474092917764,-25.469314746215755,-22.46244556112665,2.726818498912351,34.068797944077694,0.0801242926604408,-2.418844685007423,0.014942300019753284,-0.6181774935334434,1.023066247780979,1.7873870456449084,0.15706018700630586
1,585,29.25,case1,6,26,-519.490994885287,-620.9952257495747,49.26877357908723,-27.134033174855016,-21.771421021284645,4.206159094653168,35.04200770432113,0.12032202413628935,-2.465410796638643,0.02827157867757806,-0.44023100395323356,0.45195030645537804,1.7407992506325014,0.14228553848498407
1,603,30.15,case1,11,23,376.06882923758695,945.31941866363,53.25878933020722,19.320669214379915,33.58770243053641,1.1775465959866764,38.76607575496221,0.030380370774833465,1.0487888742476752,0.007666840701766728,-0.17377741108494324,0.28038520333888584,1.949472129896322,0.14482058543178217
1,603,30.15,case1,19,23,376.4774411188548,945.6952979837671,53.89511943409245,17.7481123708015,34.70298473604319,0.9775719524080311,38.990361491511955,0.02507477137852013,1.0980473872976342,0.01211625906935886,0.3053484968406058,0.37001256402042004,1.3136682832946696,0.12947358467189513
1,604,30.2,case1,3,23,375.6521843369099,944.5480039314306,53.17635950177075,20.371104326747798,33.98016025814108,1.9495750027391832,39.666535333344896,0.049168921640183105,1.030744592524767,0.01736107961047992,0.3699813516825026,0.5307120278506062,1.2163686501613866,0.1145114464902944
1,626,31.3,case1,0,20,-807.6726037991394,-567.2228751735092,54.798789048564316,-34.064757422202135,-14.466597176719207,3.5954997858073323,37.18356829053226,0.0968472555898862,-2.739993677271004,0.004087719701823641,0.03967705425362242,0.36128483969932806,1.4280890866956557,0.12931924734303524
1,626,31.3,case1,8,20,-806.8845173896264,-566.8422698787573,53.239042012503916,-35.39384757390112,-14.03495767918935,1.1055873981605786,38.09103315264832,0.02902894980683838,-2.7640754856927856,0.015533475421823996,0.49473936066589874,0.5793786102523002,2.1945302842422056,0.15198485011481602
1,627,31.35,case1,16,20,-806.9641517674648,-566.6010771317755,55.29471297478162,-36.35261627973641,-12.135319469392202,5.235377680084953,38.680587747074085,0.1357656642555873,-2.819401957840795,0.020736034047508185,0.01619192677903239,0.37884038363553035,1.4943661345095731,0.10220686643508099
1,661,33.05,case1,10,22,734.8086761549384,-883.1925980045378,64.15717720779007,22.285567058116015,-28.714882234754775,2.9827168271122515,36.47036551130739,0.08187611866981602,-0.9108005457156434,0.006373121242188287,0.011727393686099763,0.16137842410405137,1.8002695839807739,0.13996092865169268
1,661,33.05,case1,18,22,734.1311873198924,-884.0887342237803,64.4577240390205,21.80331983395012,-29.510214935089646,2.0412957983312654,36.74784932255214,0.05557732185821662,-0.9344761225696268,0.010183348130263893,-0.27061882638843304,0.3093470334128501,1.6288731787957877,0.13216701394850272
1,662,33.1,case1,2,22,734.6216036889177,-883.7133549849985,64.22486666737481,23.906879017786416,-28.071968505131757,2.3455592989339875,36.94693395329308,0.06352726623031112,-0.8653577881673585,0.01080973842607043,0.6745838148075878,0.8299449892665124,0.08545534193059982,0.08947294733283567
1,662,33.1,case1,13,25,815.3629171171921,-210.2515588799945,44.12312542205669,30.435368510589495,-14.16901567505628,3.4086918579780243,33.744508319992136,0.10118729957833049,-0.4357052024084132,0.011006898681426323,0.25220423478438725,0.30552212878480994,1.9049357049929392,0.15787740202078968
