condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
formal_ablation_no_trust_case2,case2,no_trust,61,99461,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05763888888888917,0.5874366773909595,1.9215612712827026,27.393750000000253,1.249433501805091,2.6674879313210216,441787.3139461439,32.300000000000004,0.0,0.0,0.0,0.0,1.0,10.68092142758776,0.02307686952784486,0.0,nan,nan,nan,0
formal_ablation_no_trust_case2,case2,no_trust,62,99462,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.056597222222223076,0.3767754378944761,1.648000633208716,27.143750000000253,1.4363110264690213,2.9998316780847083,441759.7565583909,30.3,0.0,0.0,0.0,0.0,1.0,9.684459909944655,0.013313194609471309,0.0,nan,nan,nan,0
formal_ablation_no_trust_case2,case2,no_trust,63,99463,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05277777777777848,0.5650992751414248,1.4983662355657796,27.887500000000262,1.1404837894580706,2.7512479611318663,441803.53638313117,29.35,0.0,0.0,0.0,0.0,1.0,8.91659828874993,0.010827056215055102,0.0,nan,nan,nan,0
formal_ablation_no_trust_case2,case2,no_trust,64,99464,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04340277777777864,0.4875306415721523,1.2503101473926892,28.156250000000263,1.2124033533720961,2.98599041897882,441844.18494823633,30.700000000000003,0.0,0.0,0.0,0.0,1.0,10.287746127667628,0.01934035749715889,0.0,nan,nan,nan,0
formal_ablation_no_trust_case2,case2,no_trust,65,99465,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.024305555555555802,0.35334094126483157,1.3361317086199185,28.69375000000027,1.2163769293941589,2.1990953139475122,441848.5451118352,30.3,0.0,0.0,0.0,0.0,1.0,12.45789849178213,0.019696997099350435,0.0,nan,nan,nan,0
formal_ablation_no_trust_case2,case2,no_trust,66,99466,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04131944444444513,0.39934495708424733,1.3165970884420144,27.400000000000254,1.1005066100222645,2.3403632809666868,441770.80866652774,29.8,0.0,0.0,0.0,0.0,1.0,9.835624085403671,0.008977290387481698,0.0,nan,nan,nan,0
formal_ablation_no_trust_case2,case2,no_trust,67,99467,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.03923611111111132,0.4743743180367803,1.654448011849906,27.675000000000253,1.3670125301862652,2.8375486445149267,441762.08596199506,32.300000000000004,0.0,0.0,0.0,0.0,1.0,12.012978677200477,0.018843947970725666,0.0,nan,nan,nan,0
formal_ablation_no_trust_case2,case2,no_trust,68,99468,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.030555555555555742,0.6688389994389616,1.5394459557240778,27.83125000000026,1.068551469693819,2.882872692034577,441808.5451380072,29.55,0.0,0.0,0.0,0.0,1.0,11.943020840877287,0.023910757483148533,0.0,nan,nan,nan,0
formal_ablation_no_trust_case2,case2,no_trust,69,99469,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04618055555555656,0.5047938433786652,1.8475969807978276,27.70625000000026,1.436314774908194,2.867031852290892,441790.1089030461,30.8,0.0,0.0,0.0,0.0,1.0,12.614765381781021,0.023190858669989354,0.0,nan,nan,nan,0
formal_ablation_no_trust_case2,case2,no_trust,70,99470,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.04097222222222271,0.5740641386233665,1.6903042670958301,26.637500000000244,1.367680298355164,2.589039312152054,441737.0327732116,29.05,0.0,0.0,0.0,0.0,1.0,11.179833827189695,0.01935903161512776,0.0,nan,nan,nan,0
