update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,442385.91036607325,1.0,1.0,1.0,1.0,1.0,1.0,0.062499999999999556,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.054596320167183875,1.1455990344285965,2.7592816829681395,-0.0977475844323635,3.4592602968215944,1.3687947750091554,7.470096105337143,0.000759375,0.0002999978442511331,18.59630250930786
2,2048,442510.7672159076,1.0,1.0,1.0,1.0,1.0,1.0,0.02499999999999991,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.08981963689438999,0.3178094379603863,2.7539244413375856,0.8829687494784594,2.063466966152191,8.950070416927337,2.5314167976379394,0.81,0.0002999913770667033,39.56697869300842
3,3072,442580.8739848435,1.0,1.0,1.0,1.0,1.0,1.0,0.0687499999999992,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,-0.059408420138061045,0.2557085409760475,2.74137362241745,-0.48814993500709536,6.509566271305085,1.3635574162006379,2.7432576537132265,0.0984770902183612,0.0002999805986332205,60.837895154953
4,4096,750229.8181509078,1.0,1.0,1.0,1.0,1.0,1.0,0.04374999999999929,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.08614570661447943,0.33871541917324066,2.726535165309906,-0.41923255324363706,4.917858135700226,0.5083775460720062,2.41671489700675,0.011972515182562033,0.0002999655092615288,82.34262323379517
5,5120,574017.3513460755,1.0,1.0,1.0,1.0,1.0,1.0,0.06874999999999898,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.07894663102924823,0.22583136856555938,2.7246037244796755,-0.16391062252223493,3.8193509697914125,1.0535884946584702,1.3436295256018638,0.012479238193850231,0.00029994610938679735,103.03559017181396
6,6144,442360.8061658144,1.0,1.0,1.0,1.0,1.0,1.0,0.08749999999999947,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.012090661004185677,0.1514384623616934,2.7207152962684633,0.16422524661174975,2.7990908443927767,8.33736606836319,0.9608788423240184,0.5314410000000002,0.00029992239956850794,123.79637455940247
7,7168,442415.1853432283,1.0,1.0,1.0,1.0,1.0,1.0,0.07499999999999885,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,-0.012891408521682024,0.14391196630895137,2.709166133403778,-0.4456785321235657,3.613203966617584,0.7759916752576828,0.9127748738974333,0.06461081889226679,0.0002998943804904386,144.77019381523132
8,8192,596422.5759197325,1.0,1.0,1.0,1.0,1.0,1.0,0.06249999999999867,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,0.08295638563577086,0.20718781799077987,2.6994855761528016,-0.048661795910447836,3.8800282716751098,3.9162332087755205,1.3047083929181098,1.0,0.0002998620529606442,165.82305121421814
9,9216,596125.9623035192,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,1,-0.08132248856127262,0.183007337898016,2.691986584663391,-0.45536509305238726,3.9159783124923706,2.0129307970404624,1.6986716717481614,0.12157665459056936,0.0002998254179114328,187.4481978416443
10,10240,574032.8194013182,1.0,1.0,1.0,1.0,1.0,1.0,0.05937499999999929,0.8000000000000002,1.1102230246251565e-16,0.0,1.0,2,0.05992825422435999,0.1371618714183569,2.6785472631454468,-0.39975128769874574,3.9842260122299193,0.5794781118631362,0.9716183625161647,0.014780882941434608,0.0002997844763993392,207.6932671070099
