update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,442390.0905234441,1.0,1.0,1.0,1.0,1.0,1.0,0.043749999999999734,0.7699778891161214,0.022092729990871834,0.19433641225085074,0.8056635877491493,1,-0.019242804378154687,0.9322534024715423,2.7585219144821167,0.21035231800156592,0.886814472079277,0.9952728495001792,4.656987990438938,0.029192926025390625,0.0002999978442511331,23.4858455657959
2,2048,442500.729095459,1.0,1.0,1.0,1.0,1.0,1.0,0.02499999999999991,0.7434807823215174,0.04411389289300242,0.22244167386742378,0.7775583261325762,1,0.015981803822796792,0.5250586241483688,2.752675712108612,-0.03515015238679755,1.0872740775346756,3.6951833009719848,1.089186380803585,0.23478767923918054,0.0002999913770667033,47.929656744003296
3,3072,442588.4980352372,1.0,1.0,1.0,1.0,1.0,1.0,0.043749999999999734,0.7174898994401284,0.060321408857912096,0.27200097578825394,0.727999024211746,1,-0.02684734690701589,0.4948663830757141,2.7428619146347044,-0.153363980024614,1.2419849187135696,5.556311511993409,1.886819738149643,0.31381059609000017,0.0002999805986332205,73.14421534538269
4,4096,750281.1873133779,1.0,1.0,1.0,1.0,1.0,1.0,0.031249999999999556,0.694135384699523,0.07588338614382698,0.29602496269162937,0.7039750373083706,1,0.0005724965478293598,0.7133421123027801,2.7276611328125,-0.007595565542174843,1.0118348449468613,1.8977725207805634,1.6185848519206048,0.32709227064210067,0.0002999655092615288,97.49507474899292
5,5120,574088.4361922033,1.0,1.0,1.0,1.0,1.0,1.0,0.053124999999999645,0.6746183894867582,0.09102468196332858,0.32269528751155024,0.6773047124884498,2,0.011750160157680512,0.5270274132490158,2.7159760117530825,0.022454204658608378,0.9933130115270614,5.470667243003845,1.1979107201099395,0.7290000000000001,0.00029994610938679735,122.56895875930786
6,6144,442474.0822235048,1.0,1.0,1.0,1.0,1.0,1.0,0.05624999999999991,0.6581576499103943,0.10494431060100888,0.3293624263052331,0.670637573694767,1,0.0007160684559494257,0.3983935371041298,2.6977965116500853,-0.023871808961165475,1.023956310749054,1.3172888815402986,2.0369885832071306,0.08862938119652508,0.00029992239956850794,149.10180807113647
7,7168,442491.5169761572,1.0,1.0,1.0,1.0,1.0,1.0,0.062499999999999556,0.6432484779169205,0.11754434928591789,0.35871435594886925,0.6412856440511308,1,0.002226591412909329,0.44880823940038683,2.6810906887054444,0.015337356685567927,0.991953095793724,1.5820538386702538,1.8306891351938248,0.23467082859311666,0.0002998943804904386,174.4120852947235
8,8192,596505.9200863913,1.0,1.0,1.0,1.0,1.0,1.0,0.043749999999999734,0.6283297557447483,0.12823545231940983,0.3695800933125972,0.6304199066874028,1,-0.00225681931769941,0.5549658507108688,2.664946210384369,0.014890096354333826,0.9977247506380081,0.9314041793346405,1.4886257603764534,0.1841054815143504,0.0002998620529606442,199.03617691993713
9,9216,596208.3509083688,1.0,1.0,1.0,1.0,1.0,1.0,0.062499999999999556,0.6150889586985673,0.1373637981824639,0.39791607997747114,0.6020839200225289,1,-0.0018112155885319225,0.48571917712688445,2.6505534648895264,0.01278563870085112,0.9910340547561646,1.3659577369689941,1.2930755369365214,0.14443562724363698,0.0002998254179114328,223.59322929382324
10,10240,574075.6513239965,1.0,1.0,1.0,1.0,1.0,1.0,0.05937499999999951,0.6031181419412625,0.1454717154650587,0.4182905381639114,0.5817094618360886,2,0.003888888377696276,0.47926835864782336,2.6351577043533325,0.00164770144272538,1.002565735578537,2.9572796761989593,1.4044650688767433,0.309770987583262,0.0002997844763993392,248.8194797039032
11,11264,442364.3178000152,1.0,1.0,1.0,1.0,1.0,1.0,0.05624999999999947,0.5927849707903807,0.1538383921899521,0.409379766141332,0.590620233858668,1,-0.00042869928292930124,0.35641319304704666,2.6165520668029787,0.009539558827635434,0.9968392848968506,1.3546977579593658,1.012925247848034,0.3587574336952235,0.000299739229605094,274.3098864555359
12,12288,442503.345403485,1.0,1.0,1.0,1.0,1.0,1.0,0.043749999999999734,0.5846261490181341,0.16100621979497784,0.4328567937438905,0.5671432062561095,1,0.0022532569942995905,0.3346234142780304,2.6050279259681703,0.003574446976132273,0.9987683653831482,2.3737625926733017,1.168183220922947,0.46165608856800366,0.00029968967883358983,299.7748363018036
13,13312,464564.8470155299,1.0,1.0,1.0,1.0,1.0,1.0,0.05624999999999947,0.5745555279484936,0.16609154654014327,0.44025157232704404,0.559748427672956,1,0.001805083779618144,0.33525132536888125,2.5922608852386473,-0.012005304223074996,1.0182153642177583,1.2563509702682496,0.5948132887482643,0.05612660281946547,0.0002996358255138437,333.39976596832275
14,14336,728274.2559952587,1.0,1.0,1.0,1.0,1.0,1.0,0.04999999999999982,0.5674374792165431,0.17096210710037338,0.4668228484806725,0.5331771515193275,1,0.008856374304741621,0.5740433663129807,2.5826018333435057,0.025028301411025956,0.9804176658391952,3.1684462308883665,2.8509255558252335,0.47829690000000014,0.00029957767119895577,366.01776099205017
15,15360,574026.701580055,1.0,1.0,1.0,1.0,1.0,1.0,0.04374999999999929,0.5596717766645687,0.1749187561496433,0.47727106361174143,0.5227289363882586,2,0.00317896719352575,0.4167915597558022,2.569421923160553,-0.012033304063004516,1.0165095299482345,1.5987664461135864,2.0947705678641797,0.06461081889226679,0.0002995152175660644,392.6810214519501
